
SetupTitle, Endurance Measure 2V 1kHz After 80 000 Cycles
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, , , , 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Measurement Result
Dimension1, 500, 500, 500, 500, 500
Dimension2, 1, 1, 1, 1, 1
DataName, Time, MeasResult1_value, MeasResult2_value, MeasResult1_time, MeasResult2_time
DataValue, 5E-06, -1.8234726400000002E-07, 0.028867594897747, 5E-06, 5E-06
DataValue, 1.5E-05, -1.4953315E-07, 0.069036521017551, 1.5E-05, 1.5E-05
DataValue, 2.5E-05, -1.9895556100000002E-07, 0.10860625654459001, 2.5E-05, 2.5E-05
DataValue, 3.5000000000000004E-05, -1.6376222300000002E-07, 0.147997751832008, 3.5000000000000004E-05, 3.5000000000000004E-05
DataValue, 4.5E-05, -2.2243438000000002E-07, 0.187960967421532, 4.5E-05, 4.5E-05
DataValue, 5.5E-05, -2.3990378400000004E-07, 0.22919334471225702, 5.5E-05, 5.5E-05
DataValue, 6.5000000000000008E-05, -2.94281676E-07, 0.269020587205887, 6.5000000000000008E-05, 6.5000000000000008E-05
DataValue, 7.5000000000000007E-05, -2.0449167000000002E-07, 0.308425813913345, 7.5000000000000007E-05, 7.5000000000000007E-05
DataValue, 8.5E-05, -3.02260133E-07, 0.34859967231750505, 8.5E-05, 8.5E-05
DataValue, 9.5E-05, -3.07062749E-07, 0.388693571090698, 9.5E-05, 9.5E-05
DataValue, 0.000105, -2.52568441E-07, 0.42865607142448403, 0.000105, 0.000105
DataValue, 0.000115, -3.31149522E-07, 0.46878060698509205, 0.000115, 0.000115
DataValue, 0.000125, -3.24492191E-07, 0.50845742225647006, 0.000125, 0.000125
DataValue, 0.000135, -3.4675088E-07, 0.548189580440521, 0.000135, 0.000135
DataValue, 0.000145, -3.50205084E-07, 0.588323593139648, 0.000145, 0.000145
DataValue, 0.000155, -3.27412749E-07, 0.628919839859009, 0.000155, 0.000155
DataValue, 0.000165, -3.2222936900000003E-07, 0.668345808982849, 0.000165, 0.000165
DataValue, 0.000175, -4.0847612600000004E-07, 0.707862377166748, 0.000175, 0.000175
DataValue, 0.00018500000000000002, -4.4354536000000003E-07, 0.74808132648468006, 0.00018500000000000002, 0.00018500000000000002
DataValue, 0.00019500000000000002, -4.2346604800000003E-07, 0.78815793991088912, 0.00019500000000000002, 0.00019500000000000002
DataValue, 0.00020500000000000002, -3.99990711E-07, 0.82848399877548207, 0.00020500000000000002, 0.00020500000000000002
DataValue, 0.00021500000000000002, -5.0778658100000006E-07, 0.86876034736633312, 0.00021500000000000002, 0.00021500000000000002
DataValue, 0.00022500000000000002, -4.96289431E-07, 0.90827232599258412, 0.00022500000000000002, 0.00022500000000000002
DataValue, 0.00023500000000000002, -4.7398094700000006E-07, 0.94790232181549106, 0.00023500000000000002, 0.00023500000000000002
DataValue, 0.000245, -4.9322721900000005E-07, 0.98837131261825606, 0.000245, 0.000245
DataValue, 0.000255, -5.53735845E-07, 1.0287110805511481, 0.000255, 0.000255
DataValue, 0.000265, -5.0947090800000009E-07, 1.068445682525635, 0.000265, 0.000265
DataValue, 0.000275, -4.89458898E-07, 1.108459949493408, 0.000275, 0.000275
DataValue, 0.00028500000000000004, -5.6544615700000006E-07, 1.1486803293228152, 0.00028500000000000004, 0.00028500000000000004
DataValue, 0.000295, -4.8988590600000008E-07, 1.1884268522262571, 0.000295, 0.000295
DataValue, 0.00030500000000000004, -4.78937864E-07, 1.2283524274826052, 0.00030500000000000004, 0.00030500000000000004
DataValue, 0.000315, -5.4663956900000005E-07, 1.2691272497177122, 0.000315, 0.000315
DataValue, 0.00032500000000000004, -4.93997163E-07, 1.3087941408157351, 0.00032500000000000004, 0.00032500000000000004
DataValue, 0.000335, -4.4931005E-07, 1.3484188318252561, 0.000335, 0.000335
DataValue, 0.00034500000000000004, -5.29532713E-07, 1.388502240180969, 0.00034500000000000004, 0.00034500000000000004
DataValue, 0.000355, -4.98196016E-07, 1.4289008378982542, 0.000355, 0.000355
DataValue, 0.00036500000000000004, -4.1186862600000004E-07, 1.4689499139785771, 0.00036500000000000004, 0.00036500000000000004
DataValue, 0.000375, -4.71798757E-07, 1.5091209411621092, 0.000375, 0.000375
DataValue, 0.00038500000000000003, -4.7153230300000003E-07, 1.5487104654312132, 0.00038500000000000003, 0.00038500000000000003
DataValue, 0.000395, -3.89844132E-07, 1.5884048938751221, 0.000395, 0.000395
DataValue, 0.00040500000000000003, -4.4009115600000003E-07, 1.6287524700164802, 0.00040500000000000003, 0.00040500000000000003
DataValue, 0.000415, -4.86600754E-07, 1.6692777872085571, 0.000415, 0.000415
DataValue, 0.00042500000000000003, -3.5746407400000003E-07, 1.7089102268218992, 0.00042500000000000003, 0.00042500000000000003
DataValue, 0.000435, -3.29040972E-07, 1.7486462593078611, 0.000435, 0.000435
DataValue, 0.00044500000000000003, -4.3888508100000003E-07, 1.7884925603866582, 0.00044500000000000003, 0.00044500000000000003
DataValue, 0.00045500000000000006, -3.83101934E-07, 1.8284807205200202, 0.00045500000000000006, 0.00045500000000000006
DataValue, 0.000465, -3.2588690100000005E-07, 1.8690409660339362, 0.000465, 0.000465
DataValue, 0.00047500000000000005, -4.0587534E-07, 1.9091366529464722, 0.00047500000000000005, 0.00047500000000000005
DataValue, 0.000485, -3.79140062E-07, 1.9484953880310061, 0.000485, 0.000485
DataValue, 0.000495, -3.44127642E-07, 1.9880362749099731, 0.000495, 0.000495
DataValue, 0.000505, 2.0108753100000003E-07, 1.9884229898452761, 0.000505, 0.000505
DataValue, 0.000515, 1.97947486E-07, 1.9486883878707892, 0.000515, 0.000515
DataValue, 0.00052500000000000008, 2.3431886100000002E-07, 1.9090116024017332, 0.00052500000000000008, 0.00052500000000000008
DataValue, 0.000535, 2.2489382400000003E-07, 1.8694204092025761, 0.000535, 0.000535
DataValue, 0.000545, 2.12845521E-07, 1.8288273811340332, 0.000545, 0.000545
DataValue, 0.000555, 3.1816188100000003E-07, 1.7886196374893191, 0.000555, 0.000555
DataValue, 0.00056500000000000007, 2.9117907700000003E-07, 1.7487540245056152, 0.00056500000000000007, 0.00056500000000000007
DataValue, 0.000575, 2.0484535E-07, 1.7092230319976811, 0.000575, 0.000575
DataValue, 0.000585, 2.86187117E-07, 1.6692197322845461, 0.000585, 0.000585
DataValue, 0.000595, 2.5139979700000005E-07, 1.6290264129638672, 0.000595, 0.000595
DataValue, 0.00060500000000000007, 2.60195151E-07, 1.58899986743927, 0.00060500000000000007, 0.00060500000000000007
DataValue, 0.000615, 2.2855697100000003E-07, 1.5486865043640141, 0.000615, 0.000615
DataValue, 0.000625, 2.7976258800000003E-07, 1.5091530084609992, 0.000625, 0.000625
DataValue, 0.000635, 2.7996171100000004E-07, 1.4694268703460691, 0.000635, 0.000635
DataValue, 0.00064500000000000007, 2.50864758E-07, 1.4290938377380371, 0.00064500000000000007, 0.00064500000000000007
DataValue, 0.00065500000000000009, 3.0551544200000003E-07, 1.3888952732086182, 0.00065500000000000009, 0.00065500000000000009
DataValue, 0.000665, 2.94655706E-07, 1.3489909172058112, 0.000665, 0.000665
DataValue, 0.000675, 2.0528710800000003E-07, 1.308961868286133, 0.000675, 0.000675
DataValue, 0.00068500000000000006, 3.46422297E-07, 1.2689778804779051, 0.00068500000000000006, 0.00068500000000000006
DataValue, 0.00069500000000000009, 3.0736666200000005E-07, 1.2290407419204712, 0.00069500000000000009, 0.00069500000000000009
DataValue, 0.000705, 2.49388705E-07, 1.18904721736908, 0.000705, 0.000705
DataValue, 0.000715, 2.70963028E-07, 1.1490347385406492, 0.000715, 0.000715
DataValue, 0.00072500000000000006, 3.0750268800000003E-07, 1.109318733215332, 0.00072500000000000006, 0.00072500000000000006
DataValue, 0.00073500000000000008, 2.66186333E-07, 1.0692048072814941, 0.00073500000000000008, 0.00073500000000000008
DataValue, 0.000745, 2.49939148E-07, 1.028644919395447, 0.000745, 0.000745
DataValue, 0.000755, 3.63178543E-07, 0.98880636692047108, 0.000755, 0.000755
DataValue, 0.00076500000000000005, 2.70271613E-07, 0.94881641864776611, 0.00076500000000000005, 0.00076500000000000005
DataValue, 0.00077500000000000008, 2.3548568600000002E-07, 0.908654153347015, 0.00077500000000000008, 0.00077500000000000008
DataValue, 0.000785, 3.6190934300000004E-07, 0.86884981393814109, 0.000785, 0.000785
DataValue, 0.000795, 2.97649194E-07, 0.82903635501861606, 0.000795, 0.000795
DataValue, 0.000805, 2.4359664500000004E-07, 0.78839153051376309, 0.000805, 0.000805
DataValue, 0.00081500000000000008, 3.12937118E-07, 0.74848288297653209, 0.00081500000000000008, 0.00081500000000000008
DataValue, 0.0008250000000000001, 3.40423384E-07, 0.708894848823547, 0.0008250000000000001, 0.0008250000000000001
DataValue, 0.000835, 2.71076601E-07, 0.6691563725471501, 0.000835, 0.000835
DataValue, 0.000845, 2.74841454E-07, 0.62916499376297008, 0.000845, 0.000845
DataValue, 0.00085500000000000007, 3.49980951E-07, 0.5887287259101871, 0.00085500000000000007, 0.00085500000000000007
DataValue, 0.0008650000000000001, 2.4461974100000004E-07, 0.548704922199249, 0.0008650000000000001, 0.0008650000000000001
DataValue, 0.000875, 2.99667306E-07, 0.50852644443512007, 0.000875, 0.000875
DataValue, 0.000885, 3.2923478E-07, 0.46932414174079906, 0.000885, 0.000885
DataValue, 0.00089500000000000007, 2.3468349800000002E-07, 0.429244697093964, 0.00089500000000000007, 0.00089500000000000007
DataValue, 0.0009050000000000001, 3.21897261E-07, 0.388592481613159, 0.0009050000000000001, 0.0009050000000000001
DataValue, 0.000915, 3.7082671200000003E-07, 0.34861940145492504, 0.000915, 0.000915
DataValue, 0.000925, 2.6541008E-07, 0.308993309736252, 0.000925, 0.000925
DataValue, 0.00093500000000000007, 3.1440546900000005E-07, 0.26902657747268705, 0.00093500000000000007, 0.00093500000000000007
DataValue, 0.00094500000000000009, 3.1655397900000005E-07, 0.22914014756679502, 0.00094500000000000009, 0.00094500000000000009
DataValue, 0.000955, 3.65186139E-07, 0.18866758048534402, 0.000955, 0.000955
DataValue, 0.000965, 2.5693660200000003E-07, 0.14817705750465401, 0.000965, 0.000965
DataValue, 0.00097500000000000006, 3.4720062600000003E-07, 0.10857737064361601, 0.00097500000000000006, 0.00097500000000000006
DataValue, 0.000985, 3.3545316600000005E-07, 0.069245055317879, 0.000985, 0.000985
DataValue, 0.000995, 2.7672351200000004E-07, 0.02908599190414, 0.000995, 0.000995
DataValue, 0.001005, 3.9672892200000004E-07, -0.011361564509571001, 0.001005, 0.001005
DataValue, 0.001015, 3.18694788E-07, -0.05114758759737, 0.001015, 0.001015
DataValue, 0.001025, 3.17490816E-07, -0.091055490076542012, 0.001025, 0.001025
DataValue, 0.0010350000000000001, 3.72973119E-07, -0.131273373961449, 0.0010350000000000001, 0.0010350000000000001
DataValue, 0.0010450000000000001, 3.81039911E-07, -0.170925199985504, 0.0010450000000000001, 0.0010450000000000001
DataValue, 0.0010550000000000002, 3.98700763E-07, -0.21097365021705603, 0.0010550000000000002, 0.0010550000000000002
DataValue, 0.001065, 3.3462080800000003E-07, -0.251470506191254, 0.001065, 0.001065
DataValue, 0.001075, 3.6829322900000004E-07, -0.291134297847748, 0.001075, 0.001075
DataValue, 0.001085, 4.05781634E-07, -0.33076074719429005, 0.001085, 0.001085
DataValue, 0.001095, 3.5995785200000005E-07, -0.37101915478706404, 0.001095, 0.001095
DataValue, 0.001105, 4.1403706100000005E-07, -0.411182105541229, 0.001105, 0.001105
DataValue, 0.001115, 4.07686144E-07, -0.451107621192932, 0.001115, 0.001115
DataValue, 0.0011250000000000001, 4.04504704E-07, -0.491089850664139, 0.0011250000000000001, 0.0011250000000000001
DataValue, 0.0011350000000000002, 4.2142576700000003E-07, -0.530913174152374, 0.0011350000000000002, 0.0011350000000000002
DataValue, 0.001145, 3.8856185800000005E-07, -0.57075732946395907, 0.001145, 0.001145
DataValue, 0.001155, 4.1817071400000004E-07, -0.611191153526306, 0.001155, 0.001155
DataValue, 0.001165, 3.9658658600000004E-07, -0.65144324302673307, 0.001165, 0.001165
DataValue, 0.001175, 4.7365023200000006E-07, -0.691455066204071, 0.001175, 0.001175
DataValue, 0.001185, 3.93074203E-07, -0.731244564056396, 0.001185, 0.001185
DataValue, 0.001195, 3.8710052800000003E-07, -0.771383225917816, 0.001195, 0.001195
DataValue, 0.0012050000000000001, 4.4517736300000004E-07, -0.8115514516830441, 0.0012050000000000001, 0.0012050000000000001
DataValue, 0.0012150000000000002, 3.82691979E-07, -0.8514723777771, 0.0012150000000000002, 0.0012150000000000002
DataValue, 0.0012250000000000002, 4.55365324E-07, -0.891806483268738, 0.0012250000000000002, 0.0012250000000000002
DataValue, 0.001235, 4.07667216E-07, -0.93149775266647306, 0.001235, 0.001235
DataValue, 0.001245, 4.57041239E-07, -0.97097730636596713, 0.001245, 0.001245
DataValue, 0.001255, 3.7980157700000006E-07, -1.0114097595214842, 0.001255, 0.001255
DataValue, 0.001265, 4.56554574E-07, -1.052135586738586, 0.001265, 0.001265
DataValue, 0.001275, 4.31501547E-07, -1.091928958892822, 0.001275, 0.001275
DataValue, 0.0012850000000000001, 3.9452712E-07, -1.131905198097229, 0.0012850000000000001, 0.0012850000000000001
DataValue, 0.0012950000000000001, 4.5296926000000003E-07, -1.1717401742935181, 0.0012950000000000001, 0.0012950000000000001
DataValue, 0.0013050000000000002, 4.62085779E-07, -1.21164071559906, 0.0013050000000000002, 0.0013050000000000002
DataValue, 0.001315, 4.4065942000000004E-07, -1.2517631053924561, 0.001315, 0.001315
DataValue, 0.001325, 4.5598591200000004E-07, -1.2921586036682131, 0.001325, 0.001325
DataValue, 0.001335, 4.7928028800000008E-07, -1.3314584493637092, 0.001335, 0.001335
DataValue, 0.001345, 3.98379598E-07, -1.3712494373321531, 0.001345, 0.001345
DataValue, 0.001355, 4.5127512700000006E-07, -1.4117779731750491, 0.001355, 0.001355
DataValue, 0.0013650000000000001, 4.9967025E-07, -1.4522914886474612, 0.0013650000000000001, 0.0013650000000000001
DataValue, 0.0013750000000000001, 4.2802000200000005E-07, -1.4920048713684082, 0.0013750000000000001, 0.0013750000000000001
DataValue, 0.0013850000000000002, 3.86946965E-07, -1.5321347713470461, 0.0013850000000000002, 0.0013850000000000002
DataValue, 0.0013950000000000002, 4.6752370500000004E-07, -1.5718852281570441, 0.0013950000000000002, 0.0013950000000000002
DataValue, 0.001405, 4.1464781500000004E-07, -1.6117733716964722, 0.001405, 0.001405
DataValue, 0.001415, 3.7689363800000005E-07, -1.6523132324218752, 0.001415, 0.001415
DataValue, 0.001425, 4.88822423E-07, -1.6922651529312132, 0.001425, 0.001425
DataValue, 0.001435, 3.85206562E-07, -1.7319496870040891, 0.001435, 0.001435
DataValue, 0.001445, 3.9328946900000003E-07, -1.7716952562332151, 0.001445, 0.001445
DataValue, 0.0014550000000000001, 3.97962367E-07, -1.8117320537567141, 0.0014550000000000001, 0.0014550000000000001
DataValue, 0.0014650000000000002, 4.0805778700000003E-07, -1.8521335124969482, 0.0014650000000000002, 0.0014650000000000002
