
SetupTitle, Endurance Measure 2V 1kHz After 10 000 Cycles
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, , , , 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Measurement Result
Dimension1, 500, 500, 500, 500, 500
Dimension2, 1, 1, 1, 1, 1
DataName, Time, MeasResult1_value, MeasResult2_value, MeasResult1_time, MeasResult2_time
DataValue, 5E-06, -1.79144109E-07, 0.028742544353008003, 5E-06, 5E-06
DataValue, 1.5E-05, -1.1493374800000001E-07, 0.068702228367329, 1.5E-05, 1.5E-05
DataValue, 2.5E-05, -2.1910361200000002E-07, 0.10830930620431901, 2.5E-05, 2.5E-05
DataValue, 3.5000000000000004E-05, -2.1596285600000002E-07, 0.14803826808929402, 3.5000000000000004E-05, 3.5000000000000004E-05
DataValue, 4.5E-05, -1.82322722E-07, 0.188210010528564, 4.5E-05, 4.5E-05
DataValue, 5.5E-05, -1.87447213E-07, 0.229109153151512, 5.5E-05, 5.5E-05
DataValue, 6.5000000000000008E-05, -2.6064574900000003E-07, 0.26893815398216203, 6.5000000000000008E-05, 6.5000000000000008E-05
DataValue, 7.5000000000000007E-05, -1.85241888E-07, 0.30840539932251004, 7.5000000000000007E-05, 7.5000000000000007E-05
DataValue, 8.5E-05, -1.9369925000000003E-07, 0.34830272197723405, 8.5E-05, 8.5E-05
DataValue, 9.5E-05, -2.95439406E-07, 0.38846987485885603, 9.5E-05, 9.5E-05
DataValue, 0.000105, -2.85773126E-07, 0.428707838058472, 0.000105, 0.000105
DataValue, 0.000115, -2.1726641800000002E-07, 0.46870064735412603, 0.000115, 0.000115
DataValue, 0.000125, -2.66790522E-07, 0.508213996887207, 0.000125, 0.000125
DataValue, 0.000135, -2.93704602E-07, 0.54809689521789506, 0.000135, 0.000135
DataValue, 0.000145, -2.66688147E-07, 0.588403940200806, 0.000145, 0.000145
DataValue, 0.000155, -3.7162021700000003E-07, 0.62894624471664407, 0.000155, 0.000155
DataValue, 0.000165, -3.4135922500000003E-07, 0.668727695941925, 0.000165, 0.000165
DataValue, 0.000175, -3.21373875E-07, 0.708154380321503, 0.000175, 0.000175
DataValue, 0.00018500000000000002, -3.7163212600000004E-07, 0.74820637702941906, 0.00018500000000000002, 0.00018500000000000002
DataValue, 0.00019500000000000002, -4.5926032000000005E-07, 0.78839218616485607, 0.00019500000000000002, 0.00019500000000000002
DataValue, 0.00020500000000000002, -4.52042684E-07, 0.82865762710571311, 0.00020500000000000002, 0.00020500000000000002
DataValue, 0.00021500000000000002, -4.1382500600000004E-07, 0.868634939193726, 0.00021500000000000002, 0.00021500000000000002
DataValue, 0.00022500000000000002, -5.8355647100000008E-07, 0.908627033233643, 0.00022500000000000002, 0.00022500000000000002
DataValue, 0.00023500000000000002, -5.9523523500000005E-07, 0.94858145713806108, 0.00023500000000000002, 0.00023500000000000002
DataValue, 0.000245, -6.09373842E-07, 0.98860591650009111, 0.000245, 0.000245
DataValue, 0.000255, -6.4596048300000005E-07, 1.028847455978394, 0.000255, 0.000255
DataValue, 0.000265, -7.21466733E-07, 1.0691871643066411, 0.000265, 0.000265
DataValue, 0.000275, -7.61544072E-07, 1.1087357997894292, 0.000275, 0.000275
DataValue, 0.00028500000000000004, -7.5588877700000009E-07, 1.14867889881134, 0.00028500000000000004, 0.00028500000000000004
DataValue, 0.000295, -8.2442773000000011E-07, 1.1887023448944092, 0.000295, 0.000295
DataValue, 0.00030500000000000004, -8.46948694E-07, 1.2287589311599731, 0.00030500000000000004, 0.00030500000000000004
DataValue, 0.000315, -7.643398020000001E-07, 1.2691529989242552, 0.000315, 0.000315
DataValue, 0.00032500000000000004, -8.300304440000001E-07, 1.3092838525772101, 0.00032500000000000004, 0.00032500000000000004
DataValue, 0.000335, -7.7094529200000008E-07, 1.348909974098206, 0.000335, 0.000335
DataValue, 0.00034500000000000004, -7.3097317E-07, 1.388657927513123, 0.00034500000000000004, 0.00034500000000000004
DataValue, 0.000355, -7.38678807E-07, 1.4287950992584231, 0.000355, 0.000355
DataValue, 0.00036500000000000004, -6.8283537800000006E-07, 1.4692018032073981, 0.00036500000000000004, 0.00036500000000000004
DataValue, 0.000375, -6.73577176E-07, 1.5094697475433352, 0.000375, 0.000375
DataValue, 0.00038500000000000003, -6.32609328E-07, 1.5491831302642822, 0.00038500000000000003, 0.00038500000000000003
DataValue, 0.000395, -5.86488966E-07, 1.5887955427169802, 0.000395, 0.000395
DataValue, 0.00040500000000000003, -5.4758339700000008E-07, 1.6288894414901731, 0.00040500000000000003, 0.00040500000000000003
DataValue, 0.000415, -5.3458285300000009E-07, 1.6693626642227171, 0.000415, 0.000415
DataValue, 0.00042500000000000003, -6.1684460200000008E-07, 1.7093513011932371, 0.00042500000000000003, 0.00042500000000000003
DataValue, 0.000435, -4.4593159E-07, 1.7490174770355231, 0.000435, 0.000435
DataValue, 0.00044500000000000003, -4.7008148800000004E-07, 1.7889459133148191, 0.00044500000000000003, 0.00044500000000000003
DataValue, 0.00045500000000000006, -4.3250329900000004E-07, 1.8292683362960822, 0.00045500000000000006, 0.00045500000000000006
DataValue, 0.000465, -4.52128234E-07, 1.8695636987686162, 0.000465, 0.000465
DataValue, 0.00047500000000000005, -4.2237636000000003E-07, 1.9092321395874021, 0.00047500000000000005, 0.00047500000000000005
DataValue, 0.000485, -3.6602941100000004E-07, 1.94902765750885, 0.000485, 0.000485
DataValue, 0.000495, -4.5144597000000003E-07, 1.9891303777694702, 0.000495, 0.000495
DataValue, 0.000505, 9.5588163E-08, 1.9890810251235962, 0.000505, 0.000505
DataValue, 0.000515, 2.42038539E-07, 1.9490882158279421, 0.000515, 0.000515
DataValue, 0.00052500000000000008, 2.41497901E-07, 1.9097826480865481, 0.00052500000000000008, 0.00052500000000000008
DataValue, 0.000535, 1.81632288E-07, 1.8698705434799192, 0.000535, 0.000535
DataValue, 0.000545, 2.6775075E-07, 1.8293821811676032, 0.000545, 0.000545
DataValue, 0.000555, 2.3162689900000002E-07, 1.7893517017364502, 0.000555, 0.000555
DataValue, 0.00056500000000000007, 2.32683632E-07, 1.749463796615601, 0.00056500000000000007, 0.00056500000000000007
DataValue, 0.000575, 2.9077307300000003E-07, 1.7098736763000491, 0.000575, 0.000575
DataValue, 0.000585, 2.6631815300000004E-07, 1.6699188947677612, 0.000585, 0.000585
DataValue, 0.000595, 2.00272723E-07, 1.6295545101165772, 0.000595, 0.000595
DataValue, 0.00060500000000000007, 2.4768755200000003E-07, 1.589316129684448, 0.00060500000000000007, 0.00060500000000000007
DataValue, 0.000615, 3.4717749E-07, 1.5494382381439211, 0.000615, 0.000615
DataValue, 0.000625, 1.8397365400000002E-07, 1.5100185871124272, 0.000625, 0.000625
DataValue, 0.000635, 2.8101143800000003E-07, 1.46981406211853, 0.000635, 0.000635
DataValue, 0.00064500000000000007, 2.4980173E-07, 1.4293150901794431, 0.00064500000000000007, 0.00064500000000000007
DataValue, 0.00065500000000000009, 2.84875142E-07, 1.3891824483871462, 0.00065500000000000009, 0.00065500000000000009
DataValue, 0.000665, 2.9230662300000003E-07, 1.3494791984558112, 0.000665, 0.000665
DataValue, 0.000675, 3.3127742000000005E-07, 1.3094518184661872, 0.000675, 0.000675
DataValue, 0.00068500000000000006, 2.14599964E-07, 1.269628167152405, 0.00068500000000000006, 0.00068500000000000006
DataValue, 0.00069500000000000009, 2.3590571600000002E-07, 1.2291851043701172, 0.00069500000000000009, 0.00069500000000000009
DataValue, 0.000705, 3.2581073100000004E-07, 1.18939208984375, 0.000705, 0.000705
DataValue, 0.000715, 2.61699256E-07, 1.1492171287536621, 0.000715, 0.000715
DataValue, 0.00072500000000000006, 2.86317544E-07, 1.109505772590637, 0.00072500000000000006, 0.00072500000000000006
DataValue, 0.00073500000000000008, 2.7655312400000003E-07, 1.0692572593688972, 0.00073500000000000008, 0.00073500000000000008
DataValue, 0.000745, 2.76368695E-07, 1.02929162979126, 0.000745, 0.000745
DataValue, 0.000755, 2.8521805000000003E-07, 0.98914736509323109, 0.000755, 0.000755
DataValue, 0.00076500000000000005, 2.67033414E-07, 0.94917285442352306, 0.00076500000000000005, 0.00076500000000000005
DataValue, 0.00077500000000000008, 2.4806200800000004E-07, 0.9091938138008121, 0.00077500000000000008, 0.00077500000000000008
DataValue, 0.000785, 3.50301406E-07, 0.86929297447204612, 0.000785, 0.000785
DataValue, 0.000795, 2.9173654100000004E-07, 0.829428017139435, 0.000795, 0.000795
DataValue, 0.000805, 2.46635011E-07, 0.78908753395080611, 0.000805, 0.000805
DataValue, 0.00081500000000000008, 2.9734627600000004E-07, 0.749053537845612, 0.00081500000000000008, 0.00081500000000000008
DataValue, 0.0008250000000000001, 2.64976023E-07, 0.70889908075332608, 0.0008250000000000001, 0.0008250000000000001
DataValue, 0.000835, 2.83739183E-07, 0.669283509254456, 0.000835, 0.000835
DataValue, 0.000845, 2.69147563E-07, 0.629454910755157, 0.000845, 0.000845
DataValue, 0.00085500000000000007, 3.57204897E-07, 0.58888578414917, 0.00085500000000000007, 0.00085500000000000007
DataValue, 0.0008650000000000001, 2.3739789900000002E-07, 0.54868763685226407, 0.0008650000000000001, 0.0008650000000000001
DataValue, 0.000875, 3.42951978E-07, 0.50882554054260209, 0.000875, 0.000875
DataValue, 0.000885, 3.15732166E-07, 0.469087779521942, 0.000885, 0.000885
DataValue, 0.00089500000000000007, 2.78813843E-07, 0.429444402456284, 0.00089500000000000007, 0.00089500000000000007
DataValue, 0.0009050000000000001, 2.74039962E-07, 0.389223694801331, 0.0009050000000000001, 0.0009050000000000001
DataValue, 0.000915, 3.50135224E-07, 0.34895050525665305, 0.000915, 0.000915
DataValue, 0.000925, 3.2850692800000005E-07, 0.30922225117683405, 0.000925, 0.000925
DataValue, 0.00093500000000000007, 2.8955435E-07, 0.269310832023621, 0.00093500000000000007, 0.00093500000000000007
DataValue, 0.00094500000000000009, 3.6120391700000005E-07, 0.22948782145977, 0.00094500000000000009, 0.00094500000000000009
DataValue, 0.000955, 2.3969929000000003E-07, 0.18893001973629, 0.000955, 0.000955
DataValue, 0.000965, 2.8514651300000004E-07, 0.14901119470596302, 0.000965, 0.000965
DataValue, 0.00097500000000000006, 3.5532423200000003E-07, 0.10901135206222501, 0.00097500000000000006, 0.00097500000000000006
DataValue, 0.000985, 3.74210771E-07, 0.06915558129549, 0.000985, 0.000985
DataValue, 0.000995, 2.79388132E-07, 0.029196599498391002, 0.000995, 0.000995
DataValue, 0.001005, 3.13908998E-07, -0.010991698130965, 0.001005, 0.001005
DataValue, 0.001015, 3.7377461100000004E-07, -0.051088761538267004, 0.001015, 0.001015
DataValue, 0.001025, 3.3017582300000005E-07, -0.090897329151630013, 0.001025, 0.001025
DataValue, 0.0010350000000000001, 3.16040683E-07, -0.13100813329219802, 0.0010350000000000001, 0.0010350000000000001
DataValue, 0.0010450000000000001, 3.5246537800000005E-07, -0.17081458866596203, 0.0010450000000000001, 0.0010450000000000001
DataValue, 0.0010550000000000002, 4.2387091500000003E-07, -0.21089614927768702, 0.0010550000000000002, 0.0010550000000000002
DataValue, 0.001065, 3.65585834E-07, -0.251126021146774, 0.001065, 0.001065
DataValue, 0.001075, 4.09476343E-07, -0.29106667637825, 0.001075, 0.001075
DataValue, 0.001085, 3.8465748300000003E-07, -0.33064875006675704, 0.001085, 0.001085
DataValue, 0.001095, 3.9759564200000003E-07, -0.37060561776161205, 0.001095, 0.001095
DataValue, 0.001105, 4.32361219E-07, -0.410769253969192, 0.001105, 0.001105
DataValue, 0.001115, 4.6353449100000006E-07, -0.450845539569855, 0.001115, 0.001115
DataValue, 0.0011250000000000001, 4.3810698000000005E-07, -0.49097782373428306, 0.0011250000000000001, 0.0011250000000000001
DataValue, 0.0011350000000000002, 4.0312892200000004E-07, -0.530855417251587, 0.0011350000000000002, 0.0011350000000000002
DataValue, 0.001145, 5.3900146200000006E-07, -0.570836961269379, 0.001145, 0.001145
DataValue, 0.001155, 4.34599514E-07, -0.61088538169860807, 0.001155, 0.001155
DataValue, 0.001165, 4.7989948400000009E-07, -0.651210725307465, 0.001165, 0.001165
DataValue, 0.001175, 4.9300661E-07, -0.691446959972382, 0.001175, 0.001175
DataValue, 0.001185, 5.60828937E-07, -0.731045186519623, 0.001185, 0.001185
DataValue, 0.001195, 5.12053759E-07, -0.770687878131866, 0.001195, 0.001195
DataValue, 0.0012050000000000001, 5.34203764E-07, -0.810970544815063, 0.0012050000000000001, 0.0012050000000000001
DataValue, 0.0012150000000000002, 5.59021885E-07, -0.851337075233459, 0.0012150000000000002, 0.0012150000000000002
DataValue, 0.0012250000000000002, 5.04128593E-07, -0.89161384105682406, 0.0012250000000000002, 0.0012250000000000002
DataValue, 0.001235, 5.4872873500000009E-07, -0.93131285905838013, 0.001235, 0.001235
DataValue, 0.001245, 5.58026898E-07, -0.97093963623046908, 0.001245, 0.001245
DataValue, 0.001255, 6.2631903600000006E-07, -1.010977149009705, 0.001255, 0.001255
DataValue, 0.001265, 5.20172421E-07, -1.0514757633209231, 0.001265, 0.001265
DataValue, 0.001275, 5.99856492E-07, -1.0917317867279051, 0.001275, 0.001275
DataValue, 0.0012850000000000001, 5.4907445700000005E-07, -1.1315370798110962, 0.0012850000000000001, 0.0012850000000000001
DataValue, 0.0012950000000000001, 5.65494133E-07, -1.1711826324462891, 0.0012950000000000001, 0.0012950000000000001
DataValue, 0.0013050000000000002, 5.93023856E-07, -1.2114241123199461, 0.0013050000000000002, 0.0013050000000000002
DataValue, 0.001315, 5.97862254E-07, -1.251936078071594, 0.001315, 0.001315
DataValue, 0.001325, 5.67569714E-07, -1.291825652122498, 0.001325, 0.001325
DataValue, 0.001335, 5.56768214E-07, -1.331556081771851, 0.001335, 0.001335
DataValue, 0.001345, 5.92709739E-07, -1.3711384534835822, 0.001345, 0.001345
DataValue, 0.001355, 5.00111355E-07, -1.4113126993179321, 0.001355, 0.001355
DataValue, 0.0013650000000000001, 5.75703837E-07, -1.4519839286804201, 0.0013650000000000001, 0.0013650000000000001
DataValue, 0.0013750000000000001, 5.0822933400000006E-07, -1.4919879436492922, 0.0013750000000000001, 0.0013750000000000001
DataValue, 0.0013850000000000002, 5.47629213E-07, -1.5317680835723881, 0.0013850000000000002, 0.0013850000000000002
DataValue, 0.0013950000000000002, 4.6068123500000005E-07, -1.571846127510071, 0.0013950000000000002, 0.0013950000000000002
DataValue, 0.001405, 4.35169596E-07, -1.6118998527526862, 0.001405, 0.001405
DataValue, 0.001415, 4.8287967E-07, -1.6522420644760132, 0.001415, 0.001415
DataValue, 0.001425, 4.25716507E-07, -1.6919554471969602, 0.001425, 0.001425
DataValue, 0.001435, 4.1191938700000005E-07, -1.7316992282867432, 0.001435, 0.001435
DataValue, 0.001445, 3.8601155E-07, -1.7714511156082151, 0.001445, 0.001445
DataValue, 0.0014550000000000001, 4.6241675000000005E-07, -1.8117376565933232, 0.0014550000000000001, 0.0014550000000000001
DataValue, 0.0014650000000000002, 4.44741204E-07, -1.8523004055023191, 0.0014650000000000002, 0.0014650000000000002
