
SetupTitle, Endurance Measure 2V 1kHz After 180 000 Cycles
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, , , , 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Measurement Result
Dimension1, 500, 500, 500, 500, 500
Dimension2, 1, 1, 1, 1, 1
DataName, Time, MeasResult1_value, MeasResult2_value, MeasResult1_time, MeasResult2_time
DataValue, 5E-06, -2.9062695700000003E-07, 0.028936987742782003, 5E-06, 5E-06
DataValue, 1.5E-05, -3.1036196900000003E-07, 0.069068923592567, 1.5E-05, 1.5E-05
DataValue, 2.5E-05, -3.1170552000000003E-07, 0.10845021158456801, 2.5E-05, 2.5E-05
DataValue, 3.5000000000000004E-05, -2.66892897E-07, 0.14816190302372, 3.5000000000000004E-05, 3.5000000000000004E-05
DataValue, 4.5E-05, -3.32115803E-07, 0.18839283287525202, 4.5E-05, 4.5E-05
DataValue, 5.5E-05, -4.26887283E-07, 0.22910457849502602, 5.5E-05, 5.5E-05
DataValue, 6.5000000000000008E-05, -3.70030563E-07, 0.268994152545929, 6.5000000000000008E-05, 6.5000000000000008E-05
DataValue, 7.5000000000000007E-05, -3.1133456000000005E-07, 0.30864244699478105, 7.5000000000000007E-05, 7.5000000000000007E-05
DataValue, 8.5E-05, -4.2744193300000005E-07, 0.34841051697731, 8.5E-05, 8.5E-05
DataValue, 9.5E-05, -4.1598335100000003E-07, 0.38832509517669705, 9.5E-05, 9.5E-05
DataValue, 0.000105, -3.7219172100000005E-07, 0.428665935993195, 0.000105, 0.000105
DataValue, 0.000115, -4.4975743700000005E-07, 0.468517810106277, 0.000115, 0.000115
DataValue, 0.000125, -4.6764125700000003E-07, 0.508183002471924, 0.000125, 0.000125
DataValue, 0.000135, -5.07182847E-07, 0.548033833503723, 0.000135, 0.000135
DataValue, 0.000145, -4.6754729500000006E-07, 0.58806437253952, 0.000145, 0.000145
DataValue, 0.000155, -5.25093299E-07, 0.62851577997207608, 0.000155, 0.000155
DataValue, 0.000165, -4.7928352800000008E-07, 0.668531119823456, 0.000165, 0.000165
DataValue, 0.000175, -5.24627694E-07, 0.708015620708466, 0.000175, 0.000175
DataValue, 0.00018500000000000002, -6.46180695E-07, 0.748056650161743, 0.00018500000000000002, 0.00018500000000000002
DataValue, 0.00019500000000000002, -5.83449889E-07, 0.788362979888916, 0.00019500000000000002, 0.00019500000000000002
DataValue, 0.00020500000000000002, -5.6458645800000007E-07, 0.82864743471145608, 0.00020500000000000002, 0.00020500000000000002
DataValue, 0.00021500000000000002, -6.33058846E-07, 0.86864197254180908, 0.00021500000000000002, 0.00021500000000000002
DataValue, 0.00022500000000000002, -6.85237012E-07, 0.90842062234878507, 0.00022500000000000002, 0.00022500000000000002
DataValue, 0.00023500000000000002, -6.2670443400000006E-07, 0.94799387454986606, 0.00023500000000000002, 0.00023500000000000002
DataValue, 0.000245, -6.45998398E-07, 0.98837906122207608, 0.000245, 0.000245
DataValue, 0.000255, -7.2749298900000011E-07, 1.0287114381790161, 0.000255, 0.000255
DataValue, 0.000265, -7.2431021200000009E-07, 1.068637371063232, 0.000265, 0.000265
DataValue, 0.000275, -6.76290938E-07, 1.108711838722229, 0.000275, 0.000275
DataValue, 0.00028500000000000004, -6.73430634E-07, 1.148744463920593, 0.00028500000000000004, 0.00028500000000000004
DataValue, 0.000295, -6.6288083600000009E-07, 1.1886491775512702, 0.000295, 0.000295
DataValue, 0.00030500000000000004, -6.4841123000000009E-07, 1.228776216506958, 0.00030500000000000004, 0.00030500000000000004
DataValue, 0.000315, -7.7575981500000008E-07, 1.2690663337707522, 0.000315, 0.000315
DataValue, 0.00032500000000000004, -6.845617690000001E-07, 1.3089579343795781, 0.00032500000000000004, 0.00032500000000000004
DataValue, 0.000335, -6.6858876800000006E-07, 1.3487451076507571, 0.000335, 0.000335
DataValue, 0.00034500000000000004, -6.61211971E-07, 1.3889051675796511, 0.00034500000000000004, 0.00034500000000000004
DataValue, 0.000355, -7.01067677E-07, 1.4285449981689451, 0.000355, 0.000355
DataValue, 0.00036500000000000004, -6.424284610000001E-07, 1.4688848257064822, 0.00036500000000000004, 0.00036500000000000004
DataValue, 0.000375, -6.39611017E-07, 1.5092664957046511, 0.000375, 0.000375
DataValue, 0.00038500000000000003, -6.52026017E-07, 1.5489746332168581, 0.00038500000000000003, 0.00038500000000000003
DataValue, 0.000395, -6.47999627E-07, 1.5886908769607542, 0.000395, 0.000395
DataValue, 0.00040500000000000003, -6.4090755800000007E-07, 1.6287714242935181, 0.00040500000000000003, 0.00040500000000000003
DataValue, 0.000415, -5.9669236000000007E-07, 1.6694669723510742, 0.000415, 0.000415
DataValue, 0.00042500000000000003, -5.79789571E-07, 1.7092952728271482, 0.00042500000000000003, 0.00042500000000000003
DataValue, 0.000435, -6.07928655E-07, 1.7487599849700932, 0.000435, 0.000435
DataValue, 0.00044500000000000003, -6.05613934E-07, 1.7887077331542971, 0.00044500000000000003, 0.00044500000000000003
DataValue, 0.00045500000000000006, -5.56242014E-07, 1.8290016651153562, 0.00045500000000000006, 0.00045500000000000006
DataValue, 0.000465, -5.1623203500000009E-07, 1.8693139553070071, 0.000465, 0.000465
DataValue, 0.00047500000000000005, -5.3327295300000008E-07, 1.9093536138534553, 0.00047500000000000005, 0.00047500000000000005
DataValue, 0.000485, -5.2904533700000007E-07, 1.9488712549209601, 0.000485, 0.000485
DataValue, 0.000495, -5.1697458E-07, 1.9888204336166382, 0.000495, 0.000495
DataValue, 0.000505, 2.57932328E-07, 1.9889746904373171, 0.000505, 0.000505
DataValue, 0.000515, 2.3021043200000003E-07, 1.9491347074508671, 0.000515, 0.000515
DataValue, 0.00052500000000000008, 2.57821512E-07, 1.9093420505523682, 0.00052500000000000008, 0.00052500000000000008
DataValue, 0.000535, 3.18735459E-07, 1.8696211576461792, 0.000535, 0.000535
DataValue, 0.000545, 3.49959919E-07, 1.8295184373855591, 0.000545, 0.000545
DataValue, 0.000555, 3.1276741200000005E-07, 1.7895115613937382, 0.000555, 0.000555
DataValue, 0.00056500000000000007, 3.5043603900000004E-07, 1.7495149374008181, 0.00056500000000000007, 0.00056500000000000007
DataValue, 0.000575, 3.8963963800000005E-07, 1.7096475362777712, 0.000575, 0.000575
DataValue, 0.000585, 3.1649017300000004E-07, 1.6696318387985232, 0.000585, 0.000585
DataValue, 0.000595, 3.4964506300000005E-07, 1.6293818950653081, 0.000595, 0.000595
DataValue, 0.00060500000000000007, 4.16142086E-07, 1.5892429351806641, 0.00060500000000000007, 0.00060500000000000007
DataValue, 0.000615, 3.60775488E-07, 1.549659371376038, 0.000615, 0.000615
DataValue, 0.000625, 3.61443028E-07, 1.5096712112426762, 0.000625, 0.000625
DataValue, 0.000635, 4.06736689E-07, 1.4696547985076902, 0.000635, 0.000635
DataValue, 0.00064500000000000007, 3.9411691000000005E-07, 1.4295718669891362, 0.00064500000000000007, 0.00064500000000000007
DataValue, 0.00065500000000000009, 3.9713214100000005E-07, 1.389612197875977, 0.00065500000000000009, 0.00065500000000000009
DataValue, 0.000665, 3.7307691500000004E-07, 1.3494576215744021, 0.000665, 0.000665
DataValue, 0.000675, 3.8908987700000003E-07, 1.3097702264785771, 0.000675, 0.000675
DataValue, 0.00068500000000000006, 4.17091542E-07, 1.2699983119964602, 0.00068500000000000006, 0.00068500000000000006
DataValue, 0.00069500000000000009, 4.07018575E-07, 1.2293564081192021, 0.00069500000000000009, 0.00069500000000000009
DataValue, 0.000705, 4.19909725E-07, 1.1892744302749632, 0.000705, 0.000705
DataValue, 0.000715, 3.1745435100000003E-07, 1.1494365930557251, 0.000715, 0.000715
DataValue, 0.00072500000000000006, 4.1757257900000004E-07, 1.10930860042572, 0.00072500000000000006, 0.00072500000000000006
DataValue, 0.00073500000000000008, 4.0632858100000005E-07, 1.0694224834442141, 0.00073500000000000008, 0.00073500000000000008
DataValue, 0.000745, 4.3176939400000003E-07, 1.029244065284729, 0.000745, 0.000745
DataValue, 0.000755, 3.58230778E-07, 0.98887610435485807, 0.000755, 0.000755
DataValue, 0.00076500000000000005, 4.0843502800000004E-07, 0.94900518655777011, 0.00076500000000000005, 0.00076500000000000005
DataValue, 0.00077500000000000008, 4.3818411700000003E-07, 0.90902578830719, 0.00077500000000000008, 0.00077500000000000008
DataValue, 0.000785, 3.4796497100000003E-07, 0.86914891004562411, 0.000785, 0.000785
DataValue, 0.000795, 4.2248601100000006E-07, 0.829302966594696, 0.000795, 0.000795
DataValue, 0.000805, 4.24926242E-07, 0.788759589195251, 0.000805, 0.000805
DataValue, 0.00081500000000000008, 4.0613716100000003E-07, 0.748822808265686, 0.00081500000000000008, 0.00081500000000000008
DataValue, 0.0008250000000000001, 4.6347418000000003E-07, 0.70902413129806507, 0.0008250000000000001, 0.0008250000000000001
DataValue, 0.000835, 4.40921667E-07, 0.669413506984711, 0.000835, 0.000835
DataValue, 0.000845, 3.8115493300000005E-07, 0.629371047019958, 0.000845, 0.000845
DataValue, 0.00085500000000000007, 4.3197766800000005E-07, 0.5887537002563481, 0.00085500000000000007, 0.00085500000000000007
DataValue, 0.0008650000000000001, 4.3154150800000003E-07, 0.548661589622498, 0.0008650000000000001, 0.0008650000000000001
DataValue, 0.000875, 4.9853639400000006E-07, 0.508988618850708, 0.000875, 0.000875
DataValue, 0.000885, 4.00689402E-07, 0.46957847476005504, 0.000885, 0.000885
DataValue, 0.00089500000000000007, 4.45268512E-07, 0.429429262876511, 0.00089500000000000007, 0.00089500000000000007
DataValue, 0.0009050000000000001, 5.37484766E-07, 0.38911733031272905, 0.0009050000000000001, 0.0009050000000000001
DataValue, 0.000915, 3.8818601E-07, 0.34930592775344804, 0.000915, 0.000915
DataValue, 0.000925, 4.5071837500000004E-07, 0.309231430292129, 0.000925, 0.000925
DataValue, 0.00093500000000000007, 4.6046736200000006E-07, 0.26947039365768405, 0.00093500000000000007, 0.00093500000000000007
DataValue, 0.00094500000000000009, 5.14977785E-07, 0.22985029220581102, 0.00094500000000000009, 0.00094500000000000009
DataValue, 0.000955, 4.5383666200000006E-07, 0.18903146684169803, 0.000955, 0.000955
DataValue, 0.000965, 5.50467064E-07, 0.14864379167556802, 0.000965, 0.000965
DataValue, 0.00097500000000000006, 4.88776891E-07, 0.10917092114687, 0.00097500000000000006, 0.00097500000000000006
DataValue, 0.000985, 4.4488916700000006E-07, 0.069378204643726, 0.000985, 0.000985
DataValue, 0.000995, 5.30016109E-07, 0.029370613396168, 0.000995, 0.000995
DataValue, 0.001005, 5.78883146E-07, -0.010914553888142001, 0.001005, 0.001005
DataValue, 0.001015, 4.9467337200000008E-07, -0.051123633980751, 0.001015, 0.001015
DataValue, 0.001025, 5.09181575E-07, -0.091044925153255, 0.001025, 0.001025
DataValue, 0.0010350000000000001, 5.8289828100000008E-07, -0.130857020616531, 0.0010350000000000001, 0.0010350000000000001
DataValue, 0.0010450000000000001, 5.6135201E-07, -0.17058315873146102, 0.0010450000000000001, 0.0010450000000000001
DataValue, 0.0010550000000000002, 5.22699622E-07, -0.210693255066872, 0.0010550000000000002, 0.0010550000000000002
DataValue, 0.001065, 5.69488236E-07, -0.25062721967697105, 0.001065, 0.001065
DataValue, 0.001075, 6.3735336700000006E-07, -0.290502369403839, 0.001075, 0.001075
DataValue, 0.001085, 5.41840677E-07, -0.330432802438736, 0.001085, 0.001085
DataValue, 0.001095, 6.50528477E-07, -0.37071692943573004, 0.001095, 0.001095
DataValue, 0.001105, 6.2138735800000009E-07, -0.410636097192764, 0.001105, 0.001105
DataValue, 0.001115, 5.32426895E-07, -0.45061549544334406, 0.001115, 0.001115
DataValue, 0.0011250000000000001, 5.99331315E-07, -0.490626633167267, 0.0011250000000000001, 0.0011250000000000001
DataValue, 0.0011350000000000002, 6.2150655800000007E-07, -0.530622243881226, 0.0011350000000000002, 0.0011350000000000002
DataValue, 0.001145, 6.23308665E-07, -0.570505499839783, 0.001145, 0.001145
DataValue, 0.001155, 5.90721754E-07, -0.61085438728332508, 0.001155, 0.001155
DataValue, 0.001165, 6.313193810000001E-07, -0.65109872817993208, 0.001165, 0.001165
DataValue, 0.001175, 6.23298888E-07, -0.691191554069519, 0.001175, 0.001175
DataValue, 0.001185, 5.36910477E-07, -0.73102480173111006, 0.001185, 0.001185
DataValue, 0.001195, 5.905415610000001E-07, -0.77085238695144609, 0.001195, 0.001195
DataValue, 0.0012050000000000001, 6.44786212E-07, -0.81087827682495106, 0.0012050000000000001, 0.0012050000000000001
DataValue, 0.0012150000000000002, 5.7391992000000007E-07, -0.85120815038681008, 0.0012150000000000002, 0.0012150000000000002
DataValue, 0.0012250000000000002, 5.8315703200000008E-07, -0.891442954540253, 0.0012250000000000002, 0.0012250000000000002
DataValue, 0.001235, 6.26075689E-07, -0.93136566877365112, 0.001235, 0.001235
DataValue, 0.001245, 5.86203839E-07, -0.970710694789886, 0.001245, 0.001245
DataValue, 0.001255, 5.5093335E-07, -1.0108886957168581, 0.001255, 0.001255
DataValue, 0.001265, 5.95490064E-07, -1.05160653591156, 0.001265, 0.001265
DataValue, 0.001275, 6.67575762E-07, -1.09174120426178, 0.001275, 0.001275
DataValue, 0.0012850000000000001, 5.67862855E-07, -1.1312761306762702, 0.0012850000000000001, 0.0012850000000000001
DataValue, 0.0012950000000000001, 5.88732405E-07, -1.1710590124130251, 0.0012950000000000001, 0.0012950000000000001
DataValue, 0.0013050000000000002, 6.459243310000001E-07, -1.2113441228866582, 0.0013050000000000002, 0.0013050000000000002
DataValue, 0.001315, 5.69796782E-07, -1.251406311988831, 0.001315, 0.001315
DataValue, 0.001325, 6.01492445E-07, -1.291650652885437, 0.001325, 0.001325
DataValue, 0.001335, 6.393482860000001E-07, -1.3314416408538821, 0.001335, 0.001335
DataValue, 0.001345, 6.22106825E-07, -1.3708838224411011, 0.001345, 0.001345
DataValue, 0.001355, 5.82441089E-07, -1.4110105037689211, 0.001355, 0.001355
DataValue, 0.0013650000000000001, 6.3961829300000006E-07, -1.4516383409500122, 0.0013650000000000001, 0.0013650000000000001
DataValue, 0.0013750000000000001, 5.86043939E-07, -1.4915864467620852, 0.0013750000000000001, 0.0013750000000000001
DataValue, 0.0013850000000000002, 5.63374329E-07, -1.5315725803375242, 0.0013850000000000002, 0.0013850000000000002
DataValue, 0.0013950000000000002, 6.3006280000000006E-07, -1.5713585615158081, 0.0013950000000000002, 0.0013950000000000002
DataValue, 0.001405, 6.3462840700000006E-07, -1.6110497713088992, 0.001405, 0.001405
DataValue, 0.001415, 5.6025044200000007E-07, -1.6517213582992552, 0.001415, 0.001415
DataValue, 0.001425, 5.78057097E-07, -1.691552519798279, 0.001425, 0.001425
DataValue, 0.001435, 6.2647819700000006E-07, -1.7313361167907722, 0.001435, 0.001435
DataValue, 0.001445, 5.43958379E-07, -1.7710213661193852, 0.001445, 0.001445
DataValue, 0.0014550000000000001, 5.81052689E-07, -1.8109574317932131, 0.0014550000000000001, 0.0014550000000000001
DataValue, 0.0014650000000000002, 5.57259739E-07, -1.8513497114181521, 0.0014650000000000002, 0.0014650000000000002
