
SetupTitle, Endurance Measure 2V 1kHz After 1000 Cycles
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, , , , 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Measurement Result
Dimension1, 500, 500, 500, 500, 500
Dimension2, 1, 1, 1, 1, 1
DataName, Time, MeasResult1_value, MeasResult2_value, MeasResult1_time, MeasResult2_time
DataValue, 5E-06, -1.37995343E-07, 0.028884150087833002, 5E-06, 5E-06
DataValue, 1.5E-05, -1.10122002E-07, 0.068660661578178, 1.5E-05, 1.5E-05
DataValue, 2.5E-05, -1.2701430300000002E-07, 0.10842484980821601, 2.5E-05, 2.5E-05
DataValue, 3.5000000000000004E-05, -1.9397272400000002E-07, 0.14803509414196, 3.5000000000000004E-05, 3.5000000000000004E-05
DataValue, 4.5E-05, -2.06403186E-07, 0.188114196062088, 4.5E-05, 4.5E-05
DataValue, 5.5E-05, -1.62880795E-07, 0.22873470187187203, 5.5E-05, 5.5E-05
DataValue, 6.5000000000000008E-05, -2.46196493E-07, 0.268607378005981, 6.5000000000000008E-05, 6.5000000000000008E-05
DataValue, 7.5000000000000007E-05, -2.0019251700000002E-07, 0.30857622623443604, 7.5000000000000007E-05, 7.5000000000000007E-05
DataValue, 8.5E-05, -2.0003334100000002E-07, 0.348443984985352, 8.5E-05, 8.5E-05
DataValue, 9.5E-05, -2.46666303E-07, 0.388416349887848, 9.5E-05, 9.5E-05
DataValue, 0.000105, -2.51376377E-07, 0.42861589789390603, 0.000105, 0.000105
DataValue, 0.000115, -2.49206806E-07, 0.46858757734298706, 0.000115, 0.000115
DataValue, 0.000125, -2.63630824E-07, 0.508105874061584, 0.000125, 0.000125
DataValue, 0.000135, -3.02372314E-07, 0.548204004764557, 0.000135, 0.000135
DataValue, 0.000145, -2.6404734400000004E-07, 0.588373601436615, 0.000145, 0.000145
DataValue, 0.000155, -2.87432215E-07, 0.6288704872131351, 0.000155, 0.000155
DataValue, 0.000165, -3.3900875000000003E-07, 0.66854941844940208, 0.000165, 0.000165
DataValue, 0.000175, -3.2566180200000004E-07, 0.708284378051758, 0.000175, 0.000175
DataValue, 0.00018500000000000002, -3.30899894E-07, 0.748203933238983, 0.00018500000000000002, 0.00018500000000000002
DataValue, 0.00019500000000000002, -4.06687349E-07, 0.788231909275055, 0.00019500000000000002, 0.00019500000000000002
DataValue, 0.00020500000000000002, -3.38918994E-07, 0.82884752750396706, 0.00020500000000000002, 0.00020500000000000002
DataValue, 0.00021500000000000002, -3.6558273600000005E-07, 0.86902737617492709, 0.00021500000000000002, 0.00021500000000000002
DataValue, 0.00022500000000000002, -4.14915405E-07, 0.90874785184860207, 0.00022500000000000002, 0.00022500000000000002
DataValue, 0.00023500000000000002, -4.3130143000000006E-07, 0.94852012395858809, 0.00023500000000000002, 0.00023500000000000002
DataValue, 0.000245, -4.7795401800000008E-07, 0.98845273256301913, 0.000245, 0.000245
DataValue, 0.000255, -4.7413661300000003E-07, 1.0285793542861941, 0.000255, 0.000255
DataValue, 0.000265, -5.6704846000000006E-07, 1.068839550018311, 0.000265, 0.000265
DataValue, 0.000275, -5.2285923900000006E-07, 1.108784437179565, 0.000275, 0.000275
DataValue, 0.00028500000000000004, -5.5350022900000006E-07, 1.148490428924561, 0.00028500000000000004, 0.00028500000000000004
DataValue, 0.000295, -6.4578938500000006E-07, 1.1883352994918821, 0.000295, 0.000295
DataValue, 0.00030500000000000004, -6.65954985E-07, 1.2286216020584111, 0.00030500000000000004, 0.00030500000000000004
DataValue, 0.000315, -7.44701538E-07, 1.2688499689102171, 0.000315, 0.000315
DataValue, 0.00032500000000000004, -7.57631256E-07, 1.30859375, 0.00032500000000000004, 0.00032500000000000004
DataValue, 0.000335, -7.598338240000001E-07, 1.348459720611572, 0.000335, 0.000335
DataValue, 0.00034500000000000004, -8.091538460000001E-07, 1.3886505365371702, 0.00034500000000000004, 0.00034500000000000004
DataValue, 0.000355, -8.83963082E-07, 1.4286127090454102, 0.000355, 0.000355
DataValue, 0.00036500000000000004, -8.7599795500000006E-07, 1.4690940380096442, 0.00036500000000000004, 0.00036500000000000004
DataValue, 0.000375, -8.0695269800000011E-07, 1.5091030597686772, 0.000375, 0.000375
DataValue, 0.00038500000000000003, -7.5619658400000006E-07, 1.5486882925033572, 0.00038500000000000003, 0.00038500000000000003
DataValue, 0.000395, -8.17261309E-07, 1.5887712240219121, 0.000395, 0.000395
DataValue, 0.00040500000000000003, -7.1142955E-07, 1.6289087533950812, 0.00040500000000000003, 0.00040500000000000003
DataValue, 0.000415, -6.685494900000001E-07, 1.669166207313538, 0.000415, 0.000415
DataValue, 0.00042500000000000003, -6.5235559500000006E-07, 1.7093967199325562, 0.00042500000000000003, 0.00042500000000000003
DataValue, 0.000435, -5.68872338E-07, 1.7489960193634031, 0.000435, 0.000435
DataValue, 0.00044500000000000003, -5.93443644E-07, 1.7886087894439702, 0.00044500000000000003, 0.00044500000000000003
DataValue, 0.00045500000000000006, -5.04734203E-07, 1.8288816213607793, 0.00045500000000000006, 0.00045500000000000006
DataValue, 0.000465, -4.98361544E-07, 1.8691304922103882, 0.000465, 0.000465
DataValue, 0.00047500000000000005, -4.5431323800000004E-07, 1.9089436531066901, 0.00047500000000000005, 0.00047500000000000005
DataValue, 0.000485, -4.3157911000000006E-07, 1.9487299919128422, 0.000485, 0.000485
DataValue, 0.000495, -5.1105706700000008E-07, 1.9886238574981692, 0.000495, 0.000495
DataValue, 0.000505, 1.27119748E-07, 1.9887880086898802, 0.000505, 0.000505
DataValue, 0.000515, 1.86739953E-07, 1.9490487575531013, 0.000515, 0.000515
DataValue, 0.00052500000000000008, 2.4742880100000003E-07, 1.9090101718902592, 0.00052500000000000008, 0.00052500000000000008
DataValue, 0.000535, 2.44082599E-07, 1.8693851232528691, 0.000535, 0.000535
DataValue, 0.000545, 2.41105226E-07, 1.8291419744491582, 0.000545, 0.000545
DataValue, 0.000555, 2.99655369E-07, 1.7887976169586182, 0.000555, 0.000555
DataValue, 0.00056500000000000007, 2.0908208900000002E-07, 1.7487491369247441, 0.00056500000000000007, 0.00056500000000000007
DataValue, 0.000575, 3.1439424200000003E-07, 1.7093513011932371, 0.000575, 0.000575
DataValue, 0.000585, 2.7183111200000003E-07, 1.6694655418396, 0.000585, 0.000585
DataValue, 0.000595, 2.64458521E-07, 1.6289757490158081, 0.000595, 0.000595
DataValue, 0.00060500000000000007, 2.9499369700000004E-07, 1.5892274379730231, 0.00060500000000000007, 0.00060500000000000007
DataValue, 0.000615, 2.94465679E-07, 1.549129962921143, 0.000615, 0.000615
DataValue, 0.000625, 2.82794645E-07, 1.5091801881790161, 0.000625, 0.000625
DataValue, 0.000635, 3.0882446800000004E-07, 1.46954071521759, 0.000635, 0.000635
DataValue, 0.00064500000000000007, 2.9211941000000003E-07, 1.4293491840362551, 0.00064500000000000007, 0.00064500000000000007
DataValue, 0.00065500000000000009, 2.83028129E-07, 1.3890972137451172, 0.00065500000000000009, 0.00065500000000000009
DataValue, 0.000665, 2.44541184E-07, 1.3492301702499392, 0.000665, 0.000665
DataValue, 0.000675, 3.1327579100000004E-07, 1.3095057010650641, 0.000675, 0.000675
DataValue, 0.00068500000000000006, 2.97138712E-07, 1.26953649520874, 0.00068500000000000006, 0.00068500000000000006
DataValue, 0.00069500000000000009, 2.72973409E-07, 1.2293066978454592, 0.00069500000000000009, 0.00069500000000000009
DataValue, 0.000705, 2.9172741700000003E-07, 1.1891542673110962, 0.000705, 0.000705
DataValue, 0.000715, 2.4780325700000004E-07, 1.149144649505615, 0.000715, 0.000715
DataValue, 0.00072500000000000006, 2.99723382E-07, 1.109205007553101, 0.00072500000000000006, 0.00072500000000000006
DataValue, 0.00073500000000000008, 3.29956322E-07, 1.0694094896316531, 0.00073500000000000008, 0.00073500000000000008
DataValue, 0.000745, 3.01409131E-07, 1.0291869640350342, 0.000745, 0.000745
DataValue, 0.000755, 2.15031918E-07, 0.98889726400375411, 0.000755, 0.000755
DataValue, 0.00076500000000000005, 2.69061331E-07, 0.94904112815856911, 0.00076500000000000005, 0.00076500000000000005
DataValue, 0.00077500000000000008, 3.41785835E-07, 0.90908920764923107, 0.00077500000000000008, 0.00077500000000000008
DataValue, 0.000785, 2.77636502E-07, 0.86919963359832808, 0.000785, 0.000785
DataValue, 0.000795, 2.8610577400000003E-07, 0.829072952270508, 0.000795, 0.000795
DataValue, 0.000805, 2.80214152E-07, 0.7886215448379521, 0.000805, 0.000805
DataValue, 0.00081500000000000008, 2.84753838E-07, 0.74892354011535611, 0.00081500000000000008, 0.00081500000000000008
DataValue, 0.0008250000000000001, 3.1128223600000003E-07, 0.70886522531509411, 0.0008250000000000001, 0.0008250000000000001
DataValue, 0.000835, 2.67795627E-07, 0.66899329423904408, 0.000835, 0.000835
DataValue, 0.000845, 2.66404413E-07, 0.62909626960754406, 0.000845, 0.000845
DataValue, 0.00085500000000000007, 3.3150601600000004E-07, 0.588462054729462, 0.00085500000000000007, 0.00085500000000000007
DataValue, 0.0008650000000000001, 2.9650340100000004E-07, 0.54847383499145508, 0.0008650000000000001, 0.0008650000000000001
DataValue, 0.000875, 3.2620062E-07, 0.50883716344833407, 0.000875, 0.000875
DataValue, 0.000885, 2.5476211400000003E-07, 0.46950307488441506, 0.000885, 0.000885
DataValue, 0.00089500000000000007, 2.67971615E-07, 0.429477870464325, 0.00089500000000000007, 0.00089500000000000007
DataValue, 0.0009050000000000001, 3.39999133E-07, 0.389114141464233, 0.0009050000000000001, 0.0009050000000000001
DataValue, 0.000915, 3.1576371400000004E-07, 0.34926050901413, 0.000915, 0.000915
DataValue, 0.000925, 2.66130229E-07, 0.309406489133835, 0.000925, 0.000925
DataValue, 0.00093500000000000007, 2.79756961E-07, 0.269712418317795, 0.00093500000000000007, 0.00093500000000000007
DataValue, 0.00094500000000000009, 3.3999492600000004E-07, 0.22963999211788203, 0.00094500000000000009, 0.00094500000000000009
DataValue, 0.000955, 2.68166559E-07, 0.18869575858116103, 0.000955, 0.000955
DataValue, 0.000965, 2.65925479E-07, 0.14909502863884, 0.000965, 0.000965
DataValue, 0.00097500000000000006, 3.27881423E-07, 0.109289281070232, 0.00097500000000000006, 0.00097500000000000006
DataValue, 0.000985, 2.68785726E-07, 0.069348968565464, 0.000985, 0.000985
DataValue, 0.000995, 3.1329753400000003E-07, 0.029490731656551004, 0.000995, 0.000995
DataValue, 0.001005, 3.69150797E-07, -0.010897998698056001, 0.001005, 0.001005
DataValue, 0.001015, 2.9050519900000003E-07, -0.051144417375326004, 0.001015, 0.001015
DataValue, 0.001025, 3.1152626400000004E-07, -0.091032594442368012, 0.001025, 0.001025
DataValue, 0.0010350000000000001, 3.31349639E-07, -0.130854904651642, 0.0010350000000000001, 0.0010350000000000001
DataValue, 0.0010450000000000001, 3.66895705E-07, -0.170851930975914, 0.0010450000000000001, 0.0010450000000000001
DataValue, 0.0010550000000000002, 3.3393433800000004E-07, -0.21095216274261502, 0.0010550000000000002, 0.0010550000000000002
DataValue, 0.001065, 3.7919221500000004E-07, -0.25103548169136003, 0.001065, 0.001065
DataValue, 0.001075, 4.2103869200000004E-07, -0.29072359204292303, 0.001075, 0.001075
DataValue, 0.001085, 3.62691907E-07, -0.330636769533157, 0.001085, 0.001085
DataValue, 0.001095, 3.95519322E-07, -0.370781391859055, 0.001095, 0.001095
DataValue, 0.001105, 3.98170641E-07, -0.41112855076789906, 0.001105, 0.001105
DataValue, 0.001115, 4.24695543E-07, -0.451023072004318, 0.001115, 0.001115
DataValue, 0.0011250000000000001, 4.2631813800000004E-07, -0.490891516208649, 0.0011250000000000001, 0.0011250000000000001
DataValue, 0.0011350000000000002, 4.86387137E-07, -0.531068921089172, 0.0011350000000000002, 0.0011350000000000002
DataValue, 0.001145, 4.65157797E-07, -0.570691466331482, 0.001145, 0.001145
DataValue, 0.001155, 3.7922166E-07, -0.611060500144958, 0.001155, 0.001155
DataValue, 0.001165, 3.9987247600000003E-07, -0.651382625102997, 0.001165, 0.001165
DataValue, 0.001175, 5.3593925E-07, -0.6913232803344731, 0.001175, 0.001175
DataValue, 0.001185, 4.50859318E-07, -0.731119513511658, 0.001185, 0.001185
DataValue, 0.001195, 4.5929564900000004E-07, -0.770898163318634, 0.001195, 0.001195
DataValue, 0.0012050000000000001, 5.1723571900000008E-07, -0.81111323833465609, 0.0012050000000000001, 0.0012050000000000001
DataValue, 0.0012150000000000002, 4.62282827E-07, -0.8515238165855411, 0.0012150000000000002, 0.0012150000000000002
DataValue, 0.0012250000000000002, 4.89914953E-07, -0.89156943559646606, 0.0012250000000000002, 0.0012250000000000002
DataValue, 0.001235, 4.8188394400000009E-07, -0.9310278296470641, 0.001235, 0.001235
DataValue, 0.001245, 4.74886491E-07, -0.9706838726997371, 0.001245, 0.001245
DataValue, 0.001255, 4.6897173400000004E-07, -1.0113717317581181, 0.001255, 0.001255
DataValue, 0.001265, 5.8730825E-07, -1.05203378200531, 0.001265, 0.001265
DataValue, 0.001275, 5.03231036E-07, -1.09188985824585, 0.001275, 0.001275
DataValue, 0.0012850000000000001, 4.50369868E-07, -1.1314518451690672, 0.0012850000000000001, 0.0012850000000000001
DataValue, 0.0012950000000000001, 5.1446943400000009E-07, -1.1714257001876831, 0.0012950000000000001, 0.0012950000000000001
DataValue, 0.0013050000000000002, 5.50934772E-07, -1.211583614349365, 0.0013050000000000002, 0.0013050000000000002
DataValue, 0.001315, 5.9739596700000008E-07, -1.252011179924011, 0.001315, 0.001315
DataValue, 0.001325, 5.7539250500000005E-07, -1.291938424110413, 0.001325, 0.001325
DataValue, 0.001335, 5.737811080000001E-07, -1.3314856290817261, 0.001335, 0.001335
DataValue, 0.001345, 5.52150652E-07, -1.3714625835418701, 0.001345, 0.001345
DataValue, 0.001355, 5.4733544600000008E-07, -1.4116057157516482, 0.001355, 0.001355
DataValue, 0.0013650000000000001, 4.96887822E-07, -1.4524358510971072, 0.0013650000000000001, 0.0013650000000000001
DataValue, 0.0013750000000000001, 5.3673443300000006E-07, -1.4920718669891362, 0.0013750000000000001, 0.0013750000000000001
DataValue, 0.0013850000000000002, 4.8863660100000007E-07, -1.5317254066467292, 0.0013850000000000002, 0.0013850000000000002
DataValue, 0.0013950000000000002, 5.1884990200000009E-07, -1.5716223716735842, 0.0013950000000000002, 0.0013950000000000002
DataValue, 0.001405, 4.59714272E-07, -1.611427426338196, 0.001405, 0.001405
DataValue, 0.001415, 4.1440239300000006E-07, -1.6519817113876341, 0.001415, 0.001415
DataValue, 0.001425, 3.8719520000000003E-07, -1.6917701959609992, 0.001425, 0.001425
DataValue, 0.001435, 4.0243543300000005E-07, -1.7318640947341921, 0.001435, 0.001435
DataValue, 0.001445, 4.07419662E-07, -1.7716004848480231, 0.001445, 0.001445
DataValue, 0.0014550000000000001, 3.55436413E-07, -1.8114302158355711, 0.0014550000000000001, 0.0014550000000000001
DataValue, 0.0014650000000000002, 3.6414272100000005E-07, -1.8521052598953252, 0.0014650000000000002, 0.0014650000000000002
