
SetupTitle, Endurance Measure 2V 1kHz After 10 000 Cycles
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, , , , 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Measurement Result
Dimension1, 500, 500, 500, 500, 500
Dimension2, 1, 1, 1, 1, 1
DataName, Time, MeasResult1_value, MeasResult2_value, MeasResult1_time, MeasResult2_time
DataValue, 5E-06, -2.2880844600000002E-07, 0.028698159381747003, 5E-06, 5E-06
DataValue, 1.5E-05, -2.73644901E-07, 0.068572245538235, 1.5E-05, 1.5E-05
DataValue, 2.5E-05, -2.4630378400000004E-07, 0.10784820467233701, 2.5E-05, 2.5E-05
DataValue, 3.5000000000000004E-05, -3.5105844600000005E-07, 0.14785790443420402, 3.5000000000000004E-05, 3.5000000000000004E-05
DataValue, 4.5E-05, -3.2998761400000003E-07, 0.18778026103973403, 4.5E-05, 4.5E-05
DataValue, 5.5E-05, -3.46549626E-07, 0.228238731622696, 5.5E-05, 5.5E-05
DataValue, 6.5000000000000008E-05, -2.60741814E-07, 0.26842173933982805, 6.5000000000000008E-05, 6.5000000000000008E-05
DataValue, 7.5000000000000007E-05, -3.7948296900000003E-07, 0.308370172977447, 7.5000000000000007E-05, 7.5000000000000007E-05
DataValue, 8.5E-05, -4.3127056400000006E-07, 0.34764364361763, 8.5E-05, 8.5E-05
DataValue, 9.5E-05, -3.41028255E-07, 0.38755825161933904, 9.5E-05, 9.5E-05
DataValue, 0.000105, -4.24948411E-07, 0.42812839150428805, 0.000105, 0.000105
DataValue, 0.000115, -4.97632982E-07, 0.46787038445472706, 0.000115, 0.000115
DataValue, 0.000125, -4.3831428800000006E-07, 0.50763881206512407, 0.000125, 0.000125
DataValue, 0.000135, -5.22538073E-07, 0.54765838384628307, 0.000135, 0.000135
DataValue, 0.000145, -5.48760738E-07, 0.58774977922439609, 0.000145, 0.000145
DataValue, 0.000155, -6.6720593800000009E-07, 0.628098726272583, 0.000155, 0.000155
DataValue, 0.000165, -6.60763874E-07, 0.668092548847198, 0.000165, 0.000165
DataValue, 0.000175, -7.15177578E-07, 0.7078444361686711, 0.000175, 0.000175
DataValue, 0.00018500000000000002, -8.7646356E-07, 0.747658252716064, 0.00018500000000000002, 0.00018500000000000002
DataValue, 0.00019500000000000002, -8.7855391900000007E-07, 0.78763979673385609, 0.00019500000000000002, 0.00019500000000000002
DataValue, 0.00020500000000000002, -1.0438151320000001E-06, 0.828057765960693, 0.00020500000000000002, 0.00020500000000000002
DataValue, 0.00021500000000000002, -1.1301383440000002E-06, 0.86792516708374, 0.00021500000000000002, 0.00021500000000000002
DataValue, 0.00022500000000000002, -1.2509935910000001E-06, 0.907555460929871, 0.00022500000000000002, 0.00022500000000000002
DataValue, 0.00023500000000000002, -1.3615052690000002E-06, 0.947511970996857, 0.00023500000000000002, 0.00023500000000000002
DataValue, 0.000245, -1.54122904E-06, 0.987700283527374, 0.000245, 0.000245
DataValue, 0.000255, -1.74870695E-06, 1.0278629064559941, 0.000255, 0.000255
DataValue, 0.000265, -1.8089962170000001E-06, 1.067983865737915, 0.000265, 0.000265
DataValue, 0.000275, -1.940509264E-06, 1.108084082603455, 0.000275, 0.000275
DataValue, 0.00028500000000000004, -2.185194489E-06, 1.147851824760437, 0.00028500000000000004, 0.00028500000000000004
DataValue, 0.000295, -2.235560032E-06, 1.1877593994140632, 0.000295, 0.000295
DataValue, 0.00030500000000000004, -2.377639703E-06, 1.2280230522155762, 0.00030500000000000004, 0.00030500000000000004
DataValue, 0.000315, -2.3604543460000003E-06, 1.2682398557662962, 0.000315, 0.000315
DataValue, 0.00032500000000000004, -2.2857122990000002E-06, 1.3080502748489382, 0.00032500000000000004, 0.00032500000000000004
DataValue, 0.000335, -2.2272856770000003E-06, 1.3480384349823, 0.000335, 0.000335
DataValue, 0.00034500000000000004, -2.1808677960000002E-06, 1.3877269029617312, 0.00034500000000000004, 0.00034500000000000004
DataValue, 0.000355, -2.105625299E-06, 1.427786231040955, 0.000355, 0.000355
DataValue, 0.00036500000000000004, -1.9292947400000003E-06, 1.468280673027039, 0.00036500000000000004, 0.00036500000000000004
DataValue, 0.000375, -1.903619022E-06, 1.5082291364669802, 0.000375, 0.000375
DataValue, 0.00038500000000000003, -1.7687134460000002E-06, 1.5477815866470341, 0.00038500000000000003, 0.00038500000000000003
DataValue, 0.000395, -1.601908139E-06, 1.5877279043197632, 0.000395, 0.000395
DataValue, 0.00040500000000000003, -1.586773806E-06, 1.6280246973037722, 0.00040500000000000003, 0.00040500000000000003
DataValue, 0.000415, -1.4372317310000002E-06, 1.6682054996490481, 0.000415, 0.000415
DataValue, 0.00042500000000000003, -1.3258701300000002E-06, 1.7084202766418462, 0.00042500000000000003, 0.00042500000000000003
DataValue, 0.000435, -1.277110414E-06, 1.7480586767196662, 0.000435, 0.000435
DataValue, 0.00044500000000000003, -1.1765524730000002E-06, 1.787599563598633, 0.00044500000000000003, 0.00044500000000000003
DataValue, 0.00045500000000000006, -1.0759988530000001E-06, 1.8280653953552251, 0.00045500000000000006, 0.00045500000000000006
DataValue, 0.000465, -9.2968309700000006E-07, 1.8686690330505371, 0.000465, 0.000465
DataValue, 0.00047500000000000005, -8.9491254600000009E-07, 1.9084585905075071, 0.00047500000000000005, 0.00047500000000000005
DataValue, 0.000485, -7.8577107800000007E-07, 1.9481889009475712, 0.000485, 0.000485
DataValue, 0.000495, -7.2509413900000008E-07, 1.9879869222640991, 0.000495, 0.000495
DataValue, 0.000505, 1.0695767800000001E-07, 1.9883602857589722, 0.000505, 0.000505
DataValue, 0.000515, 3.03983285E-07, 1.9484996795654301, 0.000515, 0.000515
DataValue, 0.00052500000000000008, 3.2586754600000004E-07, 1.9087344408035281, 0.00052500000000000008, 0.00052500000000000008
DataValue, 0.000535, 3.3600923600000004E-07, 1.8684890270233152, 0.000535, 0.000535
DataValue, 0.000545, 4.11983194E-07, 1.8280830383300781, 0.000545, 0.000545
DataValue, 0.000555, 3.40102929E-07, 1.7878761291503911, 0.000555, 0.000555
DataValue, 0.00056500000000000007, 3.4638372900000004E-07, 1.7483993768692021, 0.00056500000000000007, 0.00056500000000000007
DataValue, 0.000575, 3.8125310200000003E-07, 1.7087739706039431, 0.000575, 0.000575
DataValue, 0.000585, 3.9670158E-07, 1.6689523458480842, 0.000585, 0.000585
DataValue, 0.000595, 4.6203038600000004E-07, 1.6286844015121462, 0.000595, 0.000595
DataValue, 0.00060500000000000007, 4.0367939400000005E-07, 1.5885077714920042, 0.00060500000000000007, 0.00060500000000000007
DataValue, 0.000615, 3.56495946E-07, 1.5483623743057251, 0.000615, 0.000615
DataValue, 0.000625, 3.9973153300000005E-07, 1.5085788965225222, 0.000625, 0.000625
DataValue, 0.000635, 4.4222173300000004E-07, 1.46897566318512, 0.000635, 0.000635
DataValue, 0.00064500000000000007, 4.0709150500000003E-07, 1.4286932945251472, 0.00064500000000000007, 0.00064500000000000007
DataValue, 0.00065500000000000009, 4.30252669E-07, 1.388330340385437, 0.00065500000000000009, 0.00065500000000000009
DataValue, 0.000665, 4.37510266E-07, 1.3484234809875491, 0.000665, 0.000665
DataValue, 0.000675, 4.0918323000000003E-07, 1.3086085319519041, 0.000675, 0.000675
DataValue, 0.00068500000000000006, 4.0018943500000005E-07, 1.2687544822692871, 0.00068500000000000006, 0.00068500000000000006
DataValue, 0.00069500000000000009, 4.0498363800000003E-07, 1.2286947965621951, 0.00069500000000000009, 0.00069500000000000009
DataValue, 0.000705, 3.9190737800000004E-07, 1.1885480880737311, 0.000705, 0.000705
DataValue, 0.000715, 4.57613424E-07, 1.148342490196228, 0.000715, 0.000715
DataValue, 0.00072500000000000006, 4.6796057500000004E-07, 1.108294725418091, 0.00072500000000000006, 0.00072500000000000006
DataValue, 0.00073500000000000008, 3.61523689E-07, 1.068482041358948, 0.00073500000000000008, 0.00073500000000000008
DataValue, 0.000745, 4.4959011800000005E-07, 1.028398275375366, 0.000745, 0.000745
DataValue, 0.000755, 4.2212767000000005E-07, 0.98804903030395508, 0.000755, 0.000755
DataValue, 0.00076500000000000005, 4.1147339400000005E-07, 0.94824856519699108, 0.00076500000000000005, 0.00076500000000000005
DataValue, 0.00077500000000000008, 4.5684490100000005E-07, 0.908116638660431, 0.00077500000000000008, 0.00077500000000000008
DataValue, 0.000785, 4.6757981000000006E-07, 0.86816221475601207, 0.000785, 0.000785
DataValue, 0.000795, 4.4835806500000005E-07, 0.828399121761322, 0.000795, 0.000795
DataValue, 0.000805, 4.67196941E-07, 0.78819775581359908, 0.000805, 0.000805
DataValue, 0.00081500000000000008, 4.6265657300000005E-07, 0.747954189777374, 0.00081500000000000008, 0.00081500000000000008
DataValue, 0.0008250000000000001, 4.1304764400000004E-07, 0.707934975624084, 0.0008250000000000001, 0.0008250000000000001
DataValue, 0.000835, 4.8630369100000006E-07, 0.66831660270690907, 0.000835, 0.000835
DataValue, 0.000845, 4.6647119200000006E-07, 0.62851047515869107, 0.000845, 0.000845
DataValue, 0.00085500000000000007, 4.8410254300000007E-07, 0.588050603866577, 0.00085500000000000007, 0.00085500000000000007
DataValue, 0.0008650000000000001, 5.29439717E-07, 0.548137426376343, 0.0008650000000000001, 0.0008650000000000001
DataValue, 0.000875, 4.79579739E-07, 0.50801324844360307, 0.000875, 0.000875
DataValue, 0.000885, 4.98046234E-07, 0.468580514192581, 0.000885, 0.000885
DataValue, 0.00089500000000000007, 4.7699501200000006E-07, 0.428691297769546, 0.00089500000000000007, 0.00089500000000000007
DataValue, 0.0009050000000000001, 5.33431717E-07, 0.388566046953201, 0.0009050000000000001, 0.0009050000000000001
DataValue, 0.000915, 5.16547857E-07, 0.348384082317352, 0.000915, 0.000915
DataValue, 0.000925, 5.720694390000001E-07, 0.30864807963371305, 0.000925, 0.000925
DataValue, 0.00093500000000000007, 5.3047119800000007E-07, 0.26900333166122403, 0.00093500000000000007, 0.00093500000000000007
DataValue, 0.00094500000000000009, 5.41824591E-07, 0.22895134985446902, 0.00094500000000000009, 0.00094500000000000009
DataValue, 0.000955, 5.5996150600000006E-07, 0.18796835839748402, 0.000955, 0.000955
DataValue, 0.000965, 5.1293028500000006E-07, 0.14816296100616502, 0.000965, 0.000965
DataValue, 0.00097500000000000006, 5.91346577E-07, 0.10856609791517301, 0.00097500000000000006, 0.00097500000000000006
DataValue, 0.000985, 5.9804034400000006E-07, 0.068684965372086, 0.000985, 0.000985
DataValue, 0.000995, 6.490244E-07, 0.028545634821057004, 0.000995, 0.000995
DataValue, 0.001005, 6.38644281E-07, -0.011659218929708, 0.001005, 0.001005
DataValue, 0.001015, 6.18842648E-07, -0.051894012838602004, 0.001015, 0.001015
DataValue, 0.001025, 6.75316471E-07, -0.091785006225109, 0.001025, 0.001025
DataValue, 0.0010350000000000001, 7.1089760900000005E-07, -0.131196945905685, 0.0010350000000000001, 0.0010350000000000001
DataValue, 0.0010450000000000001, 7.4523893500000008E-07, -0.17114289104938502, 0.0010450000000000001, 0.0010450000000000001
DataValue, 0.0010550000000000002, 7.5648227900000007E-07, -0.21134562790393802, 0.0010550000000000002, 0.0010550000000000002
DataValue, 0.001065, 8.52974495E-07, -0.251179903745651, 0.001065, 0.001065
DataValue, 0.001075, 9.1594370100000012E-07, -0.29151052236557, 0.001075, 0.001075
DataValue, 0.001085, 8.6845597000000008E-07, -0.33143216371536305, 0.001085, 0.001085
DataValue, 0.001095, 9.3346852700000012E-07, -0.37107515335083, 0.001095, 0.001095
DataValue, 0.001105, 9.8477153200000015E-07, -0.411347657442093, 0.001105, 0.001105
DataValue, 0.001115, 1.096250912E-06, -0.451665222644806, 0.001115, 0.001115
DataValue, 0.0011250000000000001, 1.200309271E-06, -0.49163866043090804, 0.0011250000000000001, 0.0011250000000000001
DataValue, 0.0011350000000000002, 1.1070636670000002E-06, -0.53120625019073509, 0.0011350000000000002, 0.0011350000000000002
DataValue, 0.001145, 1.2301881040000001E-06, -0.57144528627395608, 0.001145, 0.001145
DataValue, 0.001155, 1.309300046E-06, -0.61161738634109508, 0.001155, 0.001155
DataValue, 0.001165, 1.3192004640000002E-06, -0.65178418159484908, 0.001165, 0.001165
DataValue, 0.001175, 1.356930056E-06, -0.69178122282028209, 0.001175, 0.001175
DataValue, 0.001185, 1.430387442E-06, -0.731505930423737, 0.001185, 0.001185
DataValue, 0.001195, 1.513783786E-06, -0.77124899625778209, 0.001195, 0.001195
DataValue, 0.0012050000000000001, 1.5374715760000001E-06, -0.811569392681122, 0.0012050000000000001, 0.0012050000000000001
DataValue, 0.0012150000000000002, 1.53894473E-06, -0.8518735766410831, 0.0012150000000000002, 0.0012150000000000002
DataValue, 0.0012250000000000002, 1.5567521810000001E-06, -0.89196008443832409, 0.0012250000000000002, 0.0012250000000000002
DataValue, 0.001235, 1.60554066E-06, -0.93148505687713612, 0.001235, 0.001235
DataValue, 0.001245, 1.6496099990000002E-06, -0.97141587734222412, 0.001245, 0.001245
DataValue, 0.001255, 1.699640393E-06, -1.0117841958999632, 0.001255, 0.001255
DataValue, 0.001265, 1.7058923730000002E-06, -1.052087664604187, 0.001265, 0.001265
DataValue, 0.001275, 1.6818758010000001E-06, -1.0923954248428351, 0.001275, 0.001275
DataValue, 0.0012850000000000001, 1.7030378100000002E-06, -1.1322416067123411, 0.0012850000000000001, 0.0012850000000000001
DataValue, 0.0012950000000000001, 1.7280192420000002E-06, -1.171736001968384, 0.0012950000000000001, 0.0012950000000000001
DataValue, 0.0013050000000000002, 1.707260481E-06, -1.2115572690963752, 0.0013050000000000002, 0.0013050000000000002
DataValue, 0.001315, 1.7062150160000001E-06, -1.2520090341567991, 0.001315, 0.001315
DataValue, 0.001325, 1.668288292E-06, -1.292136073112488, 0.001325, 0.001325
DataValue, 0.001335, 1.5726024000000002E-06, -1.3318353891372681, 0.001335, 0.001335
DataValue, 0.001345, 1.566595188E-06, -1.3716629743576052, 0.001345, 0.001345
DataValue, 0.001355, 1.445096132E-06, -1.4119091033935551, 0.001355, 0.001355
DataValue, 0.0013650000000000001, 1.354340498E-06, -1.4523879289627082, 0.0013650000000000001, 0.0013650000000000001
DataValue, 0.0013750000000000001, 1.303080921E-06, -1.4921538829803471, 0.0013750000000000001, 0.0013750000000000001
DataValue, 0.0013850000000000002, 1.1781045260000001E-06, -1.531984329223633, 0.0013850000000000002, 0.0013850000000000002
DataValue, 0.0013950000000000002, 1.147973308E-06, -1.5719169378280642, 0.0013950000000000002, 0.0013950000000000002
DataValue, 0.001405, 1.0413050400000002E-06, -1.6121766567230231, 0.001405, 0.001405
DataValue, 0.001415, 9.3501398600000007E-07, -1.6527608633041382, 0.001415, 0.001415
DataValue, 0.001425, 9.4306256E-07, -1.6924219131469731, 0.001425, 0.001425
DataValue, 0.001435, 8.64346816E-07, -1.7322459220886231, 0.001435, 0.001435
DataValue, 0.001445, 7.86975363E-07, -1.7722066640853882, 0.001445, 0.001445
DataValue, 0.0014550000000000001, 7.96879306E-07, -1.8121016025543211, 0.0014550000000000001, 0.0014550000000000001
