
SetupTitle, Break of oxide
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.Analysis.Name, absI
TestParameter, Function.Analysis.Unit, A
TestParameter, Function.Analysis.Definition, abs(I1)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V1
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 3
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, I1, absI
TestParameter, Output.Graph.YAxis.Scale, Linear, Log
TestParameter, Output.Graph.YAxis.Bottom, 0.001, 0
TestParameter, Output.Graph.YAxis.Top, 0.01, 1
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 11/19/2021 12:47:59
MetaData, TestRecord.TestTarget, FlashNumC_4_25um_E6
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, a54572ce-86a7-4d53-b7cb-b8b6ce63aa37
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 6.1000000000000014
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, I1, absI
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -7.6E-12, 1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1.4E-06, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.24590163934426224
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 3928.5501075851303
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.24590163934426224
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 3928.5501075851303
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.24590163934426224
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 3928.5501075851303
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.24590163934426224
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 3928.5501075851303
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.24590163934426224
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 3928.5501075851303
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR/AS, Name=V1, Direction=Single, Linear/Log=LINEAR, Start=0 V, Stop=10 V, Step=50 mV, No. of Steps=201, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR/AS, Name=V2, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Break of oxide
Dimension1, 201, 201, 201
Dimension2, 1, 1, 1
DataName, V1, I1, absI
DataValue, 0, -7.5900000000000014E-12, 7.5900000000000014E-12
DataValue, 0.05, -4.28E-12, 4.28E-12
DataValue, 0.1, 1.8470000000000002E-11, 1.8470000000000002E-11
DataValue, 0.15, 3.3900000000000003E-12, 3.3900000000000003E-12
DataValue, 0.2, 2.0910000000000002E-11, 2.0910000000000002E-11
DataValue, 0.25, 2.3220000000000002E-11, 2.3220000000000002E-11
DataValue, 0.3, 4.8000000000000005E-12, 4.8000000000000005E-12
DataValue, 0.35000000000000003, 2.129E-11, 2.129E-11
DataValue, 0.4, 2.6850000000000003E-11, 2.6850000000000003E-11
DataValue, 0.45, 1.241E-11, 1.241E-11
DataValue, 0.5, 1.961E-11, 1.961E-11
DataValue, 0.55, 1.211E-11, 1.211E-11
DataValue, 0.6, 6.66E-12, 6.66E-12
DataValue, 0.65, 1.4050000000000001E-11, 1.4050000000000001E-11
DataValue, 0.70000000000000007, 2.9070000000000003E-11, 2.9070000000000003E-11
DataValue, 0.75, 3.9430000000000006E-11, 3.9430000000000006E-11
DataValue, 0.8, 1.0200000000000001E-11, 1.0200000000000001E-11
DataValue, 0.85, 3.6180000000000005E-11, 3.6180000000000005E-11
DataValue, 0.9, 3.056E-11, 3.056E-11
DataValue, 0.95000000000000007, 8.4000000000000014E-12, 8.4000000000000014E-12
DataValue, 1, 1.4610000000000002E-11, 1.4610000000000002E-11
DataValue, 1.05, 4.7760000000000005E-11, 4.7760000000000005E-11
DataValue, 1.1, 1.6050000000000002E-11, 1.6050000000000002E-11
DataValue, 1.1500000000000001, 2.5480000000000002E-11, 2.5480000000000002E-11
DataValue, 1.2, 3.3890000000000005E-11, 3.3890000000000005E-11
DataValue, 1.25, 3.6290000000000005E-11, 3.6290000000000005E-11
DataValue, 1.3, 2.551E-11, 2.551E-11
DataValue, 1.35, 3.0210000000000005E-11, 3.0210000000000005E-11
DataValue, 1.4000000000000001, 2.4960000000000004E-11, 2.4960000000000004E-11
DataValue, 1.45, 5.0940000000000007E-11, 5.0940000000000007E-11
DataValue, 1.5, 5.3250000000000004E-11, 5.3250000000000004E-11
DataValue, 1.55, 4.268E-11, 4.268E-11
DataValue, 1.6, 7.298E-11, 7.298E-11
DataValue, 1.6500000000000001, 7.744E-11, 7.744E-11
DataValue, 1.7, 9.563000000000001E-11, 9.563000000000001E-11
DataValue, 1.75, 1.0155000000000001E-10, 1.0155000000000001E-10
DataValue, 1.8, 1.0957E-10, 1.0957E-10
DataValue, 1.85, 1.2332000000000002E-10, 1.2332000000000002E-10
DataValue, 1.9000000000000001, 1.613E-10, 1.613E-10
DataValue, 1.95, 1.5636000000000002E-10, 1.5636000000000002E-10
DataValue, 2, 1.7439E-10, 1.7439E-10
DataValue, 2.05, 2.0504000000000002E-10, 2.0504000000000002E-10
DataValue, 2.1, 2.0685000000000002E-10, 2.0685000000000002E-10
DataValue, 2.15, 2.3873E-10, 2.3873E-10
DataValue, 2.2, 2.4871E-10, 2.4871E-10
DataValue, 2.25, 2.5309E-10, 2.5309E-10
DataValue, 2.3000000000000003, 2.5931E-10, 2.5931E-10
DataValue, 2.35, 3.0095000000000003E-10, 3.0095000000000003E-10
DataValue, 2.4, 2.8045E-10, 2.8045E-10
DataValue, 2.45, 3.0158E-10, 3.0158E-10
DataValue, 2.5, 3.3479000000000004E-10, 3.3479000000000004E-10
DataValue, 2.5500000000000003, 3.2823E-10, 3.2823E-10
DataValue, 2.6, 3.6088000000000005E-10, 3.6088000000000005E-10
DataValue, 2.65, 3.6982E-10, 3.6982E-10
DataValue, 2.7, 3.7188E-10, 3.7188E-10
DataValue, 2.75, 4.1277E-10, 4.1277E-10
DataValue, 2.8000000000000003, 4.2660000000000006E-10, 4.2660000000000006E-10
DataValue, 2.85, 4.3413000000000003E-10, 4.3413000000000003E-10
DataValue, 2.9, 4.7368000000000006E-10, 4.7368000000000006E-10
DataValue, 2.95, 4.9233E-10, 4.9233E-10
DataValue, 3, 4.9810000000000007E-10, 4.9810000000000007E-10
DataValue, 3.0500000000000003, 5.5541E-10, 5.5541E-10
DataValue, 3.1, 5.7658000000000009E-10, 5.7658000000000009E-10
DataValue, 3.15, 6.3062E-10, 6.3062E-10
DataValue, 3.2, 6.9266000000000007E-10, 6.9266000000000007E-10
DataValue, 3.25, 7.5334000000000011E-10, 7.5334000000000011E-10
DataValue, 3.3000000000000003, 8.521E-10, 8.521E-10
DataValue, 3.35, 1.2034E-09, 1.2034E-09
DataValue, 3.4, 1.5527E-09, 1.5527E-09
DataValue, 3.45, 1.9003E-09, 1.9003E-09
DataValue, 3.5, 2.2183E-09, 2.2183E-09
DataValue, 3.5500000000000003, 2.5544E-09, 2.5544E-09
DataValue, 3.6, 2.8551E-09, 2.8551E-09
DataValue, 3.65, 3.1513E-09, 3.1513E-09
DataValue, 3.7, 3.4463E-09, 3.4463E-09
DataValue, 3.75, 3.7118E-09, 3.7118E-09
DataValue, 3.8000000000000003, 3.9751E-09, 3.9751E-09
DataValue, 3.85, 4.2159E-09, 4.2159E-09
DataValue, 3.9, 4.4246E-09, 4.4246E-09
DataValue, 3.95, 4.6081E-09, 4.6081E-09
DataValue, 4, 4.7721E-09, 4.7721E-09
DataValue, 4.05, 4.8947E-09, 4.8947E-09
DataValue, 4.1, 4.9858E-09, 4.9858E-09
DataValue, 4.15, 5.0366E-09, 5.0366E-09
DataValue, 4.2, 5.0652E-09, 5.0652E-09
DataValue, 4.25, 4.9849E-09, 4.9849E-09
DataValue, 4.3, 4.9495E-09, 4.9495E-09
DataValue, 4.3500000000000005, 4.8261E-09, 4.8261E-09
DataValue, 4.4, 4.7110999999999996E-09, 4.7110999999999996E-09
DataValue, 4.45, 4.5339E-09, 4.5339E-09
DataValue, 4.5, 4.3886E-09, 4.3886E-09
DataValue, 4.55, 4.1913E-09, 4.1913E-09
DataValue, 4.6000000000000005, 4.0119E-09, 4.0119E-09
DataValue, 4.65, 3.8629E-09, 3.8629E-09
DataValue, 4.7, 3.7742E-09, 3.7742E-09
DataValue, 4.75, 3.6845E-09, 3.6845E-09
DataValue, 4.8, 3.6754E-09, 3.6754E-09
DataValue, 4.8500000000000005, 3.6522E-09, 3.6522E-09
DataValue, 4.9, 3.7666E-09, 3.7666E-09
DataValue, 4.95, 3.8842E-09, 3.8842E-09
DataValue, 5, 4.1091E-09, 4.1091E-09
DataValue, 5.05, 4.3477E-09, 4.3477E-09
DataValue, 5.1000000000000005, 4.7122E-09, 4.7122E-09
DataValue, 5.15, 5.0985E-09, 5.0985E-09
DataValue, 5.2, 5.6076E-09, 5.6076E-09
DataValue, 5.25, 6.1394E-09, 6.1394E-09
DataValue, 5.3, 6.4624E-09, 6.4624E-09
DataValue, 5.3500000000000005, 6.9804E-09, 6.9804E-09
DataValue, 5.4, 7.6527E-09, 7.6527E-09
DataValue, 5.45, 8.3262E-09, 8.3262E-09
DataValue, 5.5, 8.4229E-09, 8.4229E-09
DataValue, 5.55, 1.0428699999999999E-08, 1.0428699999999999E-08
DataValue, 5.6000000000000005, 1.2077599999999999E-08, 1.2077599999999999E-08
DataValue, 5.65, 1.3562799999999998E-08, 1.3562799999999998E-08
DataValue, 5.7, 1.52778E-08, 1.52778E-08
DataValue, 5.75, 1.7312499999999997E-08, 1.7312499999999997E-08
DataValue, 5.8, 1.9647499999999998E-08, 1.9647499999999998E-08
DataValue, 5.8500000000000005, 2.3324599999999997E-08, 2.3324599999999997E-08
DataValue, 5.9, 2.6968199999999998E-08, 2.6968199999999998E-08
DataValue, 5.95, 4.48738E-08, 4.48738E-08
DataValue, 6, 1.00626E-06, 1.00626E-06
DataValue, 6.05, 1.2713000000000002E-06, 1.2713000000000002E-06
DataValue, 6.1000000000000005, 1.312E-06, 1.312E-06
DataValue, 6.15, 9.638000000000002E-07, 9.638000000000002E-07
DataValue, 6.2, 1.2271E-06, 1.2271E-06
DataValue, 6.25, 1.1449E-06, 1.1449E-06
DataValue, 6.3, 1.3355000000000002E-06, 1.3355000000000002E-06
DataValue, 6.3500000000000005, 1.4121000000000002E-06, 1.4121000000000002E-06
DataValue, 6.4, 1.6534000000000001E-06, 1.6534000000000001E-06
DataValue, 6.45, 7.2102E-07, 7.2102E-07
DataValue, 6.5, 6.434E-07, 6.434E-07
DataValue, 6.55, 9.7292E-07, 9.7292E-07
DataValue, 6.6000000000000005, 1.03486E-06, 1.03486E-06
DataValue, 6.65, 9.6351999999999988E-07, 9.6351999999999988E-07
DataValue, 6.7, 0.1, 0.1
DataValue, 6.75, 0.09997, 0.09997
DataValue, 6.8, 0.100068, 0.100068
DataValue, 6.8500000000000005, 0.099978000000000011, 0.099978000000000011
DataValue, 6.9, 0.10000600000000001, 0.10000600000000001
DataValue, 6.95, 0.099994000000000013, 0.099994000000000013
DataValue, 7, 0.099974000000000007, 0.099974000000000007
DataValue, 7.05, 0.099942, 0.099942
DataValue, 7.1000000000000005, 0.099944, 0.099944
DataValue, 7.15, 0.10003000000000001, 0.10003000000000001
DataValue, 7.2, 0.099994000000000013, 0.099994000000000013
DataValue, 7.25, 0.10000800000000001, 0.10000800000000001
DataValue, 7.3, 0.10004400000000001, 0.10004400000000001
DataValue, 7.3500000000000005, 0.099972, 0.099972
DataValue, 7.4, 0.099988000000000007, 0.099988000000000007
DataValue, 7.45, 0.099996000000000015, 0.099996000000000015
DataValue, 7.5, 0.099998, 0.099998
DataValue, 7.55, 0.1, 0.1
