
SetupTitle, Break of oxide
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.Analysis.Name, absI
TestParameter, Function.Analysis.Unit, A
TestParameter, Function.Analysis.Definition, abs(I1)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V1
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 3
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, I1, absI
TestParameter, Output.Graph.YAxis.Scale, Linear, Log
TestParameter, Output.Graph.YAxis.Bottom, 0.001, 0
TestParameter, Output.Graph.YAxis.Top, 0.01, 1
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 11/19/2021 09:50:30
MetaData, TestRecord.TestTarget, FlashNumC_1_25um_D4
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 287993e8-b263-4620-89b6-b09fff95bac3
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 6.6000000000000014
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, I1, absI
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -7.5E-12, 1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 9.7E-08, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.22727272727272724
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 56696.647243769818
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.22727272727272724
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 56696.647243769818
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.22727272727272724
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 56696.647243769818
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.22727272727272724
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 56696.647243769818
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.22727272727272724
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 56696.647243769818
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR/AS, Name=V1, Direction=Single, Linear/Log=LINEAR, Start=0 V, Stop=10 V, Step=50 mV, No. of Steps=201, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR/AS, Name=V2, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Break of oxide
Dimension1, 201, 201, 201
Dimension2, 1, 1, 1
DataName, V1, I1, absI
DataValue, 0, -7.4600000000000009E-12, 7.4600000000000009E-12
DataValue, 0.05, -5.1E-13, 5.1E-13
DataValue, 0.1, 1.4470000000000001E-11, 1.4470000000000001E-11
DataValue, 0.15, 7.63E-12, 7.63E-12
DataValue, 0.2, 1.17E-12, 1.17E-12
DataValue, 0.25, 1.454E-11, 1.454E-11
DataValue, 0.3, 7.53E-12, 7.53E-12
DataValue, 0.35000000000000003, 2.6100000000000004E-12, 2.6100000000000004E-12
DataValue, 0.4, 2.509E-11, 2.509E-11
DataValue, 0.45, 1.3040000000000001E-11, 1.3040000000000001E-11
DataValue, 0.5, 2.853E-11, 2.853E-11
DataValue, 0.55, 2.0370000000000003E-11, 2.0370000000000003E-11
DataValue, 0.6, 3.244E-11, 3.244E-11
DataValue, 0.65, 5.3770000000000005E-11, 5.3770000000000005E-11
DataValue, 0.70000000000000007, 5.514E-11, 5.514E-11
DataValue, 0.75, 5.612E-11, 5.612E-11
DataValue, 0.8, 7.012E-11, 7.012E-11
DataValue, 0.85, 9.5600000000000011E-11, 9.5600000000000011E-11
DataValue, 0.9, 1.0861000000000001E-10, 1.0861000000000001E-10
DataValue, 0.95000000000000007, 1.0502E-10, 1.0502E-10
DataValue, 1, 1.2647E-10, 1.2647E-10
DataValue, 1.05, 1.5337E-10, 1.5337E-10
DataValue, 1.1, 1.4560000000000002E-10, 1.4560000000000002E-10
DataValue, 1.1500000000000001, 1.6623E-10, 1.6623E-10
DataValue, 1.2, 1.8723E-10, 1.8723E-10
DataValue, 1.25, 1.9258000000000002E-10, 1.9258000000000002E-10
DataValue, 1.3, 2.0230000000000002E-10, 2.0230000000000002E-10
DataValue, 1.35, 2.2391E-10, 2.2391E-10
DataValue, 1.4000000000000001, 2.3375E-10, 2.3375E-10
DataValue, 1.45, 2.2823000000000002E-10, 2.2823000000000002E-10
DataValue, 1.5, 2.5584E-10, 2.5584E-10
DataValue, 1.55, 2.5387E-10, 2.5387E-10
DataValue, 1.6, 2.5662000000000004E-10, 2.5662000000000004E-10
DataValue, 1.6500000000000001, 2.5932000000000004E-10, 2.5932000000000004E-10
DataValue, 1.7, 2.8245000000000004E-10, 2.8245000000000004E-10
DataValue, 1.75, 2.6724E-10, 2.6724E-10
DataValue, 1.8, 2.7487E-10, 2.7487E-10
DataValue, 1.85, 2.9278000000000005E-10, 2.9278000000000005E-10
DataValue, 1.9000000000000001, 2.8442000000000004E-10, 2.8442000000000004E-10
DataValue, 1.95, 2.8979000000000004E-10, 2.8979000000000004E-10
DataValue, 2, 3.0456000000000003E-10, 3.0456000000000003E-10
DataValue, 2.05, 3.0888E-10, 3.0888E-10
DataValue, 2.1, 3.0130000000000003E-10, 3.0130000000000003E-10
DataValue, 2.15, 3.1956000000000003E-10, 3.1956000000000003E-10
DataValue, 2.2, 3.122E-10, 3.122E-10
DataValue, 2.25, 3.1506000000000005E-10, 3.1506000000000005E-10
DataValue, 2.3000000000000003, 3.3078E-10, 3.3078E-10
DataValue, 2.35, 3.341E-10, 3.341E-10
DataValue, 2.4, 3.2251E-10, 3.2251E-10
DataValue, 2.45, 3.4771000000000003E-10, 3.4771000000000003E-10
DataValue, 2.5, 3.2984E-10, 3.2984E-10
DataValue, 2.5500000000000003, 3.5081E-10, 3.5081E-10
DataValue, 2.6, 3.5094000000000003E-10, 3.5094000000000003E-10
DataValue, 2.65, 3.4403000000000005E-10, 3.4403000000000005E-10
DataValue, 2.7, 3.6289000000000003E-10, 3.6289000000000003E-10
DataValue, 2.75, 3.4937E-10, 3.4937E-10
DataValue, 2.8000000000000003, 3.6124000000000004E-10, 3.6124000000000004E-10
DataValue, 2.85, 3.7245000000000004E-10, 3.7245000000000004E-10
DataValue, 2.9, 3.7224000000000005E-10, 3.7224000000000005E-10
DataValue, 2.95, 3.6789E-10, 3.6789E-10
DataValue, 3, 3.8189E-10, 3.8189E-10
DataValue, 3.0500000000000003, 3.6986000000000005E-10, 3.6986000000000005E-10
DataValue, 3.1, 3.7678E-10, 3.7678E-10
DataValue, 3.15, 3.9208E-10, 3.9208E-10
DataValue, 3.2, 3.8756000000000006E-10, 3.8756000000000006E-10
DataValue, 3.25, 3.8688E-10, 3.8688E-10
DataValue, 3.3000000000000003, 4.0382E-10, 4.0382E-10
DataValue, 3.35, 4.0559000000000004E-10, 4.0559000000000004E-10
DataValue, 3.4, 3.9528000000000006E-10, 3.9528000000000006E-10
DataValue, 3.45, 4.1578000000000004E-10, 4.1578000000000004E-10
DataValue, 3.5, 4.1825000000000003E-10, 4.1825000000000003E-10
DataValue, 3.5500000000000003, 4.0116000000000004E-10, 4.0116000000000004E-10
DataValue, 3.6, 4.1568000000000006E-10, 4.1568000000000006E-10
DataValue, 3.65, 4.0466000000000003E-10, 4.0466000000000003E-10
DataValue, 3.7, 4.1412E-10, 4.1412E-10
DataValue, 3.75, 4.2807000000000005E-10, 4.2807000000000005E-10
DataValue, 3.8000000000000003, 4.1054E-10, 4.1054E-10
DataValue, 3.85, 4.2217000000000005E-10, 4.2217000000000005E-10
DataValue, 3.9, 4.3747000000000004E-10, 4.3747000000000004E-10
DataValue, 3.95, 4.2466E-10, 4.2466E-10
DataValue, 4, 4.2890000000000004E-10, 4.2890000000000004E-10
DataValue, 4.05, 4.4444E-10, 4.4444E-10
DataValue, 4.1, 4.2971E-10, 4.2971E-10
DataValue, 4.15, 4.3765000000000003E-10, 4.3765000000000003E-10
DataValue, 4.2, 4.4833000000000004E-10, 4.4833000000000004E-10
DataValue, 4.25, 4.4563000000000004E-10, 4.4563000000000004E-10
DataValue, 4.3, 4.3782000000000005E-10, 4.3782000000000005E-10
DataValue, 4.3500000000000005, 4.5833000000000006E-10, 4.5833000000000006E-10
DataValue, 4.4, 4.4414000000000003E-10, 4.4414000000000003E-10
DataValue, 4.45, 4.5026000000000006E-10, 4.5026000000000006E-10
DataValue, 4.5, 4.7341E-10, 4.7341E-10
DataValue, 4.55, 4.5670000000000004E-10, 4.5670000000000004E-10
DataValue, 4.6000000000000005, 4.69E-10, 4.69E-10
DataValue, 4.65, 4.8444E-10, 4.8444E-10
DataValue, 4.7, 4.7229E-10, 4.7229E-10
DataValue, 4.75, 4.858E-10, 4.858E-10
DataValue, 4.8, 4.9897000000000009E-10, 4.9897000000000009E-10
DataValue, 4.8500000000000005, 5.0537000000000009E-10, 5.0537000000000009E-10
DataValue, 4.9, 5.0531000000000009E-10, 5.0531000000000009E-10
DataValue, 4.95, 5.3217E-10, 5.3217E-10
DataValue, 5, 5.2423000000000006E-10, 5.2423000000000006E-10
DataValue, 5.05, 5.4714E-10, 5.4714E-10
DataValue, 5.1000000000000005, 5.8127E-10, 5.8127E-10
DataValue, 5.15, 5.8958E-10, 5.8958E-10
DataValue, 5.2, 6.1457000000000008E-10, 6.1457000000000008E-10
DataValue, 5.25, 6.6759000000000007E-10, 6.6759000000000007E-10
DataValue, 5.3, 6.8785000000000006E-10, 6.8785000000000006E-10
DataValue, 5.3500000000000005, 7.3519E-10, 7.3519E-10
DataValue, 5.4, 8.188E-10, 8.188E-10
DataValue, 5.45, 9.1036E-10, 9.1036E-10
DataValue, 5.5, 9.929E-10, 9.929E-10
DataValue, 5.55, 1.1312E-09, 1.1312E-09
DataValue, 5.6000000000000005, 1.3015E-09, 1.3015E-09
DataValue, 5.65, 1.4245E-09, 1.4245E-09
DataValue, 5.7, 1.5998E-09, 1.5998E-09
DataValue, 5.75, 1.73E-09, 1.73E-09
DataValue, 5.8, 1.9183E-09, 1.9183E-09
DataValue, 5.8500000000000005, 2.0765E-09, 2.0765E-09
DataValue, 5.9, 2.3014E-09, 2.3014E-09
DataValue, 5.95, 2.5021E-09, 2.5021E-09
DataValue, 6, 2.7718E-09, 2.7718E-09
DataValue, 6.05, 3.0284E-09, 3.0284E-09
DataValue, 6.1000000000000005, 3.3574E-09, 3.3574E-09
DataValue, 6.15, 3.6829E-09, 3.6829E-09
DataValue, 6.2, 4.0726E-09, 4.0726E-09
DataValue, 6.25, 4.5302E-09, 4.5302E-09
DataValue, 6.3, 5.029E-09, 5.029E-09
DataValue, 6.3500000000000005, 6.6536E-09, 6.6536E-09
DataValue, 6.4, 5.5870799999999994E-08, 5.5870799999999994E-08
DataValue, 6.45, 6.525289999999999E-08, 6.525289999999999E-08
DataValue, 6.5, 9.65467E-08, 9.65467E-08
DataValue, 6.55, 7.13722E-08, 7.13722E-08
DataValue, 6.6000000000000005, 6.9989499999999993E-08, 6.9989499999999993E-08
DataValue, 6.65, 8.0473799999999986E-08, 8.0473799999999986E-08
DataValue, 6.7, 8.0161099999999991E-08, 8.0161099999999991E-08
DataValue, 6.75, 6.92643E-08, 6.92643E-08
DataValue, 6.8, 2.4355699999999997E-08, 2.4355699999999997E-08
DataValue, 6.8500000000000005, 1.66599E-08, 1.66599E-08
DataValue, 6.9, 1.5942000000000001E-06, 1.5942000000000001E-06
DataValue, 6.95, 1.2008000000000002E-06, 1.2008000000000002E-06
DataValue, 7, 1.4246E-06, 1.4246E-06
DataValue, 7.05, 1.0874000000000002E-06, 1.0874000000000002E-06
DataValue, 7.1000000000000005, 2.4161E-06, 2.4161E-06
DataValue, 7.15, 0.10000200000000001, 0.10000200000000001
DataValue, 7.2, 0.099994000000000013, 0.099994000000000013
DataValue, 7.25, 0.10000600000000001, 0.10000600000000001
DataValue, 7.3, 0.1, 0.1
DataValue, 7.3500000000000005, 0.1, 0.1
