
SetupTitle, Endurance Measure 2V 1kHz After 1 Cycle
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, , , , 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Measurement Result
Dimension1, 500, 500, 500, 500, 500
Dimension2, 1, 1, 1, 1, 1
DataName, Time, MeasResult1_value, MeasResult2_value, MeasResult1_time, MeasResult2_time
DataValue, 5E-06, -1.3442820091000001E-05, 0.019204253330827002, 5E-06, 5E-06
DataValue, 1.5E-05, -4.9293594202000006E-05, 0.057377502322197, 1.5E-05, 1.5E-05
DataValue, 2.5E-05, -9.5631869044E-05, 0.094867408275604012, 2.5E-05, 2.5E-05
DataValue, 3.5000000000000004E-05, -0.000155990244821, 0.131552815437317, 3.5000000000000004E-05, 3.5000000000000004E-05
DataValue, 4.5E-05, -0.000232832462643, 0.16757495701313002, 4.5E-05, 4.5E-05
DataValue, 5.5E-05, -0.000329774979036, 0.20344986021518702, 5.5E-05, 5.5E-05
DataValue, 6.5000000000000008E-05, -0.000442371034296, 0.23789997398853302, 6.5000000000000008E-05, 6.5000000000000008E-05
DataValue, 7.5000000000000007E-05, -0.00057371583534400006, 0.271175742149353, 7.5000000000000007E-05, 7.5000000000000007E-05
DataValue, 8.5E-05, -0.00072394747985500009, 0.303148925304413, 8.5E-05, 8.5E-05
DataValue, 9.5E-05, -0.0008924225694500001, 0.334515541791916, 9.5E-05, 9.5E-05
DataValue, 0.000105, -0.001077501801774, 0.365399271249771, 0.000105, 0.000105
DataValue, 0.000115, -0.001146828988567, 0.39544394612312306, 0.000115, 0.000115
DataValue, 0.000125, -0.001146828988567, 0.42447209358215304, 0.000125, 0.000125
DataValue, 0.000135, -0.001146828988567, 0.45285177230835005, 0.000135, 0.000135
DataValue, 0.000145, -0.001146828988567, 0.48044279217720004, 0.000145, 0.000145
DataValue, 0.000155, -0.001146828988567, 0.508027791976929, 0.000155, 0.000155
DataValue, 0.000165, -0.001146828988567, 0.53446382284164407, 0.000165, 0.000165
DataValue, 0.000175, -0.001146828988567, 0.56072765588760409, 0.000175, 0.000175
DataValue, 0.00018500000000000002, -0.001146828988567, 0.586661756038666, 0.00018500000000000002, 0.00018500000000000002
DataValue, 0.00019500000000000002, -0.001146828988567, 0.61200338602066007, 0.00019500000000000002, 0.00019500000000000002
DataValue, 0.00020500000000000002, -0.001146828988567, 0.63710618019104, 0.00020500000000000002, 0.00020500000000000002
DataValue, 0.00021500000000000002, -0.001146828988567, 0.661895155906677, 0.00021500000000000002, 0.00021500000000000002
DataValue, 0.00022500000000000002, -0.001146828988567, 0.686217069625854, 0.00022500000000000002, 0.00022500000000000002
DataValue, 0.00023500000000000002, -0.001146828988567, 0.709960281848907, 0.00023500000000000002, 0.00023500000000000002
DataValue, 0.000245, -0.001146828988567, 0.73407894372940108, 0.000245, 0.000245
DataValue, 0.000255, -0.001146828988567, 0.757650554180145, 0.000255, 0.000255
DataValue, 0.000265, -0.001146828988567, 0.781343758106232, 0.000265, 0.000265
DataValue, 0.000275, -0.001146828988567, 0.80440783500671409, 0.000275, 0.000275
DataValue, 0.00028500000000000004, -0.001146828988567, 0.827230632305145, 0.00028500000000000004, 0.00028500000000000004
DataValue, 0.000295, -0.001146828988567, 0.849653244018555, 0.000295, 0.000295
DataValue, 0.00030500000000000004, -0.001146828988567, 0.872330248355865, 0.00030500000000000004, 0.00030500000000000004
DataValue, 0.000315, -0.001146828988567, 0.895124495029449, 0.000315, 0.000315
DataValue, 0.00032500000000000004, -0.001146828988567, 0.91751086711883512, 0.00032500000000000004, 0.00032500000000000004
DataValue, 0.000335, -0.001146828988567, 0.939779222011566, 0.000335, 0.000335
DataValue, 0.00034500000000000004, -0.001146828988567, 0.961588323116302, 0.00034500000000000004, 0.00034500000000000004
DataValue, 0.000355, -0.001146828988567, 0.983236730098724, 0.000355, 0.000355
DataValue, 0.00036500000000000004, -0.001146828988567, 1.004284262657166, 0.00036500000000000004, 0.00036500000000000004
DataValue, 0.000375, -0.001146828988567, 1.025526165962219, 0.000375, 0.000375
DataValue, 0.00038500000000000003, -0.001146828988567, 1.0464339256286621, 0.00038500000000000003, 0.00038500000000000003
DataValue, 0.000395, -0.001146828988567, 1.0678569078445441, 0.000395, 0.000395
DataValue, 0.00040500000000000003, -0.001146828988567, 1.0888839960098271, 0.00040500000000000003, 0.00040500000000000003
DataValue, 0.000415, -0.001146828988567, 1.1098501682281492, 0.000415, 0.000415
DataValue, 0.00042500000000000003, -0.001146828988567, 1.1309812068939211, 0.00042500000000000003, 0.00042500000000000003
DataValue, 0.000435, -0.001146828988567, 1.151694059371948, 0.000435, 0.000435
DataValue, 0.00044500000000000003, -0.001146828988567, 1.1737323999404912, 0.00044500000000000003, 0.00044500000000000003
DataValue, 0.00045500000000000006, -0.001146828988567, 1.2049767971038821, 0.00045500000000000006, 0.00045500000000000006
DataValue, 0.000465, -0.001146828988567, 1.2437626123428351, 0.000465, 0.000465
DataValue, 0.00047500000000000005, -0.001146828988567, 1.282256007194519, 0.00047500000000000005, 0.00047500000000000005
DataValue, 0.000485, -0.001146828988567, 1.3204201459884641, 0.000485, 0.000485
DataValue, 0.000495, -0.001146828988567, 1.3587934970855711, 0.000495, 0.000495
DataValue, 0.000505, -0.001146828988567, 1.359158039093018, 0.000505, 0.000505
DataValue, 0.000515, -0.001146828988567, 1.3211823701858521, 0.000515, 0.000515
DataValue, 0.00052500000000000008, -0.001146828988567, 1.283765435218811, 0.00052500000000000008, 0.00052500000000000008
DataValue, 0.000535, -0.001146828988567, 1.245774984359741, 0.000535, 0.000535
DataValue, 0.000545, -0.001146828988567, 1.2153966426849372, 0.000545, 0.000545
DataValue, 0.000555, -0.001146828988567, 1.1982589960098271, 0.000555, 0.000555
DataValue, 0.00056500000000000007, -0.001146828988567, 1.179834246635437, 0.00056500000000000007, 0.00056500000000000007
DataValue, 0.000575, -0.001146828988567, 1.1615109443664551, 0.000575, 0.000575
DataValue, 0.000585, -0.001146828988567, 1.1432365179061892, 0.000585, 0.000585
DataValue, 0.000595, -0.001146828988567, 1.1241439580917361, 0.000595, 0.000595
DataValue, 0.00060500000000000007, -0.001146828988567, 1.1041964292526252, 0.00060500000000000007, 0.00060500000000000007
DataValue, 0.000615, -0.001146828988567, 1.0846712589263921, 0.000615, 0.000615
DataValue, 0.000625, -0.001146828988567, 1.0639833211898802, 0.000625, 0.000625
DataValue, 0.000635, -0.001146828988567, 1.043279647827148, 0.000635, 0.000635
DataValue, 0.00064500000000000007, -0.001146828988567, 1.0231630802154541, 0.00064500000000000007, 0.00064500000000000007
DataValue, 0.00065500000000000009, -0.001146828988567, 1.0019271373748782, 0.00065500000000000009, 0.00065500000000000009
DataValue, 0.000665, -0.001146828988567, 0.98102718591690108, 0.000665, 0.000665
DataValue, 0.000675, -0.001146828988567, 0.95963728427887007, 0.000675, 0.000675
DataValue, 0.00068500000000000006, -0.001146828988567, 0.93757075071334806, 0.00068500000000000006, 0.00068500000000000006
DataValue, 0.00069500000000000009, -0.001146828988567, 0.91502869129180908, 0.00069500000000000009, 0.00069500000000000009
DataValue, 0.000705, -0.001146828988567, 0.89228618144989, 0.000705, 0.000705
DataValue, 0.000715, -0.001146828988567, 0.86928653717041, 0.000715, 0.000715
DataValue, 0.00072500000000000006, -0.001146828988567, 0.846093893051147, 0.00072500000000000006, 0.00072500000000000006
DataValue, 0.00073500000000000008, -0.001146828988567, 0.82280439138412509, 0.00073500000000000008, 0.00073500000000000008
DataValue, 0.000745, -0.001146828988567, 0.798452913761139, 0.000745, 0.000745
DataValue, 0.000755, -0.001146828988567, 0.7740147709846501, 0.000755, 0.000755
DataValue, 0.00076500000000000005, -0.001146828988567, 0.74930995702743508, 0.00076500000000000005, 0.00076500000000000005
DataValue, 0.00077500000000000008, -0.001146828988567, 0.72444349527359009, 0.00077500000000000008, 0.00077500000000000008
DataValue, 0.000785, -0.001146828988567, 0.69891345500946, 0.000785, 0.000785
DataValue, 0.000795, -0.001146828988567, 0.67306035757064808, 0.000795, 0.000795
DataValue, 0.000805, -0.001146828988567, 0.64667010307312, 0.000805, 0.000805
DataValue, 0.00081500000000000008, -0.001146828988567, 0.619928300380707, 0.00081500000000000008, 0.00081500000000000008
DataValue, 0.0008250000000000001, -0.001146828988567, 0.59278851747512806, 0.0008250000000000001, 0.0008250000000000001
DataValue, 0.000835, -0.001146828988567, 0.564874172210693, 0.000835, 0.000835
DataValue, 0.000845, -0.001146828988567, 0.536239802837372, 0.000845, 0.000845
DataValue, 0.00085500000000000007, -0.001146828988567, 0.50682669878006, 0.00085500000000000007, 0.00085500000000000007
DataValue, 0.0008650000000000001, -0.001146826660261, 0.477080702781677, 0.0008650000000000001, 0.0008650000000000001
DataValue, 0.000875, -0.001061829389073, 0.44644883275032005, 0.000875, 0.000875
DataValue, 0.000885, -0.00088927615433900006, 0.41553869843483004, 0.000885, 0.000885
DataValue, 0.00089500000000000007, -0.000733105873223, 0.38357007503509505, 0.00089500000000000007, 0.00089500000000000007
DataValue, 0.0009050000000000001, -0.000591917720158, 0.350066781044006, 0.0009050000000000001, 0.0009050000000000001
DataValue, 0.000915, -0.00046781916171300005, 0.31637889146804804, 0.000915, 0.000915
DataValue, 0.000925, -0.00036090199137100006, 0.28197178244590804, 0.000925, 0.000925
DataValue, 0.00093500000000000007, -0.00027058087289300004, 0.24671186506748202, 0.00093500000000000007, 0.00093500000000000007
DataValue, 0.00094500000000000009, -0.000195540807908, 0.21059989929199202, 0.00094500000000000009, 0.00094500000000000009
DataValue, 0.000955, -0.00013474423030900002, 0.173217430710793, 0.000955, 0.000955
DataValue, 0.000965, -8.8283799414000012E-05, 0.13559260964393602, 0.000965, 0.000965
DataValue, 0.00097500000000000006, -5.2817973483000007E-05, 0.097493335604668011, 0.00097500000000000006, 0.00097500000000000006
DataValue, 0.000985, -2.6810475902000004E-05, 0.058848790824413, 0.000985, 0.000985
DataValue, 0.000995, -6.992910585E-06, 0.020043984055519, 0.000995, 0.000995
DataValue, 0.001005, 9.143488569E-06, -0.019819645211101, 0.001005, 0.001005
DataValue, 0.001015, 2.3218381102E-05, -0.059124980121851, 0.001015, 0.001015
DataValue, 0.001025, 3.6872501369E-05, -0.098550073802471008, 0.001025, 0.001025
DataValue, 0.0010350000000000001, 5.0912902225E-05, -0.137512683868408, 0.0010350000000000001, 0.0010350000000000001
DataValue, 0.0010450000000000001, 6.5790358349E-05, -0.17671974003315003, 0.0010450000000000001, 0.0010450000000000001
DataValue, 0.0010550000000000002, 8.125527529E-05, -0.21606241166591603, 0.0010550000000000002, 0.0010550000000000002
DataValue, 0.001065, 9.716990462E-05, -0.255190938711166, 0.001065, 0.001065
DataValue, 0.001075, 0.00011321379133700001, -0.294464200735092, 0.001075, 0.001075
DataValue, 0.001085, 0.00012981283362, -0.333478957414627, 0.001085, 0.001085
DataValue, 0.001095, 0.000147099504829, -0.37226650118827803, 0.001095, 0.001095
DataValue, 0.001105, 0.000164677709108, -0.41167679429054305, 0.001105, 0.001105
DataValue, 0.001115, 0.00018363594426800003, -0.451049417257309, 0.001115, 0.001115
DataValue, 0.0011250000000000001, 0.000202441762667, -0.48997080326080306, 0.0011250000000000001, 0.0011250000000000001
DataValue, 0.0011350000000000002, 0.00022192580218, -0.52874565124511708, 0.0011350000000000002, 0.0011350000000000002
DataValue, 0.001145, 0.000243875474553, -0.5673609972000121, 0.001145, 0.001145
DataValue, 0.001155, 0.000267560913926, -0.606530725955963, 0.001155, 0.001155
DataValue, 0.001165, 0.00029232905944800004, -0.645381987094879, 0.001165, 0.001165
DataValue, 0.001175, 0.00031991457217400005, -0.6839740872383121, 0.001175, 0.001175
DataValue, 0.001185, 0.000353817275027, -0.722195208072662, 0.001185, 0.001185
DataValue, 0.001195, 0.00038750053499800004, -0.760225474834442, 0.001195, 0.001195
DataValue, 0.0012050000000000001, 0.000426664133556, -0.798408567905426, 0.0012050000000000001, 0.0012050000000000001
DataValue, 0.0012150000000000002, 0.00047062119119800004, -0.83655965328216508, 0.0012150000000000002, 0.0012150000000000002
DataValue, 0.0012250000000000002, 0.00051831401651700009, -0.874131262302399, 0.0012250000000000002, 0.0012250000000000002
DataValue, 0.001235, 0.000574384466745, -0.91126012802124012, 0.001235, 0.001235
DataValue, 0.001245, 0.000642273284029, -0.94783985614776611, 0.001245, 0.001245
DataValue, 0.001255, 0.00071511359419700006, -0.98398947715759311, 0.001255, 0.001255
DataValue, 0.001265, 0.00079779588850200007, -1.0202046632766721, 0.001265, 0.001265
DataValue, 0.001275, 0.000885602843482, -1.055462121963501, 0.001275, 0.001275
DataValue, 0.0012850000000000001, 0.000987245352007, -1.090406060218811, 0.0012850000000000001, 0.0012850000000000001
DataValue, 0.0012950000000000001, 0.001105774543248, -1.124555706977844, 0.0012950000000000001, 0.0012950000000000001
DataValue, 0.0013050000000000002, 0.001150774420239, -1.1576395034790041, 0.0013050000000000002, 0.0013050000000000002
DataValue, 0.001315, 0.001150774420239, -1.1892837285995481, 0.001315, 0.001315
DataValue, 0.001325, 0.001150774420239, -1.220006465911865, 0.001325, 0.001325
DataValue, 0.001335, 0.001150774420239, -1.2493941783905032, 0.001335, 0.001335
DataValue, 0.001345, 0.001150774420239, -1.2782614231109621, 0.001345, 0.001345
DataValue, 0.001355, 0.001150774420239, -1.30503523349762, 0.001355, 0.001355
DataValue, 0.0013650000000000001, 0.001150774420239, -1.3309735059738161, 0.0013650000000000001, 0.0013650000000000001
DataValue, 0.0013750000000000001, 0.001150774420239, -1.355589866638184, 0.0013750000000000001, 0.0013750000000000001
DataValue, 0.0013850000000000002, 0.001150774420239, -1.3781925439834601, 0.0013850000000000002, 0.0013850000000000002
DataValue, 0.0013950000000000002, 0.001150774420239, -1.399934649467468, 0.0013950000000000002, 0.0013950000000000002
DataValue, 0.001405, 0.001150774420239, -1.42143452167511, 0.001405, 0.001405
DataValue, 0.001415, 0.001150774420239, -1.4427067041397101, 0.001415, 0.001415
DataValue, 0.001425, 0.001150774420239, -1.4625369310379031, 0.001425, 0.001425
DataValue, 0.001435, 0.001150774420239, -1.478992342948914, 0.001435, 0.001435
DataValue, 0.001445, 0.001150774420239, -1.4959814548492432, 0.001445, 0.001445
DataValue, 0.0014550000000000001, 0.001150774420239, -1.5137031078338621, 0.0014550000000000001, 0.0014550000000000001
DataValue, 0.0014650000000000002, 0.001150774420239, -1.5307978391647341, 0.0014650000000000002, 0.0014650000000000002
DataValue, 0.0014750000000000002, 0.001150774420239, -1.5466157197952271, 0.0014750000000000002, 0.0014750000000000002
DataValue, 0.001485, 0.001150774420239, -1.5641288757324221, 0.001485, 0.001485
DataValue, 0.001495, 0.001150774420239, -1.5798195600509641, 0.001495, 0.001495
DataValue, 0.001505, 0.001150774420239, -1.5731228590011601, 0.001505, 0.001505
DataValue, 0.001515, 0.001150774420239, -1.548097610473633, 0.001515, 0.001515
DataValue, 0.001525, 0.001150774420239, -1.5232071876525881, 0.001525, 0.001525
DataValue, 0.0015350000000000001, 0.001150774420239, -1.4987303018569951, 0.0015350000000000001, 0.0015350000000000001
