
SetupTitle, Break of oxide
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.Analysis.Name, absI
TestParameter, Function.Analysis.Unit, A
TestParameter, Function.Analysis.Definition, abs(I1)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V1
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 3
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, I1, absI
TestParameter, Output.Graph.YAxis.Scale, Linear, Log
TestParameter, Output.Graph.YAxis.Bottom, 0.001, 0
TestParameter, Output.Graph.YAxis.Top, 0.01, 1
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 08/13/2021 10:18:45
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, ef6faea7-6442-4ee4-846a-3b833911d4d3
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 15
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, I1, absI
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -2.8E-11, 1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 2.7E-10, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 18456375.932885908
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 18456375.932885908
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 18456375.932885908
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 18456375.932885908
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 18456375.932885908
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR/AS, Name=V1, Direction=Single, Linear/Log=LINEAR, Start=0 V, Stop=15 V, Step=75 mV, No. of Steps=201, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR/AS, Name=V2, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Break of oxide
Dimension1, 201, 201, 201
Dimension2, 1, 1, 1
DataName, V1, I1, absI
DataValue, 0, 9.9100000000000012E-12, 9.9100000000000012E-12
DataValue, 0.075, -2.7190000000000002E-11, 2.7190000000000002E-11
DataValue, 0.15, 1.1040000000000001E-11, 1.1040000000000001E-11
DataValue, 0.225, 2.6230000000000003E-11, 2.6230000000000003E-11
DataValue, 0.3, 1.906E-11, 1.906E-11
DataValue, 0.375, -1.3480000000000002E-11, 1.3480000000000002E-11
DataValue, 0.45, -5.2700000000000008E-12, 5.2700000000000008E-12
DataValue, 0.525, 2.609E-11, 2.609E-11
DataValue, 0.6, 2.3100000000000003E-11, 2.3100000000000003E-11
DataValue, 0.675, 3.353E-11, 3.353E-11
DataValue, 0.75, 2.991E-11, 2.991E-11
DataValue, 0.82500000000000007, 9.45E-12, 9.45E-12
DataValue, 0.9, -2.387E-11, 2.387E-11
DataValue, 0.975, 2.012E-11, 2.012E-11
DataValue, 1.05, 5.481E-11, 5.481E-11
DataValue, 1.125, 6.011E-11, 6.011E-11
DataValue, 1.2, 4.147E-11, 4.147E-11
DataValue, 1.2750000000000001, 1.0393000000000001E-10, 1.0393000000000001E-10
DataValue, 1.35, 1.3476E-10, 1.3476E-10
DataValue, 1.425, 9.876E-11, 9.876E-11
DataValue, 1.5, 2.1029E-10, 2.1029E-10
DataValue, 1.575, 1.3097000000000001E-10, 1.3097000000000001E-10
DataValue, 1.6500000000000001, 1.9199000000000003E-10, 1.9199000000000003E-10
DataValue, 1.725, 1.9297E-10, 1.9297E-10
DataValue, 1.8, 1.4629000000000002E-10, 1.4629000000000002E-10
DataValue, 1.875, 2.3093000000000002E-10, 2.3093000000000002E-10
DataValue, 1.95, 1.4929E-10, 1.4929E-10
DataValue, 2.025, 2.1717E-10, 2.1717E-10
DataValue, 2.1, 1.5003000000000002E-10, 1.5003000000000002E-10
DataValue, 2.1750000000000003, 2.3334E-10, 2.3334E-10
DataValue, 2.25, 1.4863E-10, 1.4863E-10
DataValue, 2.325, 2.0936000000000001E-10, 2.0936000000000001E-10
DataValue, 2.4, 1.689E-10, 1.689E-10
DataValue, 2.475, 1.8163000000000002E-10, 1.8163000000000002E-10
DataValue, 2.5500000000000003, 2.1367000000000002E-10, 2.1367000000000002E-10
DataValue, 2.625, 1.4867000000000002E-10, 1.4867000000000002E-10
DataValue, 2.7, 2.2091000000000002E-10, 2.2091000000000002E-10
DataValue, 2.775, 1.4485000000000002E-10, 1.4485000000000002E-10
DataValue, 2.85, 2.3594E-10, 2.3594E-10
DataValue, 2.9250000000000003, 1.3701E-10, 1.3701E-10
DataValue, 3, 2.3625000000000004E-10, 2.3625000000000004E-10
DataValue, 3.075, 1.8150000000000002E-10, 1.8150000000000002E-10
DataValue, 3.15, 1.8470000000000002E-10, 1.8470000000000002E-10
DataValue, 3.225, 2.0422000000000002E-10, 2.0422000000000002E-10
DataValue, 3.3000000000000003, 1.523E-10, 1.523E-10
DataValue, 3.375, 2.2870000000000002E-10, 2.2870000000000002E-10
DataValue, 3.45, 1.5537E-10, 1.5537E-10
DataValue, 3.525, 2.38E-10, 2.38E-10
DataValue, 3.6, 1.4086000000000002E-10, 1.4086000000000002E-10
DataValue, 3.6750000000000003, 1.9970000000000002E-10, 1.9970000000000002E-10
DataValue, 3.75, 2.0704000000000002E-10, 2.0704000000000002E-10
DataValue, 3.825, 1.6480000000000002E-10, 1.6480000000000002E-10
DataValue, 3.9, 2.2607000000000003E-10, 2.2607000000000003E-10
DataValue, 3.975, 1.5847000000000002E-10, 1.5847000000000002E-10
DataValue, 4.05, 2.2266E-10, 2.2266E-10
DataValue, 4.125, 1.7377E-10, 1.7377E-10
DataValue, 4.2, 1.9487000000000002E-10, 1.9487000000000002E-10
DataValue, 4.275, 2.0824000000000002E-10, 2.0824000000000002E-10
DataValue, 4.3500000000000005, 1.5460000000000001E-10, 1.5460000000000001E-10
DataValue, 4.425, 2.2364000000000002E-10, 2.2364000000000002E-10
DataValue, 4.5, 1.4912000000000002E-10, 1.4912000000000002E-10
DataValue, 4.575, 2.4546E-10, 2.4546E-10
DataValue, 4.65, 1.5336E-10, 1.5336E-10
DataValue, 4.7250000000000005, 2.1955E-10, 2.1955E-10
DataValue, 4.8, 1.9758E-10, 1.9758E-10
DataValue, 4.875, 1.5132E-10, 1.5132E-10
DataValue, 4.95, 2.3455000000000003E-10, 2.3455000000000003E-10
DataValue, 5.025, 1.5489000000000002E-10, 1.5489000000000002E-10
DataValue, 5.1000000000000005, 2.2142000000000002E-10, 2.2142000000000002E-10
DataValue, 5.175, 1.7704000000000002E-10, 1.7704000000000002E-10
DataValue, 5.25, 1.9229000000000002E-10, 1.9229000000000002E-10
DataValue, 5.325, 2.1757E-10, 2.1757E-10
DataValue, 5.4, 1.4904E-10, 1.4904E-10
DataValue, 5.4750000000000005, 2.3094E-10, 2.3094E-10
DataValue, 5.55, 1.4884E-10, 1.4884E-10
DataValue, 5.625, 2.4157E-10, 2.4157E-10
DataValue, 5.7, 1.4699E-10, 1.4699E-10
DataValue, 5.775, 1.9547000000000002E-10, 1.9547000000000002E-10
DataValue, 5.8500000000000005, 2.1982000000000002E-10, 2.1982000000000002E-10
DataValue, 5.925, 1.5943E-10, 1.5943E-10
DataValue, 6, 2.3044E-10, 2.3044E-10
DataValue, 6.075, 1.54E-10, 1.54E-10
DataValue, 6.15, 2.2117000000000002E-10, 2.2117000000000002E-10
DataValue, 6.2250000000000005, 1.8048E-10, 1.8048E-10
DataValue, 6.3, 1.9786000000000003E-10, 1.9786000000000003E-10
DataValue, 6.375, 1.9800000000000001E-10, 1.9800000000000001E-10
DataValue, 6.45, 1.5487E-10, 1.5487E-10
DataValue, 6.525, 2.2825000000000001E-10, 2.2825000000000001E-10
DataValue, 6.6000000000000005, 1.4723000000000002E-10, 1.4723000000000002E-10
DataValue, 6.675, 2.1752000000000002E-10, 2.1752000000000002E-10
DataValue, 6.75, 1.828E-10, 1.828E-10
DataValue, 6.825, 1.8048E-10, 1.8048E-10
DataValue, 6.9, 2.2059E-10, 2.2059E-10
DataValue, 6.9750000000000005, 1.5817E-10, 1.5817E-10
DataValue, 7.05, 2.4449E-10, 2.4449E-10
DataValue, 7.125, 1.7688000000000001E-10, 1.7688000000000001E-10
DataValue, 7.2, 2.1917E-10, 2.1917E-10
DataValue, 7.275, 1.8746000000000002E-10, 1.8746000000000002E-10
DataValue, 7.3500000000000005, 1.9382E-10, 1.9382E-10
DataValue, 7.425, 2.2282E-10, 2.2282E-10
DataValue, 7.5, 1.6034E-10, 1.6034E-10
DataValue, 7.575, 2.4886E-10, 2.4886E-10
DataValue, 7.65, 1.4841E-10, 1.4841E-10
DataValue, 7.7250000000000005, 2.3549000000000003E-10, 2.3549000000000003E-10
DataValue, 7.8, 1.6602E-10, 1.6602E-10
DataValue, 7.875, 2.1505000000000002E-10, 2.1505000000000002E-10
DataValue, 7.95, 1.9105E-10, 1.9105E-10
DataValue, 8.025, 1.9607000000000003E-10, 1.9607000000000003E-10
DataValue, 8.1, 2.2797000000000002E-10, 2.2797000000000002E-10
DataValue, 8.175, 1.5975000000000002E-10, 1.5975000000000002E-10
DataValue, 8.25, 2.3328E-10, 2.3328E-10
DataValue, 8.325, 1.5714E-10, 1.5714E-10
DataValue, 8.4, 2.4007000000000003E-10, 2.4007000000000003E-10
DataValue, 8.475, 1.4331000000000002E-10, 1.4331000000000002E-10
DataValue, 8.55, 2.453E-10, 2.453E-10
DataValue, 8.625, 1.6638000000000002E-10, 1.6638000000000002E-10
DataValue, 8.7000000000000011, 2.0676000000000002E-10, 2.0676000000000002E-10
DataValue, 8.775, 2.1174E-10, 2.1174E-10
DataValue, 8.85, 1.5972000000000002E-10, 1.5972000000000002E-10
DataValue, 8.925, 2.474E-10, 2.474E-10
DataValue, 9, 1.6978E-10, 1.6978E-10
DataValue, 9.0750000000000011, 1.6887E-10, 1.6887E-10
DataValue, 9.15, 2.3833E-10, 2.3833E-10
DataValue, 9.225, 1.6265E-10, 1.6265E-10
DataValue, 9.3, 2.3701000000000004E-10, 2.3701000000000004E-10
DataValue, 9.375, 1.5983E-10, 1.5983E-10
DataValue, 9.4500000000000011, 2.5167E-10, 2.5167E-10
DataValue, 9.525, 1.5410000000000002E-10, 1.5410000000000002E-10
DataValue, 9.6, 2.4688000000000003E-10, 2.4688000000000003E-10
DataValue, 9.675, 1.6297E-10, 1.6297E-10
DataValue, 9.75, 2.2133000000000003E-10, 2.2133000000000003E-10
DataValue, 9.8250000000000011, 1.8181000000000002E-10, 1.8181000000000002E-10
DataValue, 9.9, 1.8867E-10, 1.8867E-10
DataValue, 9.975, 2.3065000000000003E-10, 2.3065000000000003E-10
DataValue, 10.05, 1.6060000000000002E-10, 1.6060000000000002E-10
DataValue, 10.125, 2.4282E-10, 2.4282E-10
DataValue, 10.200000000000001, 1.6722000000000002E-10, 1.6722000000000002E-10
DataValue, 10.275, 2.4689E-10, 2.4689E-10
DataValue, 10.35, 1.5445000000000002E-10, 1.5445000000000002E-10
DataValue, 10.425, 2.4532000000000004E-10, 2.4532000000000004E-10
DataValue, 10.5, 1.6052E-10, 1.6052E-10
DataValue, 10.575000000000001, 2.3934E-10, 2.3934E-10
DataValue, 10.65, 1.7977000000000002E-10, 1.7977000000000002E-10
DataValue, 10.725, 2.2724E-10, 2.2724E-10
DataValue, 10.8, 1.9762E-10, 1.9762E-10
DataValue, 10.875, 2.0421E-10, 2.0421E-10
DataValue, 10.950000000000001, 2.2378000000000003E-10, 2.2378000000000003E-10
