
SetupTitle, Break of oxide
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.Analysis.Name, absI
TestParameter, Function.Analysis.Unit, A
TestParameter, Function.Analysis.Definition, abs(I1)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V1
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 3
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, I1, absI
TestParameter, Output.Graph.YAxis.Scale, Linear, Log
TestParameter, Output.Graph.YAxis.Bottom, 0.001, 0
TestParameter, Output.Graph.YAxis.Top, 0.01, 1
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 10/06/2021 16:25:20
MetaData, TestRecord.TestTarget, FlashIntE_3_25um_E11
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 833c4949-7a0f-4482-8abd-94c229fe0a75
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5.5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, I1, absI
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1.9E-12, 1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.11, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.27272727272727271
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.049999999983590913
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.27272727272727271
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.049999999983590913
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.27272727272727271
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.049999999983590913
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.27272727272727271
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.049999999983590913
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.27272727272727271
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.049999999983590913
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR/AS, Name=V1, Direction=Single, Linear/Log=LINEAR, Start=0 V, Stop=10 V, Step=50 mV, No. of Steps=201, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR/AS, Name=V2, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Break of oxide
Dimension1, 201, 201, 201
Dimension2, 1, 1, 1
DataName, V1, I1, absI
DataValue, 0, 1.014E-11, 1.014E-11
DataValue, 0.05, 1.9400000000000002E-12, 1.9400000000000002E-12
DataValue, 0.1, 2.0330000000000002E-11, 2.0330000000000002E-11
DataValue, 0.15, 3.561E-11, 3.561E-11
DataValue, 0.2, 3.056E-11, 3.056E-11
DataValue, 0.25, 4.4850000000000005E-11, 4.4850000000000005E-11
DataValue, 0.3, 1.7400000000000003E-11, 1.7400000000000003E-11
DataValue, 0.35000000000000003, 4.301E-11, 4.301E-11
DataValue, 0.4, 4.2410000000000005E-11, 4.2410000000000005E-11
DataValue, 0.45, 2.5450000000000003E-11, 2.5450000000000003E-11
DataValue, 0.5, 4.1320000000000006E-11, 4.1320000000000006E-11
DataValue, 0.55, 5.292E-11, 5.292E-11
DataValue, 0.6, 3.084E-11, 3.084E-11
DataValue, 0.65, 3.7050000000000004E-11, 3.7050000000000004E-11
DataValue, 0.70000000000000007, 6.1470000000000008E-11, 6.1470000000000008E-11
DataValue, 0.75, 6.0230000000000008E-11, 6.0230000000000008E-11
DataValue, 0.8, 5.648E-11, 5.648E-11
DataValue, 0.85, 6.233E-11, 6.233E-11
DataValue, 0.9, 3.9780000000000004E-11, 3.9780000000000004E-11
DataValue, 0.95000000000000007, 5.059E-11, 5.059E-11
DataValue, 1, 5.67E-11, 5.67E-11
DataValue, 1.05, 8.8330000000000007E-11, 8.8330000000000007E-11
DataValue, 1.1, 8.7630000000000012E-11, 8.7630000000000012E-11
DataValue, 1.1500000000000001, 1.1968000000000002E-10, 1.1968000000000002E-10
DataValue, 1.2, 1.6905E-10, 1.6905E-10
DataValue, 1.25, 2.0329E-10, 2.0329E-10
DataValue, 1.3, 2.7223E-10, 2.7223E-10
DataValue, 1.35, 4.3617000000000006E-10, 4.3617000000000006E-10
DataValue, 1.4000000000000001, 5.7711000000000009E-10, 5.7711000000000009E-10
DataValue, 1.45, 7.5794000000000007E-10, 7.5794000000000007E-10
DataValue, 1.5, 8.836E-10, 8.836E-10
DataValue, 1.55, 8.313100000000001E-10, 8.313100000000001E-10
DataValue, 1.6, 1.0219E-09, 1.0219E-09
DataValue, 1.6500000000000001, 1.2686E-09, 1.2686E-09
DataValue, 1.7, 1.6456E-09, 1.6456E-09
DataValue, 1.75, 1.7508E-09, 1.7508E-09
DataValue, 1.8, 2.306E-09, 2.306E-09
DataValue, 1.85, 2.4892E-09, 2.4892E-09
DataValue, 1.9000000000000001, 2.7642E-09, 2.7642E-09
DataValue, 1.95, 3.1856E-09, 3.1856E-09
DataValue, 2, 3.5254E-09, 3.5254E-09
DataValue, 2.05, 4.1068E-09, 4.1068E-09
DataValue, 2.1, 4.7803E-09, 4.7803E-09
DataValue, 2.15, 5.2083E-09, 5.2083E-09
DataValue, 2.2, 6.0809E-09, 6.0809E-09
DataValue, 2.25, 6.9245E-09, 6.9245E-09
DataValue, 2.3000000000000003, 8.1275E-09, 8.1275E-09
DataValue, 2.35, 7.7917E-09, 7.7917E-09
DataValue, 2.4, 1.0182899999999999E-08, 1.0182899999999999E-08
DataValue, 2.45, 1.1694399999999999E-08, 1.1694399999999999E-08
DataValue, 2.5, 1.4282999999999998E-08, 1.4282999999999998E-08
DataValue, 2.5500000000000003, 1.5191999999999998E-08, 1.5191999999999998E-08
DataValue, 2.6, 1.7081399999999998E-08, 1.7081399999999998E-08
DataValue, 2.65, 1.8633599999999998E-08, 1.8633599999999998E-08
DataValue, 2.7, 2.1210199999999997E-08, 2.1210199999999997E-08
DataValue, 2.75, 2.44179E-08, 2.44179E-08
DataValue, 2.8000000000000003, 2.7245899999999996E-08, 2.7245899999999996E-08
DataValue, 2.85, 3.06966E-08, 3.06966E-08
DataValue, 2.9, 3.4931699999999995E-08, 3.4931699999999995E-08
DataValue, 2.95, 4.7850099999999994E-08, 4.7850099999999994E-08
DataValue, 3, 4.68435E-08, 4.68435E-08
DataValue, 3.0500000000000003, 5.3760899999999995E-08, 5.3760899999999995E-08
DataValue, 3.1, 6.0110099999999992E-08, 6.0110099999999992E-08
DataValue, 3.15, 6.7474E-08, 6.7474E-08
DataValue, 3.2, 7.4142199999999987E-08, 7.4142199999999987E-08
DataValue, 3.25, 8.29996E-08, 8.29996E-08
DataValue, 3.3000000000000003, 8.9793299999999992E-08, 8.9793299999999992E-08
DataValue, 3.35, 1.0762E-07, 1.0762E-07
DataValue, 3.4, 1.1444E-07, 1.1444E-07
DataValue, 3.45, 1.3076E-07, 1.3076E-07
DataValue, 3.5, 1.5087999999999999E-07, 1.5087999999999999E-07
DataValue, 3.5500000000000003, 1.6654E-07, 1.6654E-07
DataValue, 3.6, 1.815E-07, 1.815E-07
DataValue, 3.65, 2.2094E-07, 2.2094E-07
DataValue, 3.7, 2.3409999999999999E-07, 2.3409999999999999E-07
DataValue, 3.75, 2.8098E-07, 2.8098E-07
DataValue, 3.8000000000000003, 3.5284E-07, 3.5284E-07
DataValue, 3.85, 3.8936E-07, 3.8936E-07
DataValue, 3.9, 3.867E-07, 3.867E-07
DataValue, 3.95, 4.8416E-07, 4.8416E-07
DataValue, 4, 5.9968E-07, 5.9968E-07
DataValue, 4.05, 7.3731999999999993E-07, 7.3731999999999993E-07
DataValue, 4.1, 8.7708E-07, 8.7708E-07
DataValue, 4.15, 8.2962E-07, 8.2962E-07
DataValue, 4.2, 9.9784E-07, 9.9784E-07
DataValue, 4.25, 1.2174000000000002E-06, 1.2174000000000002E-06
DataValue, 4.3, 1.1440000000000002E-06, 1.1440000000000002E-06
DataValue, 4.3500000000000005, 1.6114000000000002E-06, 1.6114000000000002E-06
DataValue, 4.4, 1.8415000000000003E-06, 1.8415000000000003E-06
DataValue, 4.45, 2.2297E-06, 2.2297E-06
DataValue, 4.5, 2.928E-06, 2.928E-06
DataValue, 4.55, 3.5343E-06, 3.5343E-06
DataValue, 4.6000000000000005, 3.3079E-06, 3.3079E-06
DataValue, 4.65, 5.9224E-06, 5.9224E-06
DataValue, 4.7, 6.107000000000001E-06, 6.107000000000001E-06
DataValue, 4.75, 0.10003000000000001, 0.10003000000000001
DataValue, 4.8, 0.099986, 0.099986
DataValue, 4.8500000000000005, 0.099994000000000013, 0.099994000000000013
DataValue, 4.9, 0.1, 0.1
DataValue, 4.95, 0.10000800000000001, 0.10000800000000001
DataValue, 5, 0.099990000000000009, 0.099990000000000009
DataValue, 5.05, 0.100012, 0.100012
DataValue, 5.1000000000000005, 0.099998, 0.099998
DataValue, 5.15, 0.1, 0.1
DataValue, 5.2, 0.100014, 0.100014
DataValue, 5.25, 0.10000400000000001, 0.10000400000000001
DataValue, 5.3, 0.1, 0.1
DataValue, 5.3500000000000005, 0.100012, 0.100012
DataValue, 5.4, 0.10000600000000001, 0.10000600000000001
DataValue, 5.45, 0.10000400000000001, 0.10000400000000001
DataValue, 5.5, 0.10000400000000001, 0.10000400000000001
DataValue, 5.55, 0.10000400000000001, 0.10000400000000001
DataValue, 5.6000000000000005, 0.10000200000000001, 0.10000200000000001
DataValue, 5.65, 0.10000400000000001, 0.10000400000000001
DataValue, 5.7, 0.1, 0.1
DataValue, 5.75, 0.10000200000000001, 0.10000200000000001
DataValue, 5.8, 0.1, 0.1
DataValue, 5.8500000000000005, 0.1, 0.1
DataValue, 5.9, 0.10000400000000001, 0.10000400000000001
DataValue, 5.95, 0.10000400000000001, 0.10000400000000001
DataValue, 6, 0.10000200000000001, 0.10000200000000001
DataValue, 6.05, 0.10000400000000001, 0.10000400000000001
DataValue, 6.1000000000000005, 0.10000600000000001, 0.10000600000000001
DataValue, 6.15, 0.10000400000000001, 0.10000400000000001
DataValue, 6.2, 0.10001000000000002, 0.10001000000000002
DataValue, 6.25, 0.10000400000000001, 0.10000400000000001
DataValue, 6.3, 0.10000400000000001, 0.10000400000000001
DataValue, 6.3500000000000005, 0.10000400000000001, 0.10000400000000001
DataValue, 6.4, 0.10000400000000001, 0.10000400000000001
DataValue, 6.45, 0.10000400000000001, 0.10000400000000001
DataValue, 6.5, 0.10000400000000001, 0.10000400000000001
DataValue, 6.55, 0.10000400000000001, 0.10000400000000001
DataValue, 6.6000000000000005, 0.10000200000000001, 0.10000200000000001
DataValue, 6.65, 0.10000400000000001, 0.10000400000000001
DataValue, 6.7, 0.10000400000000001, 0.10000400000000001
DataValue, 6.75, 0.10000400000000001, 0.10000400000000001
DataValue, 6.8, 0.1, 0.1
DataValue, 6.8500000000000005, 0.10000400000000001, 0.10000400000000001
DataValue, 6.9, 0.10000400000000001, 0.10000400000000001
DataValue, 6.95, 0.10000400000000001, 0.10000400000000001
DataValue, 7, 0.10000200000000001, 0.10000200000000001
DataValue, 7.05, 0.10000400000000001, 0.10000400000000001
DataValue, 7.1000000000000005, 0.10000600000000001, 0.10000600000000001
DataValue, 7.15, 0.10000400000000001, 0.10000400000000001
DataValue, 7.2, 0.10000400000000001, 0.10000400000000001
DataValue, 7.25, 0.1, 0.1
DataValue, 7.3, 0.10000400000000001, 0.10000400000000001
DataValue, 7.3500000000000005, 0.099998, 0.099998
DataValue, 7.4, 0.10000600000000001, 0.10000600000000001
DataValue, 7.45, 0.10000200000000001, 0.10000200000000001
DataValue, 7.5, 0.10000400000000001, 0.10000400000000001
DataValue, 7.55, 0.10000400000000001, 0.10000400000000001
DataValue, 7.6000000000000005, 0.10000400000000001, 0.10000400000000001
DataValue, 7.65, 0.10000400000000001, 0.10000400000000001
DataValue, 7.7, 0.10000400000000001, 0.10000400000000001
