
SetupTitle, Endurance Measure 1kHz
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, , , , 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Measurement Result
Dimension1, 500, 500, 500, 500, 500
Dimension2, 1, 1, 1, 1, 1
DataName, Time, MeasResult1_value, MeasResult2_value, MeasResult1_time, MeasResult2_time
DataValue, 5E-06, -1.4475290300000002E-07, 0.026529790833592002, 5E-06, 5E-06
DataValue, 1.5E-05, -1.59725758E-07, 0.086227409541607, 1.5E-05, 1.5E-05
DataValue, 2.5E-05, -1.6888292000000002E-07, 0.14583738148212402, 2.5E-05, 2.5E-05
DataValue, 3.5000000000000004E-05, -1.83801092E-07, 0.20622529089450803, 3.5000000000000004E-05, 3.5000000000000004E-05
DataValue, 4.5E-05, -1.92209484E-07, 0.266320705413818, 4.5E-05, 4.5E-05
DataValue, 5.5E-05, -2.06755359E-07, 0.32574373483657804, 5.5E-05, 5.5E-05
DataValue, 6.5000000000000008E-05, -2.2333235000000003E-07, 0.38579371571540805, 6.5000000000000008E-05, 6.5000000000000008E-05
DataValue, 7.5000000000000007E-05, -2.34695193E-07, 0.4460608959198, 7.5000000000000007E-05, 7.5000000000000007E-05
DataValue, 8.5E-05, -2.4667153300000003E-07, 0.505484640598297, 8.5E-05, 8.5E-05
DataValue, 9.5E-05, -2.59763993E-07, 0.565329790115356, 9.5E-05, 9.5E-05
DataValue, 0.000105, -2.75441465E-07, 0.625496625900269, 0.000105, 0.000105
DataValue, 0.000115, -2.80673845E-07, 0.68517029285430908, 0.000115, 0.000115
DataValue, 0.000125, -2.90343507E-07, 0.74506223201751709, 0.000125, 0.000125
DataValue, 0.000135, -3.0400951800000003E-07, 0.80534839630126909, 0.000135, 0.000135
DataValue, 0.000145, -3.0674593200000003E-07, 0.86535930633544911, 0.000145, 0.000145
DataValue, 0.000155, -3.1442024800000003E-07, 0.92513471841812112, 0.000155, 0.000155
DataValue, 0.000165, -3.25782395E-07, 0.98534840345382713, 0.000165, 0.000165
DataValue, 0.000175, -3.3320293400000005E-07, 1.045435309410095, 0.000175, 0.000175
DataValue, 0.00018500000000000002, -3.37885638E-07, 1.1054314374923711, 0.00018500000000000002, 0.00018500000000000002
DataValue, 0.00019500000000000002, -3.46430028E-07, 1.1652622222900391, 0.00019500000000000002, 0.00019500000000000002
DataValue, 0.00020500000000000002, -3.5917196300000003E-07, 1.2251991033554082, 0.00020500000000000002, 0.00020500000000000002
DataValue, 0.00021500000000000002, -3.636261E-07, 1.2853684425354002, 0.00021500000000000002, 0.00021500000000000002
DataValue, 0.00022500000000000002, -3.75954357E-07, 1.34531843662262, 0.00022500000000000002, 0.00022500000000000002
DataValue, 0.00023500000000000002, -3.9136330100000004E-07, 1.4053959846496582, 0.00023500000000000002, 0.00023500000000000002
DataValue, 0.000245, -4.0382198600000003E-07, 1.4657814502716062, 0.000245, 0.000245
DataValue, 0.000255, -4.2373696400000006E-07, 1.525148868560791, 0.000255, 0.000255
DataValue, 0.000265, -4.50284404E-07, 1.5848784446716311, 0.000265, 0.000265
DataValue, 0.000275, -4.86343083E-07, 1.6451745033264162, 0.000275, 0.000275
DataValue, 0.00028500000000000004, -5.3069374E-07, 1.7052481174468992, 0.00028500000000000004, 0.00028500000000000004
DataValue, 0.000295, -5.91786147E-07, 1.7648795843124392, 0.000295, 0.000295
DataValue, 0.00030500000000000004, -6.91546745E-07, 1.8249593973159792, 0.00030500000000000004, 0.00030500000000000004
DataValue, 0.000315, -8.0616666800000011E-07, 1.8851959705352781, 0.000315, 0.000315
DataValue, 0.00032500000000000004, -9.5078269200000007E-07, 1.9446929693222053, 0.00032500000000000004, 0.00032500000000000004
DataValue, 0.000335, -1.1375592520000001E-06, 2.0044374465942383, 0.000335, 0.000335
DataValue, 0.00034500000000000004, -1.3360792080000002E-06, 2.0651335716247563, 0.00034500000000000004, 0.00034500000000000004
DataValue, 0.000355, -1.518497584E-06, 2.1245005130767822, 0.000355, 0.000355
DataValue, 0.00036500000000000004, -1.6886648380000002E-06, 2.18428635597229, 0.00036500000000000004, 0.00036500000000000004
DataValue, 0.000375, -1.835725698E-06, 2.2448704242706303, 0.000375, 0.000375
DataValue, 0.00038500000000000003, -1.927060339E-06, 2.304323673248291, 0.00038500000000000003, 0.00038500000000000003
DataValue, 0.000395, -1.979180752E-06, 2.3641030788421631, 0.000395, 0.000395
DataValue, 0.00040500000000000003, -2.006779141E-06, 2.4241461753845224, 0.00040500000000000003, 0.00040500000000000003
DataValue, 0.000415, -1.986691814E-06, 2.4841382503509521, 0.000415, 0.000415
DataValue, 0.00042500000000000003, -1.9306514790000003E-06, 2.5436055660247803, 0.00042500000000000003, 0.00042500000000000003
DataValue, 0.000435, -1.8727168940000002E-06, 2.6036689281463623, 0.000435, 0.000435
DataValue, 0.00044500000000000003, -1.8052794530000002E-06, 2.664206743240356, 0.00044500000000000003, 0.00044500000000000003
DataValue, 0.00045500000000000006, -1.6955693810000001E-06, 2.7241327762603764, 0.00045500000000000006, 0.00045500000000000006
DataValue, 0.000465, -1.601308213E-06, 2.78369402885437, 0.000465, 0.000465
DataValue, 0.00047500000000000005, -1.513853476E-06, 2.8439769744873051, 0.00047500000000000005, 0.00047500000000000005
DataValue, 0.000485, -1.4233019100000002E-06, 2.9041571617126474, 0.000485, 0.000485
DataValue, 0.000495, -1.330849614E-06, 2.9637565612792973, 0.000495, 0.000495
DataValue, 0.000505, -3.7819509700000004E-07, 2.9644205570220952, 0.000505, 0.000505
DataValue, 0.000515, 1.6009679000000003E-08, 2.9045975208282471, 0.000515, 0.000515
DataValue, 0.00052500000000000008, 1.3893908600000002E-07, 2.8445291519165044, 0.00052500000000000008, 0.00052500000000000008
DataValue, 0.000535, 1.9748999600000002E-07, 2.7844243049621582, 0.000535, 0.000535
DataValue, 0.000545, 2.3576767200000003E-07, 2.7245190143585214, 0.000545, 0.000545
DataValue, 0.000555, 2.64701669E-07, 2.6649854183197021, 0.000555, 0.000555
DataValue, 0.00056500000000000007, 2.7954763500000004E-07, 2.6044099330902104, 0.00056500000000000007, 0.00056500000000000007
DataValue, 0.000575, 2.9134798800000003E-07, 2.5445258617401123, 0.000575, 0.000575
DataValue, 0.000585, 3.0408568800000005E-07, 2.4849495887756352, 0.000585, 0.000585
DataValue, 0.000595, 3.19424544E-07, 2.4247615337371831, 0.000595, 0.000595
DataValue, 0.00060500000000000007, 3.22654529E-07, 2.364558219909668, 0.00060500000000000007, 0.00060500000000000007
DataValue, 0.000615, 3.2934451600000003E-07, 2.3052303791046143, 0.000615, 0.000615
DataValue, 0.000625, 3.40530676E-07, 2.2456049919128422, 0.000625, 0.000625
DataValue, 0.000635, 3.43311967E-07, 2.1852209568023682, 0.000635, 0.000635
DataValue, 0.00064500000000000007, 3.50853099E-07, 2.1255230903625493, 0.00064500000000000007, 0.00064500000000000007
DataValue, 0.00065500000000000009, 3.55373118E-07, 2.0661025047302251, 0.00065500000000000009, 0.00065500000000000009
DataValue, 0.000665, 3.6475606200000005E-07, 2.0054926872253422, 0.000665, 0.000665
DataValue, 0.000675, 3.67966436E-07, 1.9455039501190192, 0.000675, 0.000675
DataValue, 0.00068500000000000006, 3.7199569600000005E-07, 1.8856644630432131, 0.00068500000000000006, 0.00068500000000000006
DataValue, 0.00069500000000000009, 3.8311526400000003E-07, 1.8256152868270872, 0.00069500000000000009, 0.00069500000000000009
DataValue, 0.000705, 3.84488715E-07, 1.7656813859939582, 0.000705, 0.000705
DataValue, 0.000715, 3.8995315800000004E-07, 1.7059563398361211, 0.000715, 0.000715
DataValue, 0.00072500000000000006, 3.97687785E-07, 1.6459236145019531, 0.00072500000000000006, 0.00072500000000000006
DataValue, 0.00073500000000000008, 4.0351048400000005E-07, 1.585722923278809, 0.00073500000000000008, 0.00073500000000000008
DataValue, 0.000745, 4.07908516E-07, 1.5262653827667241, 0.000745, 0.000745
DataValue, 0.000755, 4.15039494E-07, 1.4662957191467292, 0.000755, 0.000755
DataValue, 0.00076500000000000005, 4.2500923300000004E-07, 1.4057585000991821, 0.00076500000000000005, 0.00076500000000000005
DataValue, 0.00077500000000000008, 4.2968071100000006E-07, 1.3459925651550291, 0.00077500000000000008, 0.00077500000000000008
DataValue, 0.000785, 4.3525312800000005E-07, 1.2862147092819212, 0.000785, 0.000785
DataValue, 0.000795, 4.47619954E-07, 1.22612988948822, 0.000795, 0.000795
DataValue, 0.000805, 4.5266443700000003E-07, 1.1661274433135991, 0.000805, 0.000805
DataValue, 0.00081500000000000008, 4.60522443E-07, 1.1060094833374021, 0.00081500000000000008, 0.00081500000000000008
DataValue, 0.0008250000000000001, 4.70581227E-07, 1.0461844205856321, 0.0008250000000000001, 0.0008250000000000001
DataValue, 0.000835, 4.84328552E-07, 0.98583489656448409, 0.000835, 0.000835
DataValue, 0.000845, 4.90997479E-07, 0.9259285330772401, 0.000845, 0.000845
DataValue, 0.00085500000000000007, 5.00827753E-07, 0.86609256267547607, 0.00085500000000000007, 0.00085500000000000007
DataValue, 0.0008650000000000001, 5.1772514100000007E-07, 0.806032717227936, 0.0008650000000000001, 0.0008650000000000001
DataValue, 0.000875, 5.2889589600000007E-07, 0.74589723348617509, 0.000875, 0.000875
DataValue, 0.000885, 5.3951976000000009E-07, 0.686245024204254, 0.000885, 0.000885
DataValue, 0.00089500000000000007, 5.61786237E-07, 0.62645447254180908, 0.00089500000000000007, 0.00089500000000000007
DataValue, 0.0009050000000000001, 5.73007469E-07, 0.56602150201797508, 0.0009050000000000001, 0.0009050000000000001
DataValue, 0.000915, 5.9098454100000008E-07, 0.506410479545593, 0.000915, 0.000915
DataValue, 0.000925, 6.0808946500000006E-07, 0.446786403656006, 0.000925, 0.000925
DataValue, 0.00093500000000000007, 6.3229453E-07, 0.38634568452835105, 0.00093500000000000007, 0.00093500000000000007
DataValue, 0.00094500000000000009, 6.54578514E-07, 0.32651218771934504, 0.00094500000000000009, 0.00094500000000000009
DataValue, 0.000955, 6.78810238E-07, 0.26708632707595803, 0.000955, 0.000955
DataValue, 0.000965, 7.10066274E-07, 0.20686630904674502, 0.000965, 0.000965
DataValue, 0.00097500000000000006, 7.3770957E-07, 0.14651289582252502, 0.00097500000000000006, 0.00097500000000000006
DataValue, 0.000985, 7.6918507800000006E-07, 0.086836397647858013, 0.000985, 0.000985
DataValue, 0.000995, 8.0165341400000008E-07, 0.027072951197624002, 0.000995, 0.000995
DataValue, 0.001005, 8.4551817300000006E-07, -0.033256534487009, 0.001005, 0.001005
DataValue, 0.001015, 8.79897698E-07, -0.093305461108685012, 0.001015, 0.001015
DataValue, 0.001025, 9.2140680900000011E-07, -0.15295907855033902, 0.001025, 0.001025
DataValue, 0.0010350000000000001, 9.71052941E-07, -0.21274857223033902, 0.0010350000000000001, 0.0010350000000000001
DataValue, 0.0010450000000000001, 1.010854135E-06, -0.27305799722671503, 0.0010450000000000001, 0.0010450000000000001
DataValue, 0.0010550000000000002, 1.057284294E-06, -0.332920342683792, 0.0010550000000000002, 0.0010550000000000002
DataValue, 0.001065, 1.101489829E-06, -0.39269894361496005, 0.001065, 0.001065
DataValue, 0.001075, 1.145157626E-06, -0.45281475782394404, 0.001075, 0.001075
DataValue, 0.001085, 1.171653139E-06, -0.512888312339783, 0.001085, 0.001085
DataValue, 0.001095, 1.199196163E-06, -0.57234728336334206, 0.001095, 0.001095
DataValue, 0.001105, 1.217491558E-06, -0.632488071918487, 0.001105, 0.001105
DataValue, 0.001115, 1.2144073480000002E-06, -0.692811906337738, 0.001115, 0.001115
DataValue, 0.0011250000000000001, 1.1902907320000001E-06, -0.7528024315834041, 0.0011250000000000001, 0.0011250000000000001
DataValue, 0.0011350000000000002, 1.1624953230000002E-06, -0.81263136863708507, 0.0011350000000000002, 0.0011350000000000002
DataValue, 0.001145, 1.114880206E-06, -0.873148441314697, 0.001145, 0.001145
DataValue, 0.001155, 1.04532262E-06, -0.93290275335311912, 0.001155, 0.001155
DataValue, 0.001165, 9.71473582E-07, -0.99226313829422008, 0.001165, 0.001165
DataValue, 0.001175, 9.0614366900000011E-07, -1.053091764450073, 0.001175, 0.001175
DataValue, 0.001185, 8.2647119400000006E-07, -1.1130460500717161, 0.001185, 0.001185
DataValue, 0.001195, 7.5079646E-07, -1.172706723213196, 0.001195, 0.001195
DataValue, 0.0012050000000000001, 7.02173907E-07, -1.232898473739624, 0.0012050000000000001, 0.0012050000000000001
DataValue, 0.0012150000000000002, 6.54997791E-07, -1.2930699586868291, 0.0012150000000000002, 0.0012150000000000002
DataValue, 0.0012250000000000002, 6.25645896E-07, -1.3525145053863532, 0.0012250000000000002, 0.0012250000000000002
DataValue, 0.001235, 6.2276996000000008E-07, -1.4125299453735352, 0.001235, 0.001235
DataValue, 0.001245, 6.3352706500000008E-07, -1.4728126525878911, 0.001245, 0.001245
DataValue, 0.001255, 6.75538843E-07, -1.5328626632690432, 0.001255, 0.001255
DataValue, 0.001265, 7.4290335300000011E-07, -1.5926862955093382, 0.001265, 0.001265
DataValue, 0.001275, 8.60753232E-07, -1.6528587341308592, 0.001275, 0.001275
DataValue, 0.0012850000000000001, 1.0013652630000002E-06, -1.7125014066696171, 0.0012850000000000001, 0.0012850000000000001
DataValue, 0.0012950000000000001, 1.177585204E-06, -1.7721114158630371, 0.0012950000000000001, 0.0012950000000000001
DataValue, 0.0013050000000000002, 1.390160378E-06, -1.8324465751647951, 0.0013050000000000002, 0.0013050000000000002
DataValue, 0.001315, 1.6131342590000001E-06, -1.8925222158432011, 0.001315, 0.001315
DataValue, 0.001325, 1.8165782190000002E-06, -1.9525253772735602, 0.001325, 0.001325
DataValue, 0.001335, 2.004072712E-06, -2.0122158527374272, 0.001335, 0.001335
DataValue, 0.001345, 2.187658993E-06, -2.0723786354064941, 0.001345, 0.001345
DataValue, 0.001355, 2.286621793E-06, -2.1324057579040532, 0.001355, 0.001355
DataValue, 0.0013650000000000001, 2.348099088E-06, -2.1920983791351323, 0.0013650000000000001, 0.0013650000000000001
DataValue, 0.0013750000000000001, 2.384296749E-06, -2.252264261245728, 0.0013750000000000001, 0.0013750000000000001
DataValue, 0.0013850000000000002, 2.366838316E-06, -2.3122944831848153, 0.0013850000000000002, 0.0013850000000000002
DataValue, 0.0013950000000000002, 2.310432819E-06, -2.3719744682312012, 0.0013950000000000002, 0.0013950000000000002
DataValue, 0.001405, 2.250898206E-06, -2.4313817024230961, 0.001405, 0.001405
DataValue, 0.001415, 2.1847956760000002E-06, -2.4918138980865483, 0.001415, 0.001415
DataValue, 0.001425, 2.100842266E-06, -2.5517070293426514, 0.001425, 0.001425
DataValue, 0.001435, 2.039641231E-06, -2.6114625930786133, 0.001435, 0.001435
DataValue, 0.001445, 1.9946799060000003E-06, -2.671672105789185, 0.001445, 0.001445
DataValue, 0.0014550000000000001, 1.956606866E-06, -2.7318670749664311, 0.0014550000000000001, 0.0014550000000000001
DataValue, 0.0014650000000000002, 1.936363788E-06, -2.7913031578063974, 0.0014650000000000002, 0.0014650000000000002
DataValue, 0.0014750000000000002, 1.959728934E-06, -2.8510880470275883, 0.0014750000000000002, 0.0014750000000000002
