
SetupTitle, I/V Sweep read 0.3(1)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighResolution.Coeff, 100
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.Analysis.Name, absI
TestParameter, Function.Analysis.Unit, A
TestParameter, Function.Analysis.Definition, abs(I1)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V1
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 1
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, I1, absI
TestParameter, Output.Graph.YAxis.Scale, Linear, Log
TestParameter, Output.Graph.YAxis.Bottom, -0.1, 0
TestParameter, Output.Graph.YAxis.Top, 0.1, 1
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 03/01/2021 13:52:39
MetaData, TestRecord.TestTarget, FlashIntA_1_40um_B1
MetaData, TestRecord.IterationIndex, 9
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 31b83687-cf6a-4324-b197-5fb2df4ac80f
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, I1, absI
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -1.9E-11, 1E-14
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1.6E-11, 1E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.54285714285714293
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.54285714285714293
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.54285714285714293
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.54285714285714293
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.54285714285714293
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR/AS, Name=V1, Direction=Single, Linear/Log=LINEAR, Start=-500 mV, Stop=500 mV, Step=1 mV, No. of Steps=1001, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU2:HR/AS, Name=V2, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, I/V Sweep read 0.3(1)
Dimension1, 1001, 1001, 1001
Dimension2, 1, 1, 1
DataName, V1, I1, absI
DataValue, -0.5, -3.2740000000000004E-12, 3.2740000000000004E-12
DataValue, -0.499, 2.105E-12, 2.105E-12
DataValue, -0.498, 6.097E-12, 6.097E-12
DataValue, -0.497, 4.777E-12, 4.777E-12
DataValue, -0.496, -5.8E-14, 5.8E-14
DataValue, -0.49500000000000005, 1.312E-12, 1.312E-12
DataValue, -0.49400000000000005, -7.52E-13, 7.52E-13
DataValue, -0.49300000000000005, -5.0990000000000008E-12, 5.0990000000000008E-12
DataValue, -0.49200000000000005, -5.0260000000000006E-12, 5.0260000000000006E-12
DataValue, -0.49100000000000005, -3.8640000000000005E-12, 3.8640000000000005E-12
DataValue, -0.49000000000000005, -1.1167E-11, 1.1167E-11
DataValue, -0.48900000000000005, -1.0354E-11, 1.0354E-11
DataValue, -0.48800000000000004, -9.705E-12, 9.705E-12
DataValue, -0.48700000000000004, -1.2662E-11, 1.2662E-11
DataValue, -0.48600000000000004, -9.1870000000000011E-12, 9.1870000000000011E-12
DataValue, -0.48500000000000004, -8.7960000000000009E-12, 8.7960000000000009E-12
DataValue, -0.48400000000000004, -1.9150000000000002E-12, 1.9150000000000002E-12
DataValue, -0.48300000000000004, -1.0683E-11, 1.0683E-11
DataValue, -0.48200000000000004, -9.97E-13, 9.97E-13
DataValue, -0.48100000000000004, 1.4050000000000002E-12, 1.4050000000000002E-12
DataValue, -0.48000000000000004, 2.5010000000000003E-12, 2.5010000000000003E-12
DataValue, -0.47900000000000004, 2.7630000000000002E-12, 2.7630000000000002E-12
DataValue, -0.47800000000000004, 7.1450000000000008E-12, 7.1450000000000008E-12
DataValue, -0.47700000000000004, 9.879E-12, 9.879E-12
DataValue, -0.47600000000000003, 8.5970000000000014E-12, 8.5970000000000014E-12
DataValue, -0.47500000000000003, 4.326E-12, 4.326E-12
DataValue, -0.47400000000000003, 8.7160000000000012E-12, 8.7160000000000012E-12
DataValue, -0.47300000000000003, 6.45E-12, 6.45E-12
DataValue, -0.47200000000000003, 2.79E-13, 2.79E-13
DataValue, -0.47100000000000003, 1.7370000000000002E-12, 1.7370000000000002E-12
DataValue, -0.47000000000000003, 5.5000000000000008E-13, 5.5000000000000008E-13
DataValue, -0.46900000000000003, -4.0270000000000005E-12, 4.0270000000000005E-12
DataValue, -0.468, -1.8100000000000002E-12, 1.8100000000000002E-12
DataValue, -0.467, -9.211E-12, 9.211E-12
DataValue, -0.466, -6.9370000000000008E-12, 6.9370000000000008E-12
DataValue, -0.465, -9.292E-12, 9.292E-12
DataValue, -0.464, -7.1300000000000005E-12, 7.1300000000000005E-12
DataValue, -0.463, -2.268E-12, 2.268E-12
DataValue, -0.462, -1.1832E-11, 1.1832E-11
DataValue, -0.461, -8.753E-12, 8.753E-12
DataValue, -0.46, -6.7930000000000006E-12, 6.7930000000000006E-12
DataValue, -0.459, -5.3860000000000007E-12, 5.3860000000000007E-12
DataValue, -0.458, -2.9730000000000004E-12, 2.9730000000000004E-12
DataValue, -0.457, -3.5920000000000004E-12, 3.5920000000000004E-12
DataValue, -0.456, -1.959E-12, 1.959E-12
DataValue, -0.455, 5.853E-12, 5.853E-12
DataValue, -0.454, 6.218E-12, 6.218E-12
DataValue, -0.453, 7.772E-12, 7.772E-12
DataValue, -0.452, 8.63E-12, 8.63E-12
DataValue, -0.451, 8.2870000000000013E-12, 8.2870000000000013E-12
DataValue, -0.45, 6.3430000000000007E-12, 6.3430000000000007E-12
DataValue, -0.449, 8.0440000000000009E-12, 8.0440000000000009E-12
DataValue, -0.448, 8.026E-12, 8.026E-12
DataValue, -0.447, 5.338E-12, 5.338E-12
DataValue, -0.446, -8.6480000000000011E-12, 8.6480000000000011E-12
DataValue, -0.445, -1.6700000000000002E-13, 1.6700000000000002E-13
DataValue, -0.444, -2.598E-12, 2.598E-12
DataValue, -0.443, -4.649E-12, 4.649E-12
DataValue, -0.442, -6.423E-12, 6.423E-12
DataValue, -0.441, -8.01E-12, 8.01E-12
DataValue, -0.44, -8.7740000000000012E-12, 8.7740000000000012E-12
DataValue, -0.439, -5.075E-12, 5.075E-12
DataValue, -0.438, -1.3056000000000001E-11, 1.3056000000000001E-11
DataValue, -0.437, -7.4480000000000014E-12, 7.4480000000000014E-12
DataValue, -0.436, -8.107E-12, 8.107E-12
DataValue, -0.435, -3.351E-12, 3.351E-12
DataValue, -0.434, -5.477E-12, 5.477E-12
DataValue, -0.433, -2.4000000000000004E-13, 2.4000000000000004E-13
DataValue, -0.432, -3.99E-13, 3.99E-13
DataValue, -0.431, 5.104E-12, 5.104E-12
DataValue, -0.43, 3.7510000000000005E-12, 3.7510000000000005E-12
DataValue, -0.42900000000000005, 4.4870000000000006E-12, 4.4870000000000006E-12
DataValue, -0.42800000000000005, 9.737E-12, 9.737E-12
DataValue, -0.42700000000000005, 8.557E-12, 8.557E-12
DataValue, -0.42600000000000005, 7.687E-12, 7.687E-12
DataValue, -0.42500000000000004, 6.639E-12, 6.639E-12
DataValue, -0.42400000000000004, 3.9190000000000006E-12, 3.9190000000000006E-12
DataValue, -0.42300000000000004, -7.4600000000000005E-13, 7.4600000000000005E-13
DataValue, -0.42200000000000004, 5.141E-12, 5.141E-12
DataValue, -0.42100000000000004, -3.368E-12, 3.368E-12
DataValue, -0.42000000000000004, -6.4900000000000006E-13, 6.4900000000000006E-13
DataValue, -0.41900000000000004, -3.63E-13, 3.63E-13
DataValue, -0.41800000000000004, -6.721E-12, 6.721E-12
DataValue, -0.41700000000000004, -1.0506E-11, 1.0506E-11
DataValue, -0.41600000000000004, -6.8610000000000008E-12, 6.8610000000000008E-12
DataValue, -0.41500000000000004, -9.0130000000000013E-12, 9.0130000000000013E-12
DataValue, -0.41400000000000003, -9.204E-12, 9.204E-12
DataValue, -0.41300000000000003, -1.1381000000000001E-11, 1.1381000000000001E-11
DataValue, -0.41200000000000003, -8.2580000000000014E-12, 8.2580000000000014E-12
DataValue, -0.41100000000000003, -2.523E-12, 2.523E-12
DataValue, -0.41000000000000003, -7.1040000000000004E-12, 7.1040000000000004E-12
DataValue, -0.40900000000000003, -3.1220000000000002E-12, 3.1220000000000002E-12
DataValue, -0.40800000000000003, -4.0270000000000005E-12, 4.0270000000000005E-12
DataValue, -0.40700000000000003, 3.9240000000000006E-12, 3.9240000000000006E-12
DataValue, -0.406, 4.9370000000000005E-12, 4.9370000000000005E-12
DataValue, -0.405, 4.9020000000000007E-12, 4.9020000000000007E-12
DataValue, -0.404, 5.9930000000000008E-12, 5.9930000000000008E-12
DataValue, -0.403, 1.2003E-11, 1.2003E-11
DataValue, -0.402, 7.0080000000000008E-12, 7.0080000000000008E-12
DataValue, -0.401, 6.9770000000000007E-12, 6.9770000000000007E-12
DataValue, -0.4, 5.9750000000000007E-12, 5.9750000000000007E-12
DataValue, -0.399, 8.4570000000000008E-12, 8.4570000000000008E-12
DataValue, -0.398, 1.0321E-11, 1.0321E-11
DataValue, -0.397, 2.3100000000000003E-13, 2.3100000000000003E-13
DataValue, -0.396, -2.144E-12, 2.144E-12
DataValue, -0.395, -2.6220000000000003E-12, 2.6220000000000003E-12
DataValue, -0.394, -3.988E-12, 3.988E-12
DataValue, -0.393, -6.1410000000000006E-12, 6.1410000000000006E-12
DataValue, -0.392, -8.44E-12, 8.44E-12
DataValue, -0.391, -9.017E-12, 9.017E-12
DataValue, -0.39, -4.836E-12, 4.836E-12
DataValue, -0.389, -1.0613000000000001E-11, 1.0613000000000001E-11
DataValue, -0.388, -9.499E-12, 9.499E-12
DataValue, -0.387, -3.783E-12, 3.783E-12
DataValue, -0.386, -5.264E-12, 5.264E-12
DataValue, -0.385, -5.8650000000000006E-12, 5.8650000000000006E-12
DataValue, -0.384, 1.1350000000000001E-12, 1.1350000000000001E-12
DataValue, -0.383, 1.109E-12, 1.109E-12
DataValue, -0.382, 5.693E-12, 5.693E-12
DataValue, -0.381, 1.5140000000000002E-12, 1.5140000000000002E-12
DataValue, -0.38, 4.0270000000000005E-12, 4.0270000000000005E-12
DataValue, -0.379, 1.4637E-11, 1.4637E-11
DataValue, -0.378, 6.221E-12, 6.221E-12
DataValue, -0.377, 1.2874E-11, 1.2874E-11
DataValue, -0.376, 5.4760000000000005E-12, 5.4760000000000005E-12
DataValue, -0.375, 1.1768E-11, 1.1768E-11
DataValue, -0.374, 3.3910000000000004E-12, 3.3910000000000004E-12
DataValue, -0.373, 3.4750000000000004E-12, 3.4750000000000004E-12
DataValue, -0.372, 1.3630000000000002E-12, 1.3630000000000002E-12
DataValue, -0.371, 6.1560000000000008E-12, 6.1560000000000008E-12
DataValue, -0.37, -6.6120000000000005E-12, 6.6120000000000005E-12
DataValue, -0.369, -3.765E-12, 3.765E-12
DataValue, -0.368, -5.5680000000000005E-12, 5.5680000000000005E-12
DataValue, -0.367, -5.101E-12, 5.101E-12
DataValue, -0.366, -9.783E-12, 9.783E-12
DataValue, -0.365, -8.021E-12, 8.021E-12
DataValue, -0.364, -9.9900000000000009E-12, 9.9900000000000009E-12
DataValue, -0.36300000000000004, -1.0863E-11, 1.0863E-11
DataValue, -0.36200000000000004, -2.1500000000000002E-13, 2.1500000000000002E-13
DataValue, -0.36100000000000004, -5.7700000000000007E-12, 5.7700000000000007E-12
DataValue, -0.36000000000000004, -5.0990000000000008E-12, 5.0990000000000008E-12
DataValue, -0.35900000000000004, 4.6100000000000006E-13, 4.6100000000000006E-13
