
SetupTitle, Endurance Measure 2V 1kHz After 20 000 Cycles(1)
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, , , , 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Measurement Result
Dimension1, 500, 500, 500, 500, 500
Dimension2, 1, 1, 1, 1, 1
DataName, Time, MeasResult1_value, MeasResult2_value, MeasResult1_time, MeasResult2_time
DataValue, 5E-06, -2.46870769E-07, 0.0344417989254, 5E-06, 5E-06
DataValue, 1.5E-05, -2.5920573400000004E-07, 0.074339382350445, 1.5E-05, 1.5E-05
DataValue, 2.5E-05, -2.6331224500000004E-07, 0.11385323852300601, 2.5E-05, 2.5E-05
DataValue, 3.5000000000000004E-05, -2.81612103E-07, 0.153862416744232, 3.5000000000000004E-05, 3.5000000000000004E-05
DataValue, 4.5E-05, -3.2077258500000004E-07, 0.19373396039009103, 4.5E-05, 4.5E-05
DataValue, 5.5E-05, -3.62650184E-07, 0.23432190716266602, 5.5E-05, 5.5E-05
DataValue, 6.5000000000000008E-05, -4.2344660800000003E-07, 0.274391978979111, 6.5000000000000008E-05, 6.5000000000000008E-05
DataValue, 7.5000000000000007E-05, -5.12968313E-07, 0.31423851847648604, 7.5000000000000007E-05, 7.5000000000000007E-05
DataValue, 8.5E-05, -6.1355336800000008E-07, 0.35366332530975303, 8.5E-05, 8.5E-05
DataValue, 9.5E-05, -7.4385837900000009E-07, 0.39406150579452504, 9.5E-05, 9.5E-05
DataValue, 0.000105, -9.0033484E-07, 0.43423649668693504, 0.000105, 0.000105
DataValue, 0.000115, -1.052071866E-06, 0.47360214591026306, 0.000115, 0.000115
DataValue, 0.000125, -1.201065061E-06, 0.51322054862976108, 0.000125, 0.000125
DataValue, 0.000135, -1.378887305E-06, 0.553394854068756, 0.000135, 0.000135
DataValue, 0.000145, -1.5026722620000002E-06, 0.593183636665344, 0.000145, 0.000145
DataValue, 0.000155, -1.6419053280000002E-06, 0.633890569210052, 0.000155, 0.000155
DataValue, 0.000165, -1.762404622E-06, 0.674016654491425, 0.000165, 0.000165
DataValue, 0.000175, -1.8580734600000001E-06, 0.713241815567017, 0.000175, 0.000175
DataValue, 0.00018500000000000002, -1.915697794E-06, 0.75307995080947909, 0.00018500000000000002, 0.00018500000000000002
DataValue, 0.00019500000000000002, -2.0115867300000003E-06, 0.793547809123993, 0.00019500000000000002, 0.00019500000000000002
DataValue, 0.00020500000000000002, -2.078807938E-06, 0.833711206912994, 0.00020500000000000002, 0.00020500000000000002
DataValue, 0.00021500000000000002, -2.0976146970000003E-06, 0.873192667961121, 0.00021500000000000002, 0.00021500000000000002
DataValue, 0.00022500000000000002, -2.172377208E-06, 0.91360038518905606, 0.00022500000000000002, 0.00022500000000000002
DataValue, 0.00023500000000000002, -2.2389956480000004E-06, 0.9535940289497371, 0.00023500000000000002, 0.00023500000000000002
DataValue, 0.000245, -2.298524578E-06, 0.99307376146316506, 0.000245, 0.000245
DataValue, 0.000255, -2.442791583E-06, 1.0337289571762092, 0.000255, 0.000255
DataValue, 0.000265, -2.5656968320000002E-06, 1.073959946632385, 0.000265, 0.000265
DataValue, 0.000275, -2.65809399E-06, 1.1136666536331181, 0.000275, 0.000275
DataValue, 0.00028500000000000004, -2.7659639270000004E-06, 1.15379524230957, 0.00028500000000000004, 0.00028500000000000004
DataValue, 0.000295, -2.9288455610000002E-06, 1.1936336755752561, 0.000295, 0.000295
DataValue, 0.00030500000000000004, -3.049907946E-06, 1.233342170715332, 0.00030500000000000004, 0.00030500000000000004
DataValue, 0.000315, -3.1104882510000004E-06, 1.2736605405807502, 0.000315, 0.000315
DataValue, 0.00032500000000000004, -3.1468623550000002E-06, 1.3139312267303471, 0.00032500000000000004, 0.00032500000000000004
DataValue, 0.000335, -3.1310698890000003E-06, 1.35341477394104, 0.000335, 0.000335
DataValue, 0.00034500000000000004, -3.0374019390000003E-06, 1.393348693847656, 0.00034500000000000004, 0.00034500000000000004
DataValue, 0.000355, -2.949850568E-06, 1.433524012565613, 0.000355, 0.000355
DataValue, 0.00036500000000000004, -2.759500603E-06, 1.473753929138184, 0.00036500000000000004, 0.00036500000000000004
DataValue, 0.000375, -2.546779342E-06, 1.5138173103332522, 0.000375, 0.000375
DataValue, 0.00038500000000000003, -2.3327443160000004E-06, 1.5533653497695921, 0.00038500000000000003, 0.00038500000000000003
DataValue, 0.000395, -2.12995792E-06, 1.5933501720428471, 0.000395, 0.000395
DataValue, 0.00040500000000000003, -1.9236058510000003E-06, 1.6331808567047121, 0.00040500000000000003, 0.00040500000000000003
DataValue, 0.000415, -1.700439611E-06, 1.6735699176788332, 0.000415, 0.000415
DataValue, 0.00042500000000000003, -1.4935009180000001E-06, 1.7135878801345832, 0.00042500000000000003, 0.00042500000000000003
DataValue, 0.000435, -1.2989539750000002E-06, 1.7533327341079712, 0.000435, 0.000435
DataValue, 0.00044500000000000003, -1.1267727590000001E-06, 1.7933739423751831, 0.00044500000000000003, 0.00044500000000000003
DataValue, 0.00045500000000000006, -9.6601593200000014E-07, 1.8337291479110722, 0.00045500000000000006, 0.00045500000000000006
DataValue, 0.000465, -8.0211361800000008E-07, 1.8739386796951292, 0.000465, 0.000465
DataValue, 0.00047500000000000005, -6.686652800000001E-07, 1.9136496782302861, 0.00047500000000000005, 0.00047500000000000005
DataValue, 0.000485, -5.4618351400000008E-07, 1.9534525871276862, 0.000485, 0.000485
DataValue, 0.000495, -4.7073740500000005E-07, 1.9931646585464482, 0.000495, 0.000495
DataValue, 0.000505, 4.9521585E-08, 1.9934399127960212, 0.000505, 0.000505
DataValue, 0.000515, 1.26570228E-07, 1.9541023969650271, 0.000515, 0.000515
DataValue, 0.00052500000000000008, 1.5044661E-07, 1.9142253398895262, 0.00052500000000000008, 0.00052500000000000008
DataValue, 0.000535, 1.73161411E-07, 1.8741587400436401, 0.000535, 0.000535
DataValue, 0.000545, 1.71924128E-07, 1.8341034650802612, 0.000545, 0.000545
DataValue, 0.000555, 1.83663929E-07, 1.7936770915985112, 0.000555, 0.000555
DataValue, 0.00056500000000000007, 1.85138148E-07, 1.7536650896072392, 0.00056500000000000007, 0.00056500000000000007
DataValue, 0.000575, 1.7662930000000002E-07, 1.7142624855041502, 0.000575, 0.000575
DataValue, 0.000585, 1.9398208900000003E-07, 1.6743074655532841, 0.000585, 0.000585
DataValue, 0.000595, 1.92782664E-07, 1.6337385177612311, 0.000595, 0.000595
DataValue, 0.00060500000000000007, 1.9320818E-07, 1.5937544107437132, 0.00060500000000000007, 0.00060500000000000007
DataValue, 0.000615, 1.9452396300000003E-07, 1.5540982484817512, 0.000615, 0.000615
DataValue, 0.000625, 2.0677340700000002E-07, 1.5140781402587891, 0.000625, 0.000625
DataValue, 0.000635, 1.98898263E-07, 1.4743636846542361, 0.000635, 0.000635
DataValue, 0.00064500000000000007, 1.9781941800000001E-07, 1.4345020055770872, 0.00064500000000000007, 0.00064500000000000007
DataValue, 0.00065500000000000009, 2.0431566800000003E-07, 1.3941104412078862, 0.00065500000000000009, 0.00065500000000000009
DataValue, 0.000665, 1.996126E-07, 1.3541052341461182, 0.000665, 0.000665
DataValue, 0.000675, 2.12556728E-07, 1.3145395517349241, 0.000675, 0.000675
DataValue, 0.00068500000000000006, 2.1875575800000003E-07, 1.2746845483779912, 0.00068500000000000006, 0.00068500000000000006
DataValue, 0.00069500000000000009, 2.0994687600000002E-07, 1.234190940856934, 0.00069500000000000009, 0.00069500000000000009
DataValue, 0.000705, 2.0337981300000002E-07, 1.1943778991699221, 0.000705, 0.000705
DataValue, 0.000715, 2.1446418000000003E-07, 1.1542384624481201, 0.000715, 0.000715
DataValue, 0.00072500000000000006, 2.1269973200000003E-07, 1.1143521070480351, 0.00072500000000000006, 0.00072500000000000006
DataValue, 0.00073500000000000008, 2.19221235E-07, 1.0745502710342412, 0.00073500000000000008, 0.00073500000000000008
DataValue, 0.000745, 2.2296602300000002E-07, 1.0342556238174441, 0.000745, 0.000745
DataValue, 0.000755, 2.2127098000000003E-07, 0.99386692047119107, 0.000755, 0.000755
DataValue, 0.00076500000000000005, 2.24548899E-07, 0.95414853096008312, 0.00076500000000000005, 0.00076500000000000005
DataValue, 0.00077500000000000008, 2.22543306E-07, 0.91395771503448509, 0.00077500000000000008, 0.00077500000000000008
DataValue, 0.000785, 2.2874023400000002E-07, 0.874022424221039, 0.000785, 0.000785
DataValue, 0.000795, 2.2729194900000002E-07, 0.83402031660079912, 0.000795, 0.000795
DataValue, 0.000805, 2.27684509E-07, 0.793897032737732, 0.000805, 0.000805
DataValue, 0.00081500000000000008, 2.40090969E-07, 0.75381743907928511, 0.00081500000000000008, 0.00081500000000000008
DataValue, 0.0008250000000000001, 2.5040003500000004E-07, 0.714005410671234, 0.0008250000000000001, 0.0008250000000000001
DataValue, 0.000835, 2.26921813E-07, 0.674345791339874, 0.000835, 0.000835
DataValue, 0.000845, 2.40582381E-07, 0.634173631668091, 0.000845, 0.000845
DataValue, 0.00085500000000000007, 2.49020445E-07, 0.59377300739288308, 0.00085500000000000007, 0.00085500000000000007
DataValue, 0.0008650000000000001, 2.46027128E-07, 0.553840219974518, 0.0008650000000000001, 0.0008650000000000001
DataValue, 0.000875, 2.53949224E-07, 0.513835251331329, 0.000875, 0.000875
DataValue, 0.000885, 2.56571013E-07, 0.474550545215607, 0.000885, 0.000885
DataValue, 0.00089500000000000007, 2.72622714E-07, 0.434783577919006, 0.00089500000000000007, 0.00089500000000000007
DataValue, 0.0009050000000000001, 2.59731166E-07, 0.393994271755218, 0.0009050000000000001, 0.0009050000000000001
DataValue, 0.000915, 2.67993954E-07, 0.35403332114219704, 0.000915, 0.000915
DataValue, 0.000925, 2.69576134E-07, 0.31468912959098805, 0.000925, 0.000925
DataValue, 0.00093500000000000007, 2.81749863E-07, 0.275057345628738, 0.00093500000000000007, 0.00093500000000000007
DataValue, 0.00094500000000000009, 2.9795649000000003E-07, 0.235153079032898, 0.00094500000000000009, 0.00094500000000000009
DataValue, 0.000955, 3.06725411E-07, 0.19446022808551802, 0.000955, 0.000955
DataValue, 0.000965, 3.10782866E-07, 0.154445767402649, 0.000965, 0.000965
DataValue, 0.00097500000000000006, 3.0845973200000003E-07, 0.11452564597129801, 0.00097500000000000006, 0.00097500000000000006
DataValue, 0.000985, 3.2047643100000005E-07, 0.074824146926403, 0.000985, 0.000985
DataValue, 0.000995, 3.3872299800000003E-07, 0.034924101084471006, 0.000995, 0.000995
DataValue, 0.001005, 3.62829297E-07, -0.0054885265417400006, 0.001005, 0.001005
DataValue, 0.001015, 3.70752105E-07, -0.045571640133858005, 0.001015, 0.001015
DataValue, 0.001025, 3.9550545200000005E-07, -0.085542447865009, 0.001025, 0.001025
DataValue, 0.0010350000000000001, 4.0165539900000005E-07, -0.125361174345016, 0.0010350000000000001, 0.0010350000000000001
DataValue, 0.0010450000000000001, 4.4090913300000003E-07, -0.16547350585460702, 0.0010450000000000001, 0.0010450000000000001
DataValue, 0.0010550000000000002, 4.63993359E-07, -0.20528307557106001, 0.0010550000000000002, 0.0010550000000000002
DataValue, 0.001065, 4.93939808E-07, -0.24524614214897203, 0.001065, 0.001065
DataValue, 0.001075, 5.4148927100000007E-07, -0.285092324018478, 0.001075, 0.001075
DataValue, 0.001085, 5.94112635E-07, -0.32509869337081904, 0.001085, 0.001085
DataValue, 0.001095, 6.68972689E-07, -0.36479914188385004, 0.001095, 0.001095
DataValue, 0.001105, 7.3630747E-07, -0.40510192513465904, 0.001105, 0.001105
DataValue, 0.001115, 8.58566295E-07, -0.44509315490722706, 0.001115, 0.001115
DataValue, 0.0011250000000000001, 1.02595402E-06, -0.48507735133171104, 0.0011250000000000001, 0.0011250000000000001
DataValue, 0.0011350000000000002, 1.245291401E-06, -0.524941504001617, 0.0011350000000000002, 0.0011350000000000002
DataValue, 0.001145, 1.5733862710000001E-06, -0.564508497714996, 0.001145, 0.001145
DataValue, 0.001155, 2.060054157E-06, -0.605052769184113, 0.001155, 0.001155
DataValue, 0.001165, 2.5874846870000003E-06, -0.64508378505706809, 0.001165, 0.001165
DataValue, 0.001175, 3.0988701380000004E-06, -0.685008466243744, 0.001175, 0.001175
DataValue, 0.001185, 3.4167801460000002E-06, -0.72501450777053811, 0.001185, 0.001185
DataValue, 0.001195, 3.4744632560000005E-06, -0.764738917350769, 0.001195, 0.001195
DataValue, 0.0012050000000000001, 3.47019477E-06, -0.80491214990615811, 0.0012050000000000001, 0.0012050000000000001
DataValue, 0.0012150000000000002, 3.379349664E-06, -0.845194160938263, 0.0012150000000000002, 0.0012150000000000002
DataValue, 0.0012250000000000002, 3.309071417E-06, -0.885281145572662, 0.0012250000000000002, 0.0012250000000000002
DataValue, 0.001235, 3.2447790090000002E-06, -0.924992501735687, 0.001235, 0.001235
DataValue, 0.001245, 3.2960999760000004E-06, -0.96448838710784912, 0.001245, 0.001245
DataValue, 0.001255, 3.396956117E-06, -1.0044823884963992, 0.001255, 0.001255
DataValue, 0.001265, 3.4754502850000004E-06, -1.045391440391541, 0.001265, 0.001265
DataValue, 0.001275, 3.523367013E-06, -1.0854252576828, 0.001275, 0.001275
DataValue, 0.0012850000000000001, 3.4485876770000004E-06, -1.1249870061874392, 0.0012850000000000001, 0.0012850000000000001
DataValue, 0.0012950000000000001, 3.3631795300000003E-06, -1.1646329164505012, 0.0012950000000000001, 0.0012950000000000001
DataValue, 0.0013050000000000002, 3.2511322840000003E-06, -1.2046864032745361, 0.0013050000000000002, 0.0013050000000000002
DataValue, 0.001315, 3.03412844E-06, -1.2449934482574461, 0.001315, 0.001315
DataValue, 0.001325, 2.7715843770000003E-06, -1.284931540489197, 0.001325, 0.001325
DataValue, 0.001335, 2.4782532360000003E-06, -1.3248040676116941, 0.001335, 0.001335
DataValue, 0.001345, 2.1491223380000002E-06, -1.3649305105209351, 0.001345, 0.001345
DataValue, 0.001355, 1.8509670100000001E-06, -1.4048414230346682, 0.001355, 0.001355
DataValue, 0.0013650000000000001, 1.5516976650000002E-06, -1.4454737901687622, 0.0013650000000000001, 0.0013650000000000001
DataValue, 0.0013750000000000001, 1.234622005E-06, -1.4851442575454712, 0.0013750000000000001, 0.0013750000000000001
DataValue, 0.0013850000000000002, 1.007836431E-06, -1.5251481533050542, 0.0013850000000000002, 0.0013850000000000002
DataValue, 0.0013950000000000002, 8.1106378500000008E-07, -1.5649278163909912, 0.0013950000000000002, 0.0013950000000000002
DataValue, 0.001405, 6.86049987E-07, -1.604932427406311, 0.001405, 0.001405
DataValue, 0.001415, 5.7271501000000007E-07, -1.6452274322509772, 0.001415, 0.001415
DataValue, 0.001425, 5.07985192E-07, -1.6850517988204961, 0.001425, 0.001425
DataValue, 0.001435, 4.2923031200000006E-07, -1.7249197959899902, 0.001435, 0.001435
DataValue, 0.001445, 4.02013626E-07, -1.7645977735519411, 0.001445, 0.001445
DataValue, 0.0014550000000000001, 3.69449623E-07, -1.8047875165939331, 0.0014550000000000001, 0.0014550000000000001
DataValue, 0.0014650000000000002, 3.4567349900000004E-07, -1.8453382253646851, 0.0014650000000000002, 0.0014650000000000002
