
SetupTitle, Endurance Measure 2V 1kHz After 10 000 Cycles
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, , , , 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Measurement Result
Dimension1, 500, 500, 500, 500, 500
Dimension2, 1, 1, 1, 1, 1
DataName, Time, MeasResult1_value, MeasResult2_value, MeasResult1_time, MeasResult2_time
DataValue, 5E-06, -1.26914756E-07, 0.034507632255554005, 5E-06, 5E-06
DataValue, 1.5E-05, -1.40239536E-07, 0.074714310467243, 1.5E-05, 1.5E-05
DataValue, 2.5E-05, -1.46719671E-07, 0.11491852998733501, 2.5E-05, 2.5E-05
DataValue, 3.5000000000000004E-05, -1.51113596E-07, 0.15429438650608102, 3.5000000000000004E-05, 3.5000000000000004E-05
DataValue, 4.5E-05, -1.51607807E-07, 0.194256037473679, 4.5E-05, 4.5E-05
DataValue, 5.5E-05, -1.5983064800000002E-07, 0.23514708876609802, 5.5E-05, 5.5E-05
DataValue, 6.5000000000000008E-05, -1.6679588600000002E-07, 0.27463242411613503, 6.5000000000000008E-05, 6.5000000000000008E-05
DataValue, 7.5000000000000007E-05, -1.6193718000000002E-07, 0.313965678215027, 7.5000000000000007E-05, 7.5000000000000007E-05
DataValue, 8.5E-05, -1.69488459E-07, 0.35438710451126104, 8.5E-05, 8.5E-05
DataValue, 9.5E-05, -1.77545857E-07, 0.39446637034416204, 9.5E-05, 9.5E-05
DataValue, 0.000105, -1.76781754E-07, 0.43432030081749, 0.000105, 0.000105
DataValue, 0.000115, -1.8078802100000001E-07, 0.47436714172363303, 0.000115, 0.000115
DataValue, 0.000125, -1.9123938E-07, 0.514181971549988, 0.000125, 0.000125
DataValue, 0.000135, -1.89276548E-07, 0.55340152978897106, 0.000135, 0.000135
DataValue, 0.000145, -1.9809384400000002E-07, 0.5939750671386721, 0.000145, 0.000145
DataValue, 0.000155, -2.0959529900000002E-07, 0.634639739990234, 0.000155, 0.000155
DataValue, 0.000165, -2.11136822E-07, 0.67416977882385209, 0.000165, 0.000165
DataValue, 0.000175, -2.16236671E-07, 0.713636815547943, 0.000175, 0.000175
DataValue, 0.00018500000000000002, -2.2717522100000003E-07, 0.75397658348083507, 0.00018500000000000002, 0.00018500000000000002
DataValue, 0.00019500000000000002, -2.4242638100000004E-07, 0.794105112552643, 0.00019500000000000002, 0.00019500000000000002
DataValue, 0.00020500000000000002, -2.4266401500000004E-07, 0.834322333335876, 0.00020500000000000002, 0.00020500000000000002
DataValue, 0.00021500000000000002, -2.58986319E-07, 0.87444239854812611, 0.00021500000000000002, 0.00021500000000000002
DataValue, 0.00022500000000000002, -2.6853547300000004E-07, 0.91437661647796609, 0.00022500000000000002, 0.00022500000000000002
DataValue, 0.00023500000000000002, -2.8309332800000003E-07, 0.95370250940322909, 0.00023500000000000002, 0.00023500000000000002
DataValue, 0.000245, -2.90361385E-07, 0.993920803070068, 0.000245, 0.000245
DataValue, 0.000255, -3.09630735E-07, 1.0344566106796271, 0.000255, 0.000255
DataValue, 0.000265, -3.2388086900000004E-07, 1.0743451118469241, 0.000265, 0.000265
DataValue, 0.000275, -3.2720365100000003E-07, 1.114448189735413, 0.000275, 0.000275
DataValue, 0.00028500000000000004, -3.4908495600000003E-07, 1.1543282270431521, 0.00028500000000000004, 0.00028500000000000004
DataValue, 0.000295, -3.59166876E-07, 1.193772077560425, 0.000295, 0.000295
DataValue, 0.00030500000000000004, -3.6883938000000004E-07, 1.2337368726730351, 0.00030500000000000004, 0.00030500000000000004
DataValue, 0.000315, -3.7858271200000004E-07, 1.2744927406311042, 0.000315, 0.000315
DataValue, 0.00032500000000000004, -3.81566224E-07, 1.3142969608306891, 0.00032500000000000004, 0.00032500000000000004
DataValue, 0.000335, -3.8166646700000005E-07, 1.353832006454468, 0.000335, 0.000335
DataValue, 0.00034500000000000004, -3.8727102900000003E-07, 1.3941773176193242, 0.00034500000000000004, 0.00034500000000000004
DataValue, 0.000355, -3.90907871E-07, 1.4342076778411872, 0.000355, 0.000355
DataValue, 0.00036500000000000004, -3.8660016300000004E-07, 1.4742661714553831, 0.00036500000000000004, 0.00036500000000000004
DataValue, 0.000375, -3.8653848800000004E-07, 1.5144517421722412, 0.000375, 0.000375
DataValue, 0.00038500000000000003, -3.8425037000000003E-07, 1.554237008094788, 0.00038500000000000003, 0.00038500000000000003
DataValue, 0.000395, -3.85470827E-07, 1.5939472913742072, 0.000395, 0.000395
DataValue, 0.00040500000000000003, -3.80071668E-07, 1.6342359781265261, 0.00040500000000000003, 0.00040500000000000003
DataValue, 0.000415, -3.8552622100000004E-07, 1.6746870279312132, 0.000415, 0.000415
DataValue, 0.00042500000000000003, -3.7371842200000003E-07, 1.7140649557113652, 0.00042500000000000003, 0.00042500000000000003
DataValue, 0.000435, -3.7027015800000004E-07, 1.7537308931350712, 0.000435, 0.000435
DataValue, 0.00044500000000000003, -3.6111637800000004E-07, 1.7935700416564941, 0.00044500000000000003, 0.00044500000000000003
DataValue, 0.00045500000000000006, -3.55865097E-07, 1.8338598012924192, 0.00045500000000000006, 0.00045500000000000006
DataValue, 0.000465, -3.50299786E-07, 1.8740844726562502, 0.000465, 0.000465
DataValue, 0.00047500000000000005, -3.37546339E-07, 1.9143266677856452, 0.00047500000000000005, 0.00047500000000000005
DataValue, 0.000485, -3.2313008100000004E-07, 1.9538697004318242, 0.000485, 0.000485
DataValue, 0.000495, -3.12604413E-07, 1.9934512376785281, 0.000495, 0.000495
DataValue, 0.000505, -1.4677310000000002E-09, 1.9938856363296511, 0.000505, 0.000505
DataValue, 0.000515, 6.5892955E-08, 1.9538327455520632, 0.000515, 0.000515
DataValue, 0.00052500000000000008, 7.795452500000001E-08, 1.9142343997955322, 0.00052500000000000008, 0.00052500000000000008
DataValue, 0.000535, 8.8435314000000012E-08, 1.8748335838317871, 0.000535, 0.000535
DataValue, 0.000545, 9.5493078000000012E-08, 1.8342467546463011, 0.000545, 0.000545
DataValue, 0.000555, 1.00630075E-07, 1.793974876403809, 0.000555, 0.000555
DataValue, 0.00056500000000000007, 1.01306547E-07, 1.7544057369232182, 0.00056500000000000007, 0.00056500000000000007
DataValue, 0.000575, 1.05852592E-07, 1.7146211862564091, 0.000575, 0.000575
DataValue, 0.000585, 1.0621361200000001E-07, 1.6746947765350342, 0.000585, 0.000585
DataValue, 0.000595, 1.0839865900000001E-07, 1.6348214149475102, 0.000595, 0.000595
DataValue, 0.00060500000000000007, 1.1035798100000001E-07, 1.5947499275207522, 0.00060500000000000007, 0.00060500000000000007
DataValue, 0.000615, 1.12887925E-07, 1.5544711351394651, 0.000615, 0.000615
DataValue, 0.000625, 1.12318702E-07, 1.5147843360900881, 0.000625, 0.000625
DataValue, 0.000635, 1.0957565200000001E-07, 1.47491180896759, 0.000635, 0.000635
DataValue, 0.00064500000000000007, 1.1607611600000001E-07, 1.4347110986709601, 0.00064500000000000007, 0.00064500000000000007
DataValue, 0.00065500000000000009, 1.1605999400000001E-07, 1.394655823707581, 0.00065500000000000009, 0.00065500000000000009
DataValue, 0.000665, 1.1048696500000001E-07, 1.354946613311768, 0.000665, 0.000665
DataValue, 0.000675, 1.15544751E-07, 1.3150858879089362, 0.000675, 0.000675
DataValue, 0.00068500000000000006, 1.1331764000000001E-07, 1.2749366760253911, 0.00068500000000000006, 0.00068500000000000006
DataValue, 0.00069500000000000009, 1.18193164E-07, 1.2345137596130371, 0.00069500000000000009, 0.00069500000000000009
DataValue, 0.000705, 1.1749705900000001E-07, 1.1945377588272101, 0.000705, 0.000705
DataValue, 0.000715, 1.16428019E-07, 1.154299378395081, 0.000715, 0.000715
DataValue, 0.00072500000000000006, 1.1542487500000001E-07, 1.1151002645492552, 0.00072500000000000006, 0.00072500000000000006
DataValue, 0.00073500000000000008, 1.1823452400000001E-07, 1.0751016139984131, 0.00073500000000000008, 0.00073500000000000008
DataValue, 0.000745, 1.21607073E-07, 1.0344657897949221, 0.000745, 0.000745
DataValue, 0.000755, 1.1830602600000002E-07, 0.9942907691001891, 0.000755, 0.000755
DataValue, 0.00076500000000000005, 1.1509961E-07, 0.95458680391311612, 0.00076500000000000005, 0.00076500000000000005
DataValue, 0.00077500000000000008, 1.21520856E-07, 0.91454100608825706, 0.00077500000000000008, 0.00077500000000000008
DataValue, 0.000785, 1.21262886E-07, 0.87460368871688809, 0.000785, 0.000785
DataValue, 0.000795, 1.1784055700000001E-07, 0.83495956659317, 0.000795, 0.000795
DataValue, 0.000805, 1.21111469E-07, 0.79441457986831709, 0.000805, 0.000805
DataValue, 0.00081500000000000008, 1.2063758E-07, 0.75436735153198209, 0.00081500000000000008, 0.00081500000000000008
DataValue, 0.0008250000000000001, 1.1842940500000001E-07, 0.71501928567886308, 0.0008250000000000001, 0.0008250000000000001
DataValue, 0.000835, 1.1806628200000001E-07, 0.67515832185745206, 0.000835, 0.000835
DataValue, 0.000845, 1.29076327E-07, 0.63462495803833008, 0.000845, 0.000845
DataValue, 0.00085500000000000007, 1.2069647000000002E-07, 0.594609081745148, 0.00085500000000000007, 0.00085500000000000007
DataValue, 0.0008650000000000001, 1.2194566100000001E-07, 0.55471396446228, 0.0008650000000000001, 0.0008650000000000001
DataValue, 0.000875, 1.2711071E-07, 0.51487445831298806, 0.000875, 0.000875
DataValue, 0.000885, 1.2194917100000001E-07, 0.47504481673240706, 0.000885, 0.000885
DataValue, 0.00089500000000000007, 1.2681347500000001E-07, 0.43518772721290605, 0.00089500000000000007, 0.00089500000000000007
DataValue, 0.0009050000000000001, 1.27587384E-07, 0.39485606551170305, 0.0009050000000000001, 0.0009050000000000001
DataValue, 0.000915, 1.2971705100000002E-07, 0.35497504472732505, 0.000915, 0.000915
DataValue, 0.000925, 1.2606129500000002E-07, 0.31511405110359203, 0.000925, 0.000925
DataValue, 0.00093500000000000007, 1.30275055E-07, 0.27512601017952004, 0.00093500000000000007, 0.00093500000000000007
DataValue, 0.00094500000000000009, 1.31615394E-07, 0.235328391194344, 0.00094500000000000009, 0.00094500000000000009
DataValue, 0.000955, 1.3811164500000002E-07, 0.19468235969543501, 0.000955, 0.000955
DataValue, 0.000965, 1.37842449E-07, 0.15474641323089602, 0.000965, 0.000965
DataValue, 0.00097500000000000006, 1.3769454200000002E-07, 0.115139611065388, 0.00097500000000000006, 0.00097500000000000006
DataValue, 0.000985, 1.4200995200000002E-07, 0.075204707682133012, 0.000985, 0.000985
DataValue, 0.000995, 1.4232611500000002E-07, 0.03558312729001, 0.000995, 0.000995
DataValue, 0.001005, 1.5188297200000002E-07, -0.0047717634588480004, 0.001005, 0.001005
DataValue, 0.001015, 1.50054746E-07, -0.045064341276884, 0.001015, 0.001015
DataValue, 0.001025, 1.51006702E-07, -0.085259757936001, 0.001025, 0.001025
DataValue, 0.0010350000000000001, 1.5727373200000002E-07, -0.12475319206714601, 0.0010350000000000001, 0.0010350000000000001
DataValue, 0.0010450000000000001, 1.64872674E-07, -0.16477434337139102, 0.0010450000000000001, 0.0010450000000000001
DataValue, 0.0010550000000000002, 1.68632184E-07, -0.204948991537094, 0.0010550000000000002, 0.0010550000000000002
DataValue, 0.001065, 1.69117982E-07, -0.24491944909095803, 0.001065, 0.001065
DataValue, 0.001075, 1.69431331E-07, -0.284921944141388, 0.001075, 0.001075
DataValue, 0.001085, 1.7964363500000002E-07, -0.324843823909759, 0.001085, 0.001085
DataValue, 0.001095, 1.80202349E-07, -0.364411175251007, 0.001095, 0.001095
DataValue, 0.001105, 1.9225480200000002E-07, -0.404917806386948, 0.001105, 0.001105
DataValue, 0.001115, 1.93839085E-07, -0.44523397088050803, 0.001115, 0.001115
DataValue, 0.0011250000000000001, 1.89427624E-07, -0.48497313261032104, 0.0011250000000000001, 0.0011250000000000001
DataValue, 0.0011350000000000002, 2.0643833000000002E-07, -0.52450388669967607, 0.0011350000000000002, 0.0011350000000000002
DataValue, 0.001145, 2.0616212700000003E-07, -0.564032912254333, 0.001145, 0.001145
DataValue, 0.001155, 2.1561594100000001E-07, -0.604470133781433, 0.001155, 0.001155
DataValue, 0.001165, 2.11836792E-07, -0.644616961479187, 0.001165, 0.001165
DataValue, 0.001175, 2.2545039300000002E-07, -0.68519401550293, 0.001175, 0.001175
DataValue, 0.001185, 2.3381834100000003E-07, -0.72475469112396207, 0.001185, 0.001185
DataValue, 0.001195, 2.2982750600000002E-07, -0.76409500837326, 0.001195, 0.001195
DataValue, 0.0012050000000000001, 2.4318103400000003E-07, -0.80471289157867409, 0.0012050000000000001, 0.0012050000000000001
DataValue, 0.0012150000000000002, 2.43002972E-07, -0.845383167266846, 0.0012150000000000002, 0.0012150000000000002
DataValue, 0.0012250000000000002, 2.5195697600000003E-07, -0.88508045673370406, 0.0012250000000000002, 0.0012250000000000002
DataValue, 0.001235, 2.53331649E-07, -0.925075590610504, 0.001235, 0.001235
DataValue, 0.001245, 2.60512081E-07, -0.964848160743713, 0.001245, 0.001245
DataValue, 0.001255, 2.6277635400000004E-07, -1.004752039909363, 0.001255, 0.001255
DataValue, 0.001265, 2.67287334E-07, -1.0450760126113892, 0.001265, 0.001265
DataValue, 0.001275, 2.7884559000000003E-07, -1.0856354236602781, 0.001275, 0.001275
DataValue, 0.0012850000000000001, 2.69160438E-07, -1.1250524520874021, 0.0012850000000000001, 0.0012850000000000001
DataValue, 0.0012950000000000001, 2.70035287E-07, -1.1645388603210451, 0.0012950000000000001, 0.0012950000000000001
DataValue, 0.0013050000000000002, 2.8548132E-07, -1.2049663066864012, 0.0013050000000000002, 0.0013050000000000002
DataValue, 0.001315, 2.88434677E-07, -1.2450166940689091, 0.001315, 0.001315
DataValue, 0.001325, 2.7380741600000004E-07, -1.284621000289917, 0.001325, 0.001325
DataValue, 0.001335, 2.7459677200000003E-07, -1.3247252702713011, 0.001335, 0.001335
DataValue, 0.001345, 2.65923859E-07, -1.3645943403244021, 0.001345, 0.001345
DataValue, 0.001355, 2.68735619E-07, -1.4047579765319822, 0.001355, 0.001355
DataValue, 0.0013650000000000001, 2.46969279E-07, -1.445361852645874, 0.0013650000000000001, 0.0013650000000000001
DataValue, 0.0013750000000000001, 2.3319374500000002E-07, -1.4853903055191042, 0.0013750000000000001, 0.0013750000000000001
DataValue, 0.0013850000000000002, 2.0995318600000001E-07, -1.5249577760696411, 0.0013850000000000002, 0.0013850000000000002
DataValue, 0.0013950000000000002, 1.94006617E-07, -1.5650411844253542, 0.0013950000000000002, 0.0013950000000000002
DataValue, 0.001405, 1.9193935E-07, -1.6051499843597412, 0.001405, 0.001405
DataValue, 0.001415, 1.7284806100000002E-07, -1.6451032161712651, 0.001415, 0.001415
DataValue, 0.001425, 1.67505661E-07, -1.6848582029342651, 0.001425, 0.001425
DataValue, 0.001435, 1.7058029300000001E-07, -1.7250818014144902, 0.001435, 0.001435
DataValue, 0.001445, 1.6524981600000002E-07, -1.7647621631622312, 0.001445, 0.001445
DataValue, 0.0014550000000000001, 1.59986641E-07, -1.8041774034500122, 0.0014550000000000001, 0.0014550000000000001
DataValue, 0.0014650000000000002, 1.64445055E-07, -1.8450826406478882, 0.0014650000000000002, 0.0014650000000000002
