
SetupTitle, Endurance Measure 2V 1kHz After 1 Cycle
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, , , , 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Measurement Result
Dimension1, 500, 500, 500, 500, 500
Dimension2, 1, 1, 1, 1, 1
DataName, Time, MeasResult1_value, MeasResult2_value, MeasResult1_time, MeasResult2_time
DataValue, 5E-06, -2.1682439000000002E-07, 0.018876992166042002, 5E-06, 5E-06
DataValue, 1.5E-05, -2.42717334E-07, 0.058825876563787, 1.5E-05, 1.5E-05
DataValue, 2.5E-05, -2.5244349900000004E-07, 0.098652586340904014, 2.5E-05, 2.5E-05
DataValue, 3.5000000000000004E-05, -2.70026987E-07, 0.138305380940437, 3.5000000000000004E-05, 3.5000000000000004E-05
DataValue, 4.5E-05, -2.86808557E-07, 0.178240522742271, 4.5E-05, 4.5E-05
DataValue, 5.5E-05, -3.0624966E-07, 0.21896468102932, 5.5E-05, 5.5E-05
DataValue, 6.5000000000000008E-05, -3.1633331300000003E-07, 0.25881183147430403, 6.5000000000000008E-05, 6.5000000000000008E-05
DataValue, 7.5000000000000007E-05, -3.26147102E-07, 0.29855543375015303, 7.5000000000000007E-05, 7.5000000000000007E-05
DataValue, 8.5E-05, -3.4429206200000004E-07, 0.338375806808472, 8.5E-05, 8.5E-05
DataValue, 9.5E-05, -3.5635110900000004E-07, 0.37819337844848605, 9.5E-05, 9.5E-05
DataValue, 0.000105, -3.7227818E-07, 0.41876649856567405, 0.000105, 0.000105
DataValue, 0.000115, -3.85278611E-07, 0.45852807164192205, 0.000115, 0.000115
DataValue, 0.000125, -3.8986587500000005E-07, 0.49771928787231406, 0.000125, 0.000125
DataValue, 0.000135, -4.0501973300000005E-07, 0.537672400474548, 0.000135, 0.000135
DataValue, 0.000145, -4.1757437E-07, 0.57791525125503507, 0.000145, 0.000145
DataValue, 0.000155, -4.35434742E-07, 0.61836165189743009, 0.000155, 0.000155
DataValue, 0.000165, -4.4275441300000004E-07, 0.6582034826278691, 0.000165, 0.000165
DataValue, 0.000175, -4.4652082900000005E-07, 0.697683751583099, 0.000175, 0.000175
DataValue, 0.00018500000000000002, -4.63099099E-07, 0.737630844116211, 0.00018500000000000002, 0.00018500000000000002
DataValue, 0.00019500000000000002, -4.79622713E-07, 0.77756077051162709, 0.00019500000000000002, 0.00019500000000000002
DataValue, 0.00020500000000000002, -4.95140398E-07, 0.817959249019623, 0.00020500000000000002, 0.00020500000000000002
DataValue, 0.00021500000000000002, -5.0567967900000007E-07, 0.857892990112305, 0.00021500000000000002, 0.00021500000000000002
DataValue, 0.00022500000000000002, -5.17120441E-07, 0.89765805006027211, 0.00022500000000000002, 0.00022500000000000002
DataValue, 0.00023500000000000002, -5.36790083E-07, 0.937643587589264, 0.00023500000000000002, 0.00023500000000000002
DataValue, 0.000245, -5.58764498E-07, 0.97763437032699607, 0.000245, 0.000245
DataValue, 0.000255, -5.85650753E-07, 1.01793110370636, 0.000255, 0.000255
DataValue, 0.000265, -6.0791262500000009E-07, 1.0579936504364012, 0.000265, 0.000265
DataValue, 0.000275, -6.33856757E-07, 1.0978211164474492, 0.000275, 0.000275
DataValue, 0.00028500000000000004, -6.7112739500000008E-07, 1.13787841796875, 0.00028500000000000004, 0.00028500000000000004
DataValue, 0.000295, -7.136568460000001E-07, 1.1777787208557131, 0.000295, 0.000295
DataValue, 0.00030500000000000004, -7.6996548200000008E-07, 1.21794867515564, 0.00030500000000000004, 0.00030500000000000004
DataValue, 0.000315, -8.28965938E-07, 1.2581789493560791, 0.000315, 0.000315
DataValue, 0.00032500000000000004, -8.9169140000000011E-07, 1.2977510690689091, 0.00032500000000000004, 0.00032500000000000004
DataValue, 0.000335, -9.7613963100000015E-07, 1.337570786476135, 0.000335, 0.000335
DataValue, 0.00034500000000000004, -1.069180598E-06, 1.3776333332061772, 0.00034500000000000004, 0.00034500000000000004
DataValue, 0.000355, -1.184814323E-06, 1.417541027069092, 0.000355, 0.000355
DataValue, 0.00036500000000000004, -1.294737785E-06, 1.4575276374816901, 0.00036500000000000004, 0.00036500000000000004
DataValue, 0.000375, -1.4076305210000002E-06, 1.4975208044052122, 0.000375, 0.000375
DataValue, 0.00038500000000000003, -1.52759003E-06, 1.5373376607894902, 0.00038500000000000003, 0.00038500000000000003
DataValue, 0.000395, -1.638339882E-06, 1.5772492885589602, 0.000395, 0.000395
DataValue, 0.00040500000000000003, -1.7449729060000002E-06, 1.6175044775009162, 0.00040500000000000003, 0.00040500000000000003
DataValue, 0.000415, -1.8161993010000002E-06, 1.6579409837722781, 0.000415, 0.000415
DataValue, 0.00042500000000000003, -1.847349608E-06, 1.6979883909225462, 0.00042500000000000003, 0.00042500000000000003
DataValue, 0.000435, -1.8510598920000001E-06, 1.7374155521392822, 0.000435, 0.000435
DataValue, 0.00044500000000000003, -1.8431276200000002E-06, 1.7773030996322632, 0.00044500000000000003, 0.00044500000000000003
DataValue, 0.00045500000000000006, -1.8080966130000002E-06, 1.817462205886841, 0.00045500000000000006, 0.00045500000000000006
DataValue, 0.000465, -1.7719565900000002E-06, 1.8576540946960451, 0.000465, 0.000465
DataValue, 0.00047500000000000005, -1.7369669650000002E-06, 1.8974796533584601, 0.00047500000000000005, 0.00047500000000000005
DataValue, 0.000485, -1.7316345970000001E-06, 1.9373099803924561, 0.000485, 0.000485
DataValue, 0.000495, -1.7858067170000002E-06, 1.9771789312362671, 0.000495, 0.000495
DataValue, 0.000505, -7.9697650800000007E-07, 1.9773366451263432, 0.000505, 0.000505
DataValue, 0.000515, -3.77881832E-07, 1.9374666213989262, 0.000515, 0.000515
DataValue, 0.00052500000000000008, -2.0413376900000003E-07, 1.8977162837982182, 0.00052500000000000008, 0.00052500000000000008
DataValue, 0.000535, -1.0028083600000001E-07, 1.8578329086303711, 0.000535, 0.000535
DataValue, 0.000545, -1.0022799E-08, 1.817645311355591, 0.000545, 0.000545
DataValue, 0.000555, 4.6763237000000006E-08, 1.7778023481369021, 0.000555, 0.000555
DataValue, 0.00056500000000000007, 9.8088606000000012E-08, 1.7380393743515021, 0.00056500000000000007, 0.00056500000000000007
DataValue, 0.000575, 1.4910344200000002E-07, 1.698316216468811, 0.000575, 0.000575
DataValue, 0.000585, 1.89343439E-07, 1.6583757400512702, 0.000585, 0.000585
DataValue, 0.000595, 2.3293415600000002E-07, 1.61784565448761, 0.000595, 0.000595
DataValue, 0.00060500000000000007, 2.60685425E-07, 1.5778763294219971, 0.00060500000000000007, 0.00060500000000000007
DataValue, 0.000615, 2.86752226E-07, 1.5381418466567991, 0.000615, 0.000615
DataValue, 0.000625, 3.1734387600000004E-07, 1.4983271360397341, 0.000625, 0.000625
DataValue, 0.000635, 3.4237604E-07, 1.4583464860916142, 0.000635, 0.000635
DataValue, 0.00064500000000000007, 3.66313941E-07, 1.4179557561874392, 0.00064500000000000007, 0.00064500000000000007
DataValue, 0.00065500000000000009, 3.83411646E-07, 1.378095269203186, 0.00065500000000000009, 0.00065500000000000009
DataValue, 0.000665, 4.00299768E-07, 1.337953448295593, 0.000665, 0.000665
DataValue, 0.000675, 4.1772762E-07, 1.2984348535537722, 0.000675, 0.000675
DataValue, 0.00068500000000000006, 4.3033904300000005E-07, 1.2585077285766602, 0.00068500000000000006, 0.00068500000000000006
DataValue, 0.00069500000000000009, 4.53044635E-07, 1.218305706977844, 0.00069500000000000009, 0.00069500000000000009
DataValue, 0.000705, 4.63623167E-07, 1.1781948804855351, 0.000705, 0.000705
DataValue, 0.000715, 4.7157865900000005E-07, 1.1384614706039431, 0.000715, 0.000715
DataValue, 0.00072500000000000006, 4.8461555500000008E-07, 1.098473906517029, 0.00072500000000000006, 0.00072500000000000006
DataValue, 0.00073500000000000008, 5.0052091200000006E-07, 1.058491587638855, 0.00073500000000000008, 0.00073500000000000008
DataValue, 0.000745, 5.18740876E-07, 1.018540143966675, 0.000745, 0.000745
DataValue, 0.000755, 5.24167206E-07, 0.978264570236206, 0.000755, 0.000755
DataValue, 0.00076500000000000005, 5.3804950500000009E-07, 0.93826431035995506, 0.00076500000000000005, 0.00076500000000000005
DataValue, 0.00077500000000000008, 5.4818428900000008E-07, 0.89853018522262607, 0.00077500000000000008, 0.00077500000000000008
DataValue, 0.000785, 5.60273463E-07, 0.85855489969253507, 0.000785, 0.000785
DataValue, 0.000795, 5.81141819E-07, 0.81868946552276611, 0.000795, 0.000795
DataValue, 0.000805, 5.8980458600000007E-07, 0.778266668319702, 0.000805, 0.000805
DataValue, 0.00081500000000000008, 6.0602252500000008E-07, 0.73845964670181308, 0.00081500000000000008, 0.00081500000000000008
DataValue, 0.0008250000000000001, 6.15958299E-07, 0.69878643751144409, 0.0008250000000000001, 0.0008250000000000001
DataValue, 0.000835, 6.3749951100000006E-07, 0.658987939357758, 0.000835, 0.000835
DataValue, 0.000845, 6.54957546E-07, 0.618992209434509, 0.000845, 0.000845
DataValue, 0.00085500000000000007, 6.77499088E-07, 0.578423321247101, 0.00085500000000000007, 0.00085500000000000007
DataValue, 0.0008650000000000001, 6.9911044400000009E-07, 0.53836983442306507, 0.0008650000000000001, 0.0008650000000000001
DataValue, 0.000875, 7.12893211E-07, 0.49847167730331404, 0.000875, 0.000875
DataValue, 0.000885, 7.39781569E-07, 0.459175556898117, 0.000885, 0.000885
DataValue, 0.00089500000000000007, 7.7218805900000009E-07, 0.41928404569625805, 0.00089500000000000007, 0.00089500000000000007
DataValue, 0.0009050000000000001, 8.0324167600000008E-07, 0.37873768806457503, 0.0009050000000000001, 0.0009050000000000001
DataValue, 0.000915, 8.3832941300000006E-07, 0.33878597617149303, 0.000915, 0.000915
DataValue, 0.000925, 8.5817220000000005E-07, 0.299267709255218, 0.000925, 0.000925
DataValue, 0.00093500000000000007, 8.9994807700000007E-07, 0.25949555635452304, 0.00093500000000000007, 0.00093500000000000007
DataValue, 0.00094500000000000009, 9.4440866900000012E-07, 0.21944597363472002, 0.00094500000000000009, 0.00094500000000000009
DataValue, 0.000955, 9.9063584E-07, 0.17867112159729, 0.000955, 0.000955
DataValue, 0.000965, 1.0269615130000001E-06, 0.13879406452179002, 0.000965, 0.000965
DataValue, 0.00097500000000000006, 1.0620078680000001E-06, 0.099094443023205012, 0.00097500000000000006, 0.00097500000000000006
DataValue, 0.000985, 1.087745204E-06, 0.059289913624525008, 0.000985, 0.000985
DataValue, 0.000995, 1.1210938740000002E-06, 0.019177313894033002, 0.000995, 0.000995
DataValue, 0.001005, 1.151679271E-06, -0.021118717268109002, 0.001005, 0.001005
DataValue, 0.001015, 1.1508366240000001E-06, -0.060689821839333004, 0.001015, 0.001015
DataValue, 0.001025, 1.129973953E-06, -0.100650675594807, 0.001025, 0.001025
DataValue, 0.0010350000000000001, 1.1038868020000001E-06, -0.14064322412014002, 0.0010350000000000001, 0.0010350000000000001
DataValue, 0.0010450000000000001, 1.049299044E-06, -0.180243536829948, 0.0010450000000000001, 0.0010450000000000001
DataValue, 0.0010550000000000002, 9.99927352E-07, -0.22045789659023302, 0.0010550000000000002, 0.0010550000000000002
DataValue, 0.001065, 9.2189026200000006E-07, -0.26067611575126604, 0.001065, 0.001065
DataValue, 0.001075, 8.4565329000000008E-07, -0.300521850585937, 0.001075, 0.001075
DataValue, 0.001085, 7.74513239E-07, -0.34061154723167403, 0.001085, 0.001085
DataValue, 0.001095, 7.2679301900000006E-07, -0.380491435527801, 0.001095, 0.001095
DataValue, 0.001105, 6.9640816500000009E-07, -0.420547336339951, 0.001105, 0.001105
DataValue, 0.001115, 6.57457235E-07, -0.460553973913193, 0.001115, 0.001115
DataValue, 0.0011250000000000001, 6.61911315E-07, -0.50091934204101607, 0.0011250000000000001, 0.0011250000000000001
DataValue, 0.0011350000000000002, 6.59077955E-07, -0.54041475057601907, 0.0011350000000000002, 0.0011350000000000002
DataValue, 0.001145, 6.7537160900000006E-07, -0.580105602741241, 0.001145, 0.001145
DataValue, 0.001155, 7.08955781E-07, -0.620610058307648, 0.001155, 0.001155
DataValue, 0.001165, 7.1800479900000009E-07, -0.660885334014893, 0.001165, 0.001165
DataValue, 0.001175, 7.4677598100000011E-07, -0.70094507932663008, 0.001175, 0.001175
DataValue, 0.001185, 7.5734959600000006E-07, -0.740782737731934, 0.001185, 0.001185
DataValue, 0.001195, 7.6893900300000009E-07, -0.78040170669555708, 0.001195, 0.001195
DataValue, 0.0012050000000000001, 7.8157563600000009E-07, -0.820386528968811, 0.0012050000000000001, 0.0012050000000000001
DataValue, 0.0012150000000000002, 7.694780490000001E-07, -0.86054557561874412, 0.0012150000000000002, 0.0012150000000000002
DataValue, 0.0012250000000000002, 7.6117561300000006E-07, -0.900835990905762, 0.0012250000000000002, 0.0012250000000000002
DataValue, 0.001235, 7.5023882600000006E-07, -0.94067996740341209, 0.001235, 0.001235
DataValue, 0.001245, 7.4269485100000006E-07, -0.979971468448639, 0.001245, 0.001245
DataValue, 0.001255, 7.5160363600000009E-07, -1.020254492759705, 0.001255, 0.001255
DataValue, 0.001265, 7.6280395000000006E-07, -1.0609909296035771, 0.001265, 0.001265
DataValue, 0.001275, 7.93199376E-07, -1.100873708724976, 0.001275, 0.001275
DataValue, 0.0012850000000000001, 8.3364267300000005E-07, -1.140440940856934, 0.0012850000000000001, 0.0012850000000000001
DataValue, 0.0012950000000000001, 8.9175773600000008E-07, -1.1802172660827641, 0.0012950000000000001, 0.0012950000000000001
DataValue, 0.0013050000000000002, 9.73854185E-07, -1.22043514251709, 0.0013050000000000002, 0.0013050000000000002
DataValue, 0.001315, 1.058455268E-06, -1.260918855667114, 0.001315, 0.001315
DataValue, 0.001325, 1.1522687370000002E-06, -1.3010177612304692, 0.001325, 0.001325
DataValue, 0.001335, 1.259047622E-06, -1.340686678886414, 0.001335, 0.001335
DataValue, 0.001345, 1.3749714750000002E-06, -1.3803049325942991, 0.001345, 0.001345
DataValue, 0.001355, 1.5159422450000002E-06, -1.420434832572937, 0.001355, 0.001355
DataValue, 0.0013650000000000001, 1.6608784110000002E-06, -1.4610530138015752, 0.0013650000000000001, 0.0013650000000000001
DataValue, 0.0013750000000000001, 1.807679268E-06, -1.5007835626602171, 0.0013750000000000001, 0.0013750000000000001
DataValue, 0.0013850000000000002, 1.9680728660000003E-06, -1.5405712127685551, 0.0013850000000000002, 0.0013850000000000002
DataValue, 0.0013950000000000002, 2.1776784250000003E-06, -1.5803855657577521, 0.0013950000000000002, 0.0013950000000000002
DataValue, 0.001405, 2.4211947220000003E-06, -1.6203721761703491, 0.001405, 0.001405
DataValue, 0.001415, 2.6795278250000004E-06, -1.6605327129364012, 0.001415, 0.001415
DataValue, 0.001425, 2.9005734630000002E-06, -1.70023787021637, 0.001425, 0.001425
DataValue, 0.001435, 3.0644459910000003E-06, -1.7400438785552981, 0.001435, 0.001435
DataValue, 0.001445, 3.1007534740000004E-06, -1.7799258232116701, 0.001445, 0.001445
DataValue, 0.0014550000000000001, 2.9994262150000004E-06, -1.8200151920318601, 0.0014550000000000001, 0.0014550000000000001
